,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,spec_pdb_2,7107.639,7107.639,0.863,0.863,0.729,0.729
1,pdb_iter_uniref_a3m_3,7122.16,7122.16,0.887,0.887,0.731,0.731
2,iter_3_4,7675.61,7675.61,0.946,0.946,0.734,0.734
3,spec_iter_uniref_a3m_4,6791.518,6791.518,0.887,0.887,0.726,0.726
4,spec_iter_uniref_a3m_1,5996.843,5996.843,0.845,0.845,0.728,0.728
5,iter_4_1,6324.262,6324.262,0.866,0.866,0.725,0.725
6,spec_pdb70_1,5137.309,5137.309,0.774,0.774,0.731,0.731
7,uniclust_oxmatch_a3m_2,5714.803,5714.803,0.797,0.797,0.723,0.723
8,spec_pdb_3,6285.444,6285.444,0.85,0.85,0.73,0.73
9,spec_iter_uniprot_sto_5,6426.982,6426.982,0.865,0.865,0.721,0.721
10,spec_iter_uniref_a3m_2,7001.172,7001.172,0.989,0.989,0.732,0.732
11,spec_struct_4,6899.076,6899.076,0.988,0.988,0.73,0.73
12,iter_1_1,6726.529,6726.529,0.936,0.936,0.728,0.728
13,pdb_iter_uniref_a3m_2,4936.421,4936.421,0.795,0.795,0.726,0.726
14,spec_comp_8,6723.248,6723.248,0.973,0.973,0.734,0.734
15,spec_pdb_4,6757.428,6757.428,0.975,0.975,0.731,0.731
16,default_pdb70_7,6802.372,6802.372,0.949,0.949,0.735,0.735
17,default_comp_4,6486.313,6486.313,0.942,0.942,0.735,0.735
18,iter_1_4,5816.212,5816.212,0.965,0.965,0.73,0.73
19,spec_struct_3,5156.373,5156.373,0.78,0.78,0.723,0.723
20,pdb_iter_uniref_a3m_5,6550.161,6550.161,0.959,0.959,0.73,0.73
21,default_pdb70_9,6551.727,6551.727,0.959,0.959,0.727,0.727
22,spec_struct_5,6681.538,6681.538,0.97,0.97,0.732,0.732
23,spec_iter_uniref_a3m_7,6674.797,6674.797,0.921,0.921,0.732,0.732
24,spec_pdb_1,6215.772,6215.772,0.928,0.928,0.735,0.735
25,iter_1_3,6268.346,6268.346,0.955,0.955,0.733,0.733
26,spec_comp_7,5793.789,5793.789,0.964,0.964,0.733,0.733
27,iter_1_8,6125.716,6125.716,0.94,0.94,0.73,0.73
28,iter_1_5,5839.37,5839.37,0.946,0.946,0.733,0.733
29,uniclust_oxmatch_a3m_3,5202.956,5202.956,0.796,0.796,0.723,0.723
30,iter_4_7,5710.806,5710.806,0.952,0.952,0.732,0.732
31,spec_struct_1,6302.588,6302.588,0.961,0.961,0.73,0.73
32,iter_5_5,4782.425,4782.425,0.893,0.893,0.733,0.733
33,spec_struct_7,6447.688,6447.688,0.874,0.874,0.731,0.731
34,spec_pdb70_7,6482.456,6482.456,0.886,0.886,0.728,0.728
35,pdb_iter_uniref_a3m_0,5262.086,5262.086,0.939,0.939,0.733,0.733
36,spec_pdb70_3,7200.533,7200.533,0.953,0.953,0.729,0.729
37,default_multimer_4,7392.471,7392.471,0.946,0.946,0.724,0.724
38,spec_iter_uniprot_sto_1,7311.089,7311.089,0.964,0.964,0.732,0.732
39,uniclust_oxmatch_a3m_4,5272.869,5272.869,0.775,0.775,0.728,0.728
40,iter_1_9,6113.003,6113.003,0.943,0.943,0.73,0.73
41,spec_pdb_0,5199.59,5199.59,0.832,0.832,0.725,0.725
42,spec_iter_uniref_sto_5,6289.069,6289.069,0.924,0.924,0.735,0.735
43,spec_iter_uniref_sto_2,6634.033,6634.033,0.945,0.945,0.729,0.729
44,spec_iter_uniref_sto_4,5339.166,5339.166,0.761,0.761,0.724,0.724
45,uniclust_oxmatch_a3m_7,6614.45,6614.45,0.921,0.921,0.734,0.734
46,default_comp_0,5744.994,5744.994,0.919,0.919,0.74,0.74
47,default_pdb_3,5413.906,5413.906,0.89,0.89,0.735,0.735
48,spec_iter_uniprot_sto_4,4441.924,4441.924,0.865,0.865,0.728,0.728
49,default_comp_5,5898.727,5898.727,0.905,0.905,0.734,0.734
50,spec_struct_2,5600.652,5600.652,0.915,0.915,0.73,0.73
51,spec_iter_uniref_sto_9,4920.707,4920.707,0.906,0.906,0.736,0.736
52,spec_pdb_9,4744.074,4744.074,0.902,0.902,0.733,0.733
53,default_comp_7,5780.44,5780.44,0.933,0.933,0.73,0.73
54,spec_pdb70_6,5422.825,5422.825,0.938,0.938,0.73,0.73
55,spec_iter_uniref_sto_6,4967.918,4967.918,0.877,0.877,0.731,0.731
56,spec_pdb70_8,3693.224,3693.224,0.832,0.832,0.73,0.73
57,pdb_iter_uniref_a3m_9,4231.682,4231.682,0.834,0.834,0.73,0.73
58,spec_af_8,3860.568,3860.568,0.839,0.839,0.733,0.733
59,spec_iter_uniref_a3m_6,3297.708,3297.708,0.814,0.814,0.73,0.73
60,uniclust_oxmatch_a3m_6,4590.064,4590.064,0.902,0.902,0.733,0.733
61,spec_iter_uniprot_sto_9,3129.356,3129.356,0.788,0.788,0.731,0.731
62,pdb_iter_uniref_a3m_7,4259.47,4259.47,0.859,0.859,0.734,0.734
63,default_comp_6,5667.313,5667.313,0.937,0.937,0.733,0.733
