,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,iter_1_1,12815.083,12815.083,0.795,0.795,0.698,0.698
1,iter_1_2,15187.885,15187.885,0.898,0.898,0.696,0.696
2,avg_refine_4,15429.59,15429.59,0.856,0.856,0.694,0.694
3,iter_1_old_1,15873.954,15873.954,0.936,0.936,0.701,0.701
4,iter_2_old_5,15239.132,15239.132,0.779,0.779,0.642,0.642
5,img_multimer_4,13854.103,13854.103,0.854,0.854,0.695,0.695
6,iter_1_old_8,12701.67,12701.67,0.705,0.705,0.658,0.658
7,default_struct_1,13603.834,13603.834,0.815,0.815,0.649,0.649
8,iter_2_old_2,10407.006,10407.006,0.716,0.716,0.652,0.652
9,default_mul_newest_0,10658.392,10658.392,0.735,0.735,0.664,0.664
10,default_img_0,8349.324,8349.324,0.612,0.612,0.625,0.625
11,iter_1_old_9,16424.673,16424.673,0.871,0.871,0.654,0.654
12,default_uniclust30_5,12729.299,12729.299,0.841,0.841,0.625,0.625
13,iter_2_old_1,13529.18,13529.18,0.796,0.796,0.668,0.668
14,iter_1_old_4,18343.324,18343.324,0.959,0.959,0.658,0.658
15,default_uniclust30_6,14280.951,14280.951,0.865,0.865,0.642,0.642
16,spec_struct_2,11498.552,11498.552,0.781,0.781,0.687,0.687
17,default_uniclust30_1,11315.501,11315.501,0.804,0.804,0.647,0.647
18,iter_1_6,14640.031,14640.031,0.805,0.805,0.658,0.658
19,spec_struct_1,11441.491,11441.491,0.74,0.74,0.681,0.681
20,spec_struct_6,8886.32,8886.32,0.7,0.7,0.677,0.677
21,default_img_1,16421.151,16421.151,0.808,0.808,0.65,0.65
22,spec_struct_3,10710.834,10710.834,0.786,0.786,0.699,0.699
23,Elo_0,14382.068,14382.068,0.786,0.786,0.634,0.634
24,iter_2_old_4,14308.549,14308.549,0.803,0.803,0.666,0.666
25,iter_1_9,14981.848,14981.848,0.815,0.815,0.635,0.635
26,default_uniclust30_7,11483.025,11483.025,0.775,0.775,0.671,0.671
27,spec_struct_0,14271.055,14271.055,0.849,0.849,0.69,0.69
28,default_uniref30_22_24,10452.369,10452.369,0.744,0.744,0.598,0.598
29,default_comp_0,12743.913,12743.913,0.757,0.757,0.642,0.642
30,default_struct_7,11578.916,11578.916,0.881,0.881,0.662,0.662
31,default_mul_newest_14,9415.572,9415.572,0.872,0.872,0.646,0.646
32,default_img_7,9508.458,9508.458,0.929,0.929,0.607,0.607
33,default_uniref30_22_7,9245.123,9245.123,0.93,0.93,0.657,0.657
34,spec_iter_uniprot_sto_4,7824.878,7824.878,0.64,0.64,0.519,0.519
35,default_multimer_9,11051.501,11051.501,0.834,0.834,0.548,0.548
36,default_comp_4,10384.595,10384.595,0.903,0.903,0.599,0.599
37,iter_2_old_6,7984.914,7984.914,0.633,0.633,0.655,0.655
38,default_uniref30_22_21,9356.223,9356.223,0.776,0.776,0.585,0.585
39,default_multimer_5,9088.511,9088.511,0.805,0.805,0.519,0.519
40,default_pdb70_8,9678.233,9678.233,0.843,0.843,0.638,0.638
41,default_img_3,9109.896,9109.896,0.829,0.829,0.501,0.501
42,default_uniref30_22_20,8758.181,8758.181,0.823,0.823,0.617,0.617
43,default_pdb_8,10003.367,10003.367,0.85,0.85,0.623,0.623
44,iter_1_4,12565.077,12565.077,0.813,0.813,0.689,0.689
45,spec_comp_6,9329.185,9329.185,0.84,0.84,0.441,0.441
46,iter_1_old_3,13636.774,13636.774,0.85,0.85,0.703,0.703
47,spec_pdb_8,10584.801,10584.801,0.839,0.839,0.483,0.483
48,iter_1_8,12770.118,12770.118,0.8,0.8,0.637,0.637
49,default_uniclust30_2,13639.174,13639.174,0.844,0.844,0.642,0.642
50,default_pdb70_1,10632.427,10632.427,0.707,0.707,0.643,0.643
51,default_struct_3,11481.882,11481.882,0.752,0.752,0.627,0.627
52,default_comp_2,10360.37,10360.37,0.681,0.681,0.603,0.603
53,spec_iter_uniref_sto_2,9846.312,9846.312,0.851,0.851,0.558,0.558
54,default_pdb_1,11465.477,11465.477,0.813,0.813,0.628,0.628
55,spec_iter_uniref_a3m_1,12596.955,12596.955,0.775,0.775,0.494,0.494
56,iter_1_3,13694.527,13694.527,0.802,0.802,0.694,0.694
57,spec_iter_uniref_a3m_0,13011.029,13011.029,0.823,0.823,0.574,0.574
58,spec_pdb_5,12461.993,12461.993,0.833,0.833,0.52,0.52
59,lewis_1,10244.458,10244.458,0.71,0.71,0.657,0.657
60,img_multimer_2,11911.881,11911.881,0.787,0.787,0.695,0.695
61,default_mul_newest_2,8707.981,8707.981,0.663,0.663,0.631,0.631
62,spec_iter_uniref_sto_0,13834.237,13834.237,0.763,0.763,0.545,0.545
63,default_multimer_1,9577.191,9577.191,0.663,0.663,0.641,0.641
64,spec_iter_uniprot_sto_3,12715.15,12715.15,0.889,0.889,0.538,0.538
65,spec_iter_uniref_sto_9,5853.567,5853.567,0.586,0.586,0.45,0.45
66,default_comp_9,10261.602,10261.602,0.88,0.88,0.566,0.566
67,spec_pdb_2,12601.946,12601.946,0.826,0.826,0.608,0.608
68,spec_iter_uniprot_sto_0,12051.024,12051.024,0.711,0.711,0.565,0.565
69,default_mul_newest_7,13208.866,13208.866,0.748,0.748,0.558,0.558
70,spec_pdb_7,6649.165,6649.165,0.562,0.562,0.474,0.474
71,spec_iter_uniref_a3m_7,11032.004,11032.004,0.828,0.828,0.511,0.511
72,spec_iter_uniref_sto_5,7200.074,7200.074,0.575,0.575,0.494,0.494
73,spec_pdb70_2,8485.361,8485.361,0.639,0.639,0.443,0.443
74,spec_pdb70_8,11711.364,11711.364,0.699,0.699,0.487,0.487
75,spec_pdb_1,9967.943,9967.943,0.653,0.653,0.54,0.54
76,default_mul_newest_24,6496.539,6496.539,0.795,0.795,0.632,0.632
77,default_uniref30_22_22,6777.428,6777.428,0.683,0.683,0.58,0.58
78,iter_2_old_8,8647.834,8647.834,0.628,0.628,0.628,0.628
79,default_comp_8,9297.145,9297.145,0.719,0.719,0.58,0.58
80,default_pdb_2,9024.984,9024.984,0.645,0.645,0.593,0.593
81,iter_2_old_9,8473.754,8473.754,0.64,0.64,0.566,0.566
82,uniclust_oxmatch_a3m_4,8427.784,8427.784,0.704,0.704,0.538,0.538
83,default_img_9,7292.631,7292.631,0.673,0.673,0.558,0.558
84,img_multimer_8,9894.608,9894.608,0.788,0.788,0.693,0.693
85,default_mul_newest_11,9455.654,9455.654,0.81,0.81,0.665,0.665
86,default_pdb70_5,9832.579,9832.579,0.761,0.761,0.583,0.583
87,default_mul_newest_20,8964.554,8964.554,0.768,0.768,0.527,0.527
88,iter_2_old_7,10110.076,10110.076,0.778,0.778,0.648,0.648
89,iter_1_old_5,11935.905,11935.905,0.767,0.767,0.659,0.659
90,Elo_2,6733.746,6733.746,0.618,0.618,0.617,0.617
91,default_uniref30_22_6,6886.457,6886.457,0.552,0.552,0.615,0.615
92,default_uniclust30_0,11231.338,11231.338,0.775,0.775,0.656,0.656
93,uniclust_oxmatch_a3m_7,7800.698,7800.698,0.681,0.681,0.562,0.562
94,default_uniref30_22_14,7864.407,7864.407,0.632,0.632,0.489,0.489
95,default_uniref30_22_18,7183.227,7183.227,0.618,0.618,0.564,0.564
96,default_mul_newest_19,8852.22,8852.22,0.778,0.778,0.6,0.6
97,default_uniref30_22_9,8027.929,8027.929,0.591,0.591,0.581,0.581
98,img_multimer_0,11097.401,11097.401,0.775,0.775,0.701,0.701
