,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,spec_iter_uniref_sto_5,5425.102,5425.102,0.751,0.751,0.711,0.711
1,default_pdb_2,5326.357,5326.357,0.758,0.758,0.713,0.713
2,default_uniref30_22_2,5414.622,5414.622,0.747,0.747,0.711,0.711
3,unidist_uniprot_sto_3,5395.689,5395.689,0.739,0.739,0.711,0.711
4,default_pdb70_6,5259.515,5259.515,0.743,0.743,0.706,0.706
5,default_pdb70_0,5087.658,5087.658,0.721,0.721,0.709,0.709
6,default_struct_2,5026.022,5026.022,0.712,0.712,0.711,0.711
7,default_pdb_0,5423.946,5423.946,0.779,0.779,0.713,0.713
8,default_struct_6,5207.966,5207.966,0.738,0.738,0.712,0.712
9,default_struct_4,5367.567,5367.567,0.753,0.753,0.703,0.703
10,default_pdb70_4,5277.707,5277.707,0.746,0.746,0.703,0.703
11,default_pdb70_3,5260.432,5260.432,0.721,0.721,0.713,0.713
12,default_af_1,5638.837,5638.837,0.788,0.788,0.708,0.708
13,default_struct_1,5171.478,5171.478,0.741,0.741,0.709,0.709
14,default_struct_9,5367.844,5367.844,0.74,0.74,0.708,0.708
15,default_comp_2,5396.768,5396.768,0.766,0.766,0.703,0.703
16,default_af_0,5254.306,5254.306,0.767,0.767,0.707,0.707
17,iter_1_1,4844.877,4844.877,0.705,0.705,0.707,0.707
18,default_af_8,4815.45,4815.45,0.719,0.719,0.704,0.704
19,iter_2_2,5146.957,5146.957,0.779,0.779,0.705,0.705
20,default_af_7,4610.97,4610.97,0.747,0.747,0.702,0.702
21,iter_2_4,4911.965,4911.965,0.754,0.754,0.697,0.697
22,iter_1_4,5031.123,5031.123,0.756,0.756,0.698,0.698
23,iter_2_9,5397.503,5397.503,0.841,0.841,0.698,0.698
24,unidist_uniprot_sto_5,4886.727,4886.727,0.741,0.741,0.701,0.701
25,default_af_9,4944.95,4944.95,0.763,0.763,0.701,0.701
26,iter_1_8,5306.543,5306.543,0.819,0.819,0.7,0.7
27,avg_refine_3,4667.667,4667.667,0.688,0.688,0.7,0.7
