,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,iter_2_v1_4,5807.018,5807.018,0.933,0.933,0.59,0.59
1,iter_3_v1_0,5883.64,5883.64,0.909,0.909,0.591,0.591
2,default_pdb70_v2_8,5190.723,5190.723,0.872,0.872,0.578,0.578
3,default_uniref30_v1_7,5609.328,5609.328,0.889,0.889,0.577,0.577
4,default_comp_v2_7,5555.218,5555.218,0.911,0.911,0.572,0.572
5,iter_3_v1_5,5446.742,5446.742,0.855,0.855,0.58,0.58
6,iter_5_v1_1,5512.898,5512.898,0.911,0.911,0.572,0.572
7,iter_5_v1_0,5676.365,5676.365,0.904,0.904,0.571,0.571
8,iter_3_v1_3,6191.149,6191.149,0.889,0.889,0.608,0.608
9,spec_comp_v2_0,5227.408,5227.408,0.905,0.905,0.562,0.562
10,spec_iter_uniref_sto_v1_8,4377.147,4377.147,0.809,0.809,0.575,0.575
11,default_af_v2_1,5796.031,5796.031,0.927,0.927,0.58,0.58
12,default_af_v2_6,5600.884,5600.884,0.863,0.863,0.579,0.579
13,spec_af_v1_1,5598.01,5598.01,0.895,0.895,0.587,0.587
14,str_af_v2_8,5085.764,5085.764,0.833,0.833,0.575,0.575
15,str_af_v2_7,5807.179,5807.179,0.878,0.878,0.582,0.582
16,iter_2_v1_3,4508.201,4508.201,0.86,0.86,0.563,0.563
17,default_uniref30_v1_3,4924.451,4924.451,0.88,0.88,0.573,0.573
18,iter_5_v1_6,4935.887,4935.887,0.859,0.859,0.561,0.561
19,spec_colab_iter_v1_6,4900.304,4900.304,0.859,0.859,0.558,0.558
20,iter_1_v1_7,4730.493,4730.493,0.871,0.871,0.563,0.563
21,iter_2_v1_6,4505.255,4505.255,0.852,0.852,0.566,0.566
22,iter_1_v1_8,4465.539,4465.539,0.805,0.805,0.574,0.574
23,iter_3_v1_6,4830.879,4830.879,0.858,0.858,0.566,0.566
24,spec_af_v2_8,4921.369,4921.369,0.835,0.835,0.575,0.575
25,Elo_0,0.0,0.0,0.0,0.0,0.0,0.0
26,Elo_1,0.0,0.0,0.0,0.0,0.0,0.0
27,Elo_2,0.0,0.0,0.0,0.0,0.0,0.0
28,Elo_3,0.0,0.0,0.0,0.0,0.0,0.0
29,Elo_4,0.0,0.0,0.0,0.0,0.0,0.0
30,H1106_lewis_0,0.0,0.0,0.0,0.0,0.0,0.0
31,H1106_lewis_1,0.0,0.0,0.0,0.0,0.0,0.0
32,H1106_lewis_2,0.0,0.0,0.0,0.0,0.0,0.0
33,H1106_lewis_3,0.0,0.0,0.0,0.0,0.0,0.0
34,H1106_lewis_4,0.0,0.0,0.0,0.0,0.0,0.0
35,default_af_v1_0,0.0,0.0,0.0,0.0,0.0,0.0
36,default_af_v1_1,0.0,0.0,0.0,0.0,0.0,0.0
37,default_af_v1_2,0.0,0.0,0.0,0.0,0.0,0.0
38,default_af_v1_3,0.0,0.0,0.0,0.0,0.0,0.0
39,default_af_v1_4,0.0,0.0,0.0,0.0,0.0,0.0
40,default_af_v1_5,0.0,0.0,0.0,0.0,0.0,0.0
41,default_af_v1_6,0.0,0.0,0.0,0.0,0.0,0.0
42,default_af_v1_7,0.0,0.0,0.0,0.0,0.0,0.0
43,default_af_v1_8,0.0,0.0,0.0,0.0,0.0,0.0
44,default_af_v1_9,0.0,0.0,0.0,0.0,0.0,0.0
45,default_af_v2_0,0.0,0.0,0.0,0.0,0.0,0.0
46,default_af_v2_2,0.0,0.0,0.0,0.0,0.0,0.0
47,default_af_v2_3,0.0,0.0,0.0,0.0,0.0,0.0
48,default_af_v2_4,0.0,0.0,0.0,0.0,0.0,0.0
49,default_af_v2_5,0.0,0.0,0.0,0.0,0.0,0.0
50,default_af_v2_7,0.0,0.0,0.0,0.0,0.0,0.0
51,default_af_v2_8,0.0,0.0,0.0,0.0,0.0,0.0
52,default_af_v2_9,0.0,0.0,0.0,0.0,0.0,0.0
53,default_comp_v1_0,0.0,0.0,0.0,0.0,0.0,0.0
54,default_comp_v1_1,0.0,0.0,0.0,0.0,0.0,0.0
55,default_comp_v1_2,0.0,0.0,0.0,0.0,0.0,0.0
56,default_comp_v1_3,0.0,0.0,0.0,0.0,0.0,0.0
57,default_comp_v1_4,0.0,0.0,0.0,0.0,0.0,0.0
58,default_comp_v1_5,0.0,0.0,0.0,0.0,0.0,0.0
59,default_comp_v1_6,0.0,0.0,0.0,0.0,0.0,0.0
60,default_comp_v1_7,0.0,0.0,0.0,0.0,0.0,0.0
61,default_comp_v1_8,0.0,0.0,0.0,0.0,0.0,0.0
62,default_comp_v1_9,0.0,0.0,0.0,0.0,0.0,0.0
63,default_comp_v2_0,0.0,0.0,0.0,0.0,0.0,0.0
64,default_comp_v2_1,0.0,0.0,0.0,0.0,0.0,0.0
