,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,Elo_full_1,2390.289,2390.289,0.92,0.92,0.59,0.59
1,def_uniref30_22_13,2285.314,2285.314,0.837,0.837,0.586,0.586
2,iter_1_2,2394.202,2394.202,0.761,0.761,0.589,0.589
3,iter_1_3,2442.151,2442.151,0.868,0.868,0.588,0.588
4,default_pdb_7,2098.415,2098.415,0.818,0.818,0.584,0.584
5,default_mul_newest_23,2361.737,2361.737,0.847,0.847,0.572,0.572
6,iter_2_4,2246.992,2246.992,0.773,0.773,0.58,0.58
7,default_pdb_5,2035.185,2035.185,0.787,0.787,0.584,0.584
8,def_uniref30_22_9,2132.965,2132.965,0.858,0.858,0.591,0.591
9,default_struct_4,1929.335,1929.335,0.785,0.785,0.584,0.584
10,def_uniref30_22_4,2129.017,2129.017,0.763,0.763,0.585,0.585
11,avg_refine_4,2128.424,2128.424,0.802,0.802,0.587,0.587
12,iter_2_2,2539.012,2539.012,0.801,0.801,0.597,0.597
13,iter_2_5,2461.932,2461.932,0.812,0.812,0.593,0.593
14,spec_comp_2,2197.124,2197.124,0.794,0.794,0.581,0.581
15,Elo_full_2,2238.378,2238.378,0.793,0.793,0.587,0.587
16,default_struct_3,2014.995,2014.995,0.769,0.769,0.584,0.584
17,iter_1_5,2563.589,2563.589,0.75,0.75,0.591,0.591
18,spec_struct_1,1804.327,1804.327,0.738,0.738,0.589,0.589
19,default_pdb70_8,1817.069,1817.069,0.784,0.784,0.582,0.582
20,iter_1_8,1808.384,1808.384,0.687,0.687,0.581,0.581
21,default_pdb70_6,1803.595,1803.595,0.777,0.777,0.585,0.585
22,default_comp_9,1917.028,1917.028,0.739,0.739,0.593,0.593
23,default_struct_7,1950.81,1950.81,0.861,0.861,0.584,0.584
24,spec_pdb70_1,2116.663,2116.663,0.788,0.788,0.59,0.59
25,Elo_full_3,1790.487,1790.487,0.707,0.707,0.584,0.584
26,default_pdb70_2,1421.899,1421.899,0.697,0.697,0.586,0.586
27,spec_colab_iter_9,2012.923,2012.923,0.786,0.786,0.579,0.579
28,iter_2_8,1968.857,1968.857,0.771,0.771,0.596,0.596
29,iter_2_9,2595.471,2595.471,0.837,0.837,0.598,0.598
30,spec_af_3,1981.38,1981.38,0.809,0.809,0.588,0.588
31,default_struct_6,1228.257,1228.257,0.67,0.67,0.581,0.581
32,spec_struct_7,1909.281,1909.281,0.733,0.733,0.577,0.577
33,spec_uniref_a3m_2,1968.457,1968.457,0.808,0.808,0.581,0.581
34,default_comp_2,2020.227,2020.227,0.77,0.77,0.59,0.59
35,spec_struct_9,1711.267,1711.267,0.672,0.672,0.587,0.587
36,iter_1_6,2089.734,2089.734,0.819,0.819,0.579,0.579
37,default_pdb_8,1603.126,1603.126,0.685,0.685,0.584,0.584
38,spec_pdb_8,1667.599,1667.599,0.685,0.685,0.59,0.59
39,spec_af_2,1677.288,1677.288,0.785,0.785,0.589,0.589
40,def_uniref30_22_24,1495.465,1495.465,0.697,0.697,0.582,0.582
41,default_af_5,1383.983,1383.983,0.74,0.74,0.587,0.587
42,default_af_4,1470.938,1470.938,0.677,0.677,0.592,0.592
43,default_pdb70_9,-1148.035,-1148.035,0.099,0.099,0.582,0.582
44,default_struct_9,-1181.878,-1181.878,0.087,0.087,0.567,0.567
45,default_struct_8,-170.493,-170.493,0.357,0.357,0.579,0.579
46,default_pdb_9,-743.788,-743.788,0.114,0.114,0.563,0.563
47,Elo_full_0,0.0,0.0,0.0,0.0,0.0,0.0
48,Elo_full_4,0.0,0.0,0.0,0.0,0.0,0.0
49,avg_refine_0,0.0,0.0,0.0,0.0,0.0,0.0
50,avg_refine_1,0.0,0.0,0.0,0.0,0.0,0.0
51,avg_refine_2,0.0,0.0,0.0,0.0,0.0,0.0
52,avg_refine_3,0.0,0.0,0.0,0.0,0.0,0.0
53,def_uniclust30_0,0.0,0.0,0.0,0.0,0.0,0.0
54,def_uniclust30_1,0.0,0.0,0.0,0.0,0.0,0.0
55,def_uniclust30_2,0.0,0.0,0.0,0.0,0.0,0.0
56,def_uniclust30_3,0.0,0.0,0.0,0.0,0.0,0.0
57,def_uniclust30_4,0.0,0.0,0.0,0.0,0.0,0.0
58,def_uniclust30_5,0.0,0.0,0.0,0.0,0.0,0.0
59,def_uniclust30_6,0.0,0.0,0.0,0.0,0.0,0.0
60,def_uniclust30_7,0.0,0.0,0.0,0.0,0.0,0.0
61,def_uniclust30_8,0.0,0.0,0.0,0.0,0.0,0.0
62,def_uniclust30_9,0.0,0.0,0.0,0.0,0.0,0.0
63,def_uniref30_22_0,0.0,0.0,0.0,0.0,0.0,0.0
