,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,default_mul_newest_1,5714.24,5714.24,0.656,0.656,0.595,0.595
1,default_uniref30_22_0,6337.888,6337.888,0.661,0.661,0.589,0.589
2,default_img_0,5625.673,5625.673,0.729,0.729,0.606,0.606
3,spec_comp_4,2115.313,2115.313,0.702,0.702,0.63,0.63
4,spec_comp_3,1655.272,1655.272,0.58,0.58,0.627,0.627
5,spec_struct_0,184.16,184.16,0.438,0.438,0.634,0.634
6,spec_pdb_2,777.746,777.746,0.563,0.563,0.627,0.627
7,spec_comp_0,2436.74,2436.74,0.672,0.672,0.657,0.657
8,spec_struct_1,539.176,539.176,0.526,0.526,0.634,0.634
9,spec_pdb_1,35.335,35.335,0.47,0.47,0.65,0.65
10,spec_comp_5,913.061,913.061,0.543,0.543,0.625,0.625
11,spec_iter_uniref_a3m_0,320.175,320.175,0.446,0.446,0.602,0.602
12,spec_pdb70_2,667.896,667.896,0.471,0.471,0.649,0.649
13,img_multimer_0,4911.948,4911.948,0.635,0.635,0.623,0.623
14,spec_pdb70_3,2563.475,2563.475,0.697,0.697,0.592,0.592
15,spec_pdb70_0,61.227,61.227,0.456,0.456,0.623,0.623
16,img_multimer_2,-1525.664,-1525.664,0.204,0.204,0.649,0.649
17,spec_iter_uniref_a3m_4,1487.395,1487.395,0.53,0.53,0.607,0.607
18,avg_refine_3,-58.308,-58.308,0.397,0.397,0.656,0.656
19,spec_pdb70_4,2320.052,2320.052,0.675,0.675,0.596,0.596
20,spec_struct_2,-1184.877,-1184.877,0.247,0.247,0.653,0.653
21,spec_pdb70_1,-1832.282,-1832.282,0.25,0.25,0.615,0.615
22,default_mul_newest_5,-2687.237,-2687.237,0.114,0.114,0.633,0.633
23,default_mul_newest_4,-1616.867,-1616.867,0.194,0.194,0.642,0.642
24,img_multimer_1,-1160.177,-1160.177,0.282,0.282,0.661,0.661
25,avg_refine_2,-1415.648,-1415.648,0.206,0.206,0.644,0.644
26,spec_iter_uniref_a3m_2,147.903,147.903,0.398,0.398,0.662,0.662
27,default_mul_newest_9,1480.981,1480.981,0.523,0.523,0.617,0.617
28,avg_refine_0,917.148,917.148,0.524,0.524,0.657,0.657
29,default_pdb_0,-2182.359,-2182.359,0.225,0.225,0.605,0.605
30,default_pdb70_7,-4.054,-4.054,0.452,0.452,0.608,0.608
31,default_pdb_2,-1683.234,-1683.234,0.278,0.278,0.608,0.608
32,iter_1_1,-961.259,-961.259,0.308,0.308,0.615,0.615
33,default_pdb70_2,902.697,902.697,0.511,0.511,0.637,0.637
34,avg_refine_1,-272.317,-272.317,0.419,0.419,0.658,0.658
35,Elo_0,666.259,666.259,0.484,0.484,0.621,0.621
36,default_mul_newest_0,1467.002,1467.002,0.524,0.524,0.594,0.594
37,default_multimer_2,-2941.318,-2941.318,0.101,0.101,0.616,0.616
38,default_pdb_4,1069.385,1069.385,0.54,0.54,0.614,0.614
39,default_mul_newest_3,-850.081,-850.081,0.264,0.264,0.631,0.631
40,iter_2_old_0,528.947,528.947,0.442,0.442,0.644,0.644
41,default_pdb70_1,-1679.237,-1679.237,0.256,0.256,0.591,0.591
42,default_pdb_5,773.114,773.114,0.541,0.541,0.596,0.596
43,default_pdb_6,-2666.278,-2666.278,0.105,0.105,0.582,0.582
44,default_uniref30_22_1,-597.889,-597.889,0.302,0.302,0.671,0.671
45,default_uniref30_22_13,160.531,160.531,0.45,0.45,0.628,0.628
46,default_uniref30_22_10,-199.236,-199.236,0.328,0.328,0.641,0.641
47,default_uniref30_22_3,-849.26,-849.26,0.332,0.332,0.592,0.592
48,default_mul_newest_18,-2153.114,-2153.114,0.055,0.055,0.642,0.642
49,iter_1_old_3,-3710.815,-3710.815,0.08,0.08,0.54,0.54
