,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,uniclust_oxmatch_a3m_6,19636.552,19636.552,0.937,0.937,0.711,0.711
1,uniclust_oxmatch_a3m_7,19442.937,19442.937,0.933,0.933,0.705,0.705
2,uniclust_oxmatch_a3m_5,19087.897,19087.897,0.918,0.918,0.711,0.711
3,spec_pdb_3,19194.489,19194.489,0.942,0.942,0.708,0.708
4,spec_pdb_8,17703.573,17703.573,0.923,0.923,0.713,0.713
5,uniclust_oxmatch_a3m_1,19202.167,19202.167,0.921,0.921,0.702,0.702
6,uniclust_oxmatch_a3m_2,18251.21,18251.21,0.934,0.934,0.711,0.711
7,spec_pdb70_0,18229.781,18229.781,0.942,0.942,0.714,0.714
8,pdb_iter_uniref_a3m_1,17322.98,17322.98,0.914,0.914,0.707,0.707
9,spec_comp_1,17562.9,17562.9,0.921,0.921,0.715,0.715
10,spec_pdb_2,17337.072,17337.072,0.92,0.92,0.718,0.718
11,spec_iter_uniref_a3m_7,17763.552,17763.552,0.891,0.891,0.707,0.707
12,spec_pdb70_6,16114.922,16114.922,0.89,0.89,0.709,0.709
13,spec_pdb70_9,17214.233,17214.233,0.926,0.926,0.708,0.708
14,uniclust_oxmatch_a3m_4,16994.934,16994.934,0.924,0.924,0.709,0.709
15,spec_iter_uniref_a3m_3,17389.591,17389.591,0.928,0.928,0.708,0.708
16,spec_comp_8,14989.186,14989.186,0.85,0.85,0.708,0.708
17,spec_pdb_6,16439.097,16439.097,0.913,0.913,0.708,0.708
18,spec_comp_7,16794.991,16794.991,0.885,0.885,0.708,0.708
19,spec_pdb70_2,17521.169,17521.169,0.923,0.923,0.699,0.699
20,spec_struct_6,16389.39,16389.39,0.876,0.876,0.702,0.702
21,uniclust_oxmatch_a3m_8,16624.171,16624.171,0.898,0.898,0.696,0.696
22,iter_1_old_5,17427.786,17427.786,0.921,0.921,0.693,0.693
23,spec_iter_uniprot_sto_3,17823.656,17823.656,0.917,0.917,0.692,0.692
24,spec_iter_uniprot_sto_4,16706.97,16706.97,0.933,0.933,0.696,0.696
25,spec_iter_uniprot_sto_7,16691.844,16691.844,0.893,0.893,0.691,0.691
26,iter_1_old_3,16867.533,16867.533,0.871,0.871,0.69,0.69
27,default_af_5,17331.108,17331.108,0.892,0.892,0.699,0.699
28,default_uniclust30_8,17145.097,17145.097,0.885,0.885,0.702,0.702
29,spec_iter_uniprot_sto_2,17342.278,17342.278,0.863,0.863,0.685,0.685
30,default_uniclust30_3,16469.003,16469.003,0.847,0.847,0.7,0.7
31,default_pdb70_3,17953.536,17953.536,0.896,0.896,0.691,0.691
32,spec_iter_uniprot_sto_0,17210.272,17210.272,0.874,0.874,0.682,0.682
33,spec_iter_uniref_sto_2,17196.313,17196.313,0.913,0.913,0.691,0.691
34,spec_comp_0,13721.812,13721.812,0.859,0.859,0.694,0.694
35,spec_pdb_0,14791.832,14791.832,0.885,0.885,0.693,0.693
36,iter_1_old_4,15146.368,15146.368,0.895,0.895,0.694,0.694
37,iter_1_old_2,14951.112,14951.112,0.869,0.869,0.698,0.698
38,spec_struct_0,13216.415,13216.415,0.834,0.834,0.692,0.692
39,iter_1_old_0,15135.744,15135.744,0.892,0.892,0.69,0.69
40,spec_iter_uniref_a3m_0,14077.522,14077.522,0.861,0.861,0.696,0.696
41,spec_iter_uniprot_sto_9,15361.201,15361.201,0.874,0.874,0.689,0.689
42,iter_1_old_6,13464.766,13464.766,0.855,0.855,0.688,0.688
43,spec_iter_uniprot_sto_1,16219.081,16219.081,0.893,0.893,0.688,0.688
44,spec_pdb_7,14983.751,14983.751,0.861,0.861,0.694,0.694
45,pdb_iter_uniref_a3m_5,14633.116,14633.116,0.844,0.844,0.696,0.696
46,spec_struct_7,12794.953,12794.953,0.843,0.843,0.685,0.685
47,spec_iter_uniprot_sto_6,16173.6,16173.6,0.825,0.825,0.68,0.68
48,spec_struct_8,13080.265,13080.265,0.836,0.836,0.687,0.687
49,spec_iter_uniref_sto_6,15270.563,15270.563,0.853,0.853,0.681,0.681
50,default_uniclust30_9,16812.253,16812.253,0.861,0.861,0.7,0.7
51,spec_struct_1,14162.129,14162.129,0.84,0.84,0.689,0.689
52,spec_struct_5,14058.865,14058.865,0.884,0.884,0.691,0.691
53,pdb_iter_uniref_a3m_7,14374.394,14374.394,0.838,0.838,0.694,0.694
54,spec_struct_9,13696.374,13696.374,0.847,0.847,0.681,0.681
55,spec_struct_4,15706.894,15706.894,0.833,0.833,0.688,0.688
56,pdb_iter_uniref_a3m_4,13975.751,13975.751,0.892,0.892,0.694,0.694
57,spec_iter_uniref_a3m_9,12663.989,12663.989,0.789,0.789,0.687,0.687
58,pdb_iter_uniref_a3m_3,14935.814,14935.814,0.861,0.861,0.694,0.694
59,pdb_iter_uniref_a3m_8,15392.206,15392.206,0.91,0.91,0.703,0.703
60,pdb_iter_uniref_a3m_0,15922.688,15922.688,0.884,0.884,0.706,0.706
61,spec_iter_uniref_a3m_4,16293.04,16293.04,0.877,0.877,0.701,0.701
62,uniclust_oxmatch_a3m_9,16115.406,16115.406,0.853,0.853,0.702,0.702
63,iter_1_old_7,12706.35,12706.35,0.828,0.828,0.683,0.683
