,model,plddt
0,H1168TS003_1,0.9428683
1,H1168TS374_4,0.9400104
2,H1168TS131_5,0.9352357
3,H1168TS187_3,0.9412492
4,H1168TS147_2,0.0
5,H1168TS091_2,0.7264539
6,H1168TS434_5,0.9422872
7,H1168TS205_3,0.91029143
8,H1168TS288_3,0.8990284
9,H1168TS447_2,0.2180531
10,H1168TS098_5,0.93515825
11,H1168TS225_3,0.93925184
12,H1168TS188_1,0.9374081
13,H1168TS333_1,0.0
14,H1168TS423_3,0.93917936
15,H1168TS119_1,0.9381802
16,H1168TS234_4,0.50620425
17,H1168TS360_1,0.92012876
18,H1168TS225_1,0.94782925
19,H1168TS390_5,0.93976897
20,H1168TS215_2,0.9111825
21,H1168TS086_3,0.9431584
22,H1168TS493_5,0.94307905
23,H1168TS444_4,0.9446113
24,H1168TS169_2,0.93515825
25,H1168TS278_4,0.90850884
26,H1168TS390_4,0.9366667
27,H1168TS257_2,0.9584217
28,H1168TS461_2,0.942401
29,H1168TS298_4,0.9425096
30,H1168TS248_2,0.91404635
31,H1168TS461_4,0.9364115
32,H1168TS147_3,0.0
33,H1168TS215_5,0.8866187
34,H1168TS477_1,0.9376494
35,H1168TS320_5,0.9402248
36,H1168TS257_5,0.95994145
37,H1168TS444_5,0.9446113
38,H1168TS158_4,0.9432293
39,H1168TS462_3,0.95295256
40,H1168TS092_1,0.93773144
41,H1168TS234_2,0.50620425
42,H1168TS398_4,0.9426455
43,H1168TS188_3,0.9374081
44,H1168TS158_2,0.94382375
45,H1168TS239_3,0.9515084
46,H1168TS098_3,0.93515825
47,H1168TS298_2,0.9372621
48,H1168TS180_5,0.96615034
49,H1168TS360_3,0.9290869
50,H1168TS278_1,0.91215587
51,H1168TS188_4,0.0
52,H1168TS320_1,0.94307905
53,H1168TS447_1,0.21859755
54,H1168TS131_4,0.9371374
55,H1168TS227_5,0.9430355
56,H1168TS462_1,0.9538391
57,H1168TS433_2,0.8947546
58,H1168TS071_4,0.93363756
59,H1168TS390_1,0.9426455
60,H1168TS150_2,0.91091514
61,H1168TS367_5,0.9433566
62,H1168TS185_5,0.94815165
63,H1168TS133_2,0.9451719
64,H1168TS447_5,0.2159531
65,H1168TS433_3,0.8943794
66,H1168TS125_3,0.94617194
67,H1168TS011_5,0.9422872
68,H1168TS446_3,0.93773574
69,H1168TS188_2,0.9374081
70,H1168TS119_3,0.93868184
71,H1168TS333_2,0.86840916
72,H1168TS131_2,0.93868184
73,H1168TS390_3,0.9400865
74,H1168TS493_1,0.94307905
75,H1168TS447_4,0.21591483
76,H1168TS314_3,0.0
77,H1168TS288_4,0.90729845
78,H1168TS245_1,0.94643384
79,H1168TS239_4,0.9514092
80,H1168TS248_3,0.94054484
81,H1168TS215_4,0.89309555
82,H1168TS493_4,0.94307905
83,H1168TS234_3,0.50620425
84,H1168TS368_1,0.0
85,H1168TS037_1,0.92499584
86,H1168TS399_1,0.942425
87,H1168TS398_2,0.9426455
88,H1168TS119_4,0.9089854
89,H1168TS133_5,0.9430355
90,H1168TS086_5,0.94382375
91,H1168TS169_4,0.9374081
92,H1168TS011_2,0.9412162
93,H1168TS071_3,0.935356
94,H1168TS398_5,0.9426455
95,H1168TS227_2,0.9451719
96,H1168TS125_5,0.9415406
97,H1168TS434_3,0.94149506
98,H1168TS312_1,0.0
99,H1168TS444_2,0.949194
100,H1168TS133_3,0.9430207
101,H1168TS205_1,0.0
102,H1168TS165_4,0.27466774
103,H1168TS494_2,0.72577363
104,H1168TS035_2,0.91404635
105,H1168TS441_4,0.89204353
106,H1168TS073_2,0.94378585
107,H1168TS248_5,0.90727717
108,H1168TS225_5,0.94149417
109,H1168TS439_1,0.95869523
110,H1168TS493_3,0.94307905
111,H1168TS180_4,0.9632
112,H1168TS248_4,0.92339045
113,H1168TS312_3,0.0
114,H1168TS423_1,0.94355315
115,H1168TS348_3,0.909946
116,H1168TS462_4,0.94005615
117,H1168TS288_1,0.93392575
118,H1168TS433_4,0.89204353
119,H1168TS257_3,0.9664989
120,H1168TS398_3,0.9426455
121,H1168TS374_3,0.9356937
122,H1168TS158_1,0.9428683
123,H1168TS374_2,0.94704777
124,H1168TS239_2,0.95626545
125,H1168TS350_2,0.0
126,H1168TS086_4,0.9479384
127,H1168TS119_2,0.9367174
128,H1168TS054_3,0.94617194
129,H1168TS098_1,0.0
130,H1168TS169_1,0.93515825
131,H1168TS461_5,0.90304637
132,H1168TS444_3,0.949194
133,H1168TS091_4,0.8430577
134,H1168TS439_3,0.9515084
135,H1168TS257_1,0.9680535
136,H1168TS462_2,0.9431626
137,H1168TS368_3,0.8572293
138,H1168TS494_3,0.7249382
139,H1168TS298_3,0.9401479
140,H1168TS215_3,0.9064256
141,H1168TS187_2,0.9431271
142,H1168TS423_5,0.90897936
143,H1168TS205_4,0.0
144,H1168TS071_5,0.92494744
