,model,plddt
0,H1135TS350_1,0.0
1,H1135TS320_2,0.928359
2,H1135TS441_3,0.74701375
3,H1135TS348_5,0.9095694
4,H1135TS399_4,0.808987
5,H1135TS257_4,0.94286805
6,H1135TS298_3,0.8007039
7,H1135TS215_5,0.84852546
8,H1135TS185_4,0.83469516
9,H1135TS248_1,0.8074127
10,H1135TS374_5,0.9387505
11,H1135TS368_1,0.0
12,H1135TS320_5,0.8698497
13,H1135TS227_4,0.67644835
14,H1135TS493_1,0.78470826
15,H1135TS091_3,0.79889107
16,H1135TS360_1,0.7563459
17,H1135TS493_4,0.78470826
18,H1135TS073_1,0.0
19,H1135TS248_4,0.8074127
20,H1135TS180_3,0.8575792
21,H1135TS185_5,0.8256442
22,H1135TS169_2,0.0
23,H1135TS291_3,0.0
24,H1135TS234_5,0.6421643
25,H1135TS098_4,0.0
26,H1135TS350_2,0.0
27,H1135TS446_5,0.71627223
28,H1135TS312_5,0.0
29,H1135TS433_2,0.735124
30,H1135TS234_1,0.6421643
31,H1135TS461_4,0.79847056
32,H1135TS462_1,0.8330606
33,H1135TS348_3,0.9121474
34,H1135TS433_3,0.74701375
35,H1135TS225_2,0.89181036
36,H1135TS493_3,0.78470826
37,H1135TS037_3,0.0
38,H1135TS187_2,0.9377083
39,H1135TS205_3,0.0
40,H1135TS325_1,0.79264003
41,H1135TS423_2,0.9377083
42,H1135TS180_2,0.879157
43,H1135TS169_1,0.9177554
44,H1135TS035_4,0.80669796
45,H1135TS147_4,0.8042322
46,H1135TS225_5,0.8345951
47,H1135TS439_5,0.8685104
48,H1135TS188_2,0.0
49,H1135TS158_4,0.024823552
50,H1135TS011_4,0.70366347
51,H1135TS035_1,0.8074127
52,H1135TS325_5,0.79264003
53,H1135TS257_3,0.94286805
54,H1135TS119_1,0.927171
55,H1135TS158_2,0.024656832
56,H1135TS278_3,0.9256695
57,H1135TS185_1,0.87348443
58,H1135TS347_5,0.79264003
59,H1135TS119_2,0.9113489
60,H1135TS461_5,0.71627223
61,H1135TS225_4,0.8345951
62,H1135TS245_2,0.88338953
63,H1135TS003_2,0.025595574
64,H1135TS239_5,0.8619851
65,H1135TS368_5,0.9001636
66,H1135TS234_2,0.6421643
67,H1135TS086_2,0.024946503
68,H1135TS180_4,0.8274039
69,H1135TS169_4,0.0
70,H1135TS374_2,0.9372337
71,H1135TS399_5,0.75064296
72,H1135TS493_2,0.78470826
73,H1135TS462_3,0.77921724
74,H1135TS399_2,0.8975549
75,H1135TS071_1,0.87074226
76,H1135TS169_3,0.9177554
77,H1135TS461_3,0.763749
78,H1135TS439_3,0.8924362
79,H1135TS291_1,0.0
80,H1135TS185_2,0.8888812
81,H1135TS312_2,0.0
82,H1135TS494_1,0.61936826
83,H1135TS215_3,0.89061046
84,H1135TS434_1,0.71291935
85,H1135TS494_5,0.60706943
86,H1135TS312_3,0.0
87,H1135TS298_2,0.7692323
88,H1135TS439_1,0.87277985
89,H1135TS278_5,0.91205484
90,H1135TS239_3,0.83856094
91,H1135TS234_4,0.6421643
92,H1135TS245_4,0.8397286
93,H1135TS472_1,0.9344755
94,H1135TS434_3,0.68691605
95,H1135TS494_2,0.5807204
96,H1135TS456_3,0.79264003
97,H1135TS446_1,0.82157445
98,H1135TS423_5,0.93534553
99,H1135TS054_1,0.93672884
100,H1135TS125_1,0.93672884
101,H1135TS086_5,0.02474022
102,H1135TS248_5,0.817955
103,H1135TS456_4,0.79264003
104,H1135TS131_4,0.80399096
105,H1135TS325_2,0.79264003
106,H1135TS257_5,0.94286805
107,H1135TS348_4,0.912891
