,model,plddt
0,H1106TS037_3,0.80741274
1,H1106TS035_3,0.8110932
2,H1106TS288_5,0.7878898
3,H1106TS180_1,0.8285589
4,H1106TS239_5,0.79987293
5,H1106TS229_4,0.7469347
6,H1106TS312_1,0.0
7,H1106TS462_4,0.8229589
8,H1106TS312_2,0.0
9,H1106TS131_2,0.80538726
10,H1106TS333_1,0.0
11,H1106TS245_4,0.76382756
12,H1106TS447_3,0.19857542
13,H1106TS225_4,0.7926483
14,H1106TS071_5,0.86824787
15,H1106TS312_3,0.0
16,H1106TS098_4,0.6024954
17,H1106TS185_2,0.8453326
18,H1106TS368_2,0.8319364
19,H1106TS446_5,0.80488986
20,H1106TS399_2,0.80128723
21,H1106TS360_5,0.7790738
22,H1106TS333_5,0.8167542
23,H1106TS071_2,0.88401186
24,H1106TS003_1,0.81488264
25,H1106TS298_5,0.79347295
26,H1106TS494_3,0.59472203
27,H1106TS461_3,0.8049111
28,H1106TS098_2,0.72930163
29,H1106TS433_3,0.8454131
30,H1106TS446_1,0.8092623
31,H1106TS073_3,0.8059411
32,H1106TS398_5,0.7983856
33,H1106TS333_3,0.7979661
34,H1106TS147_3,0.08733644
35,H1106TS423_5,0.77026314
36,H1106TS119_5,0.7841598
37,H1106TS188_5,0.7012703
38,H1106TS187_5,0.77026314
39,H1106TS350_3,0.0
40,H1106TS073_4,0.7878898
41,H1106TS493_2,0.7908479
42,H1106TS169_3,0.7141945
43,H1106TS433_5,0.8308585
44,H1106TS320_5,0.79886353
45,H1106TS150_4,0.79019916
46,H1106TS385_3,0.81208426
47,H1106TS158_3,0.8105483
48,H1106TS215_1,0.81034154
49,H1106TS333_4,0.0
50,H1106TS278_5,0.81276613
51,H1106TS298_4,0.8015381
52,H1106TS423_2,0.80732507
53,H1106TS073_2,0.79139113
54,H1106TS257_1,0.87338436
55,H1106TS091_4,0.7615132
56,H1106TS098_1,0.72930163
57,H1106TS185_4,0.8258102
58,H1106TS315_4,0.9606416
59,H1106TS348_3,0.7856903
60,H1106TS234_5,0.5969115
61,H1106TS054_4,0.7910098
62,H1106TS370_2,0.783483
63,H1106TS227_3,0.80691147
64,H1106TS035_1,0.81778646
