,model,plddt
0,T1110TS125_1o,0.9456055
1,T1110TS399_4o,0.93461436
2,T1110TS320_3o,0.9504489
3,T1110TS187_5o,0.943852
4,T1110TS288_4o,0.9430335
5,T1110TS291_2o,0.0
6,T1110TS398_5o,0.95875424
7,T1110TS398_3o,0.95875424
8,T1110TS278_3o,0.8537533
9,T1110TS125_4o,0.9401108
10,T1110TS239_4o,0.9596288
11,T1110TS091_4o,0.60795903
12,T1110TS374_3o,0.94919914
13,T1110TS494_4o,0.6918223
14,T1110TS423_3o,0.9481923
15,T1110TS320_1o,0.9510428
16,T1110TS187_3o,0.9481923
17,T1110TS494_5o,0.7344128
18,T1110TS278_5o,0.87090594
19,T1110TS320_5o,0.94666255
20,T1110TS131_2o,0.9459971
21,T1110TS054_3o,0.9469868
22,T1110TS461_4o,0.94335294
23,T1110TS086_3o,0.9490051
24,T1110TS447_2o,0.21583876
25,T1110TS169_2o,0.9621888
26,T1110TS201_3o,0.955719
27,T1110TS288_1o,0.94751346
28,T1110TS165_2o,0.27787685
29,T1110TS248_1o,0.9579412
30,T1110TS350_3o,0.0
31,T1110TS119_1o,0.9466195
32,T1110TS444_3o,0.95524055
33,T1110TS188_3o,0.9505925
34,T1110TS205_4o,0.0
35,T1110TS071_1o,0.9481212
36,T1110TS147_2o,0.9510428
37,T1110TS494_1o,0.75570667
38,T1110TS399_5o,0.9456055
39,T1110TS291_3o,0.0
40,T1110TS360_4o,0.9415321
41,T1110TS439_3o,0.90790683
42,T1110TS205_5o,0.0
43,T1110TS374_1o,0.9564207
44,T1110TS312_1o,0.0
45,T1110TS461_1o,0.95155907
46,T1110TS385_1o,0.9565679
47,T1110TS278_1o,0.95795727
48,T1110TS446_4o,0.9506555
49,T1110TS390_5o,0.94622684
50,T1110TS248_5o,0.5442117
51,T1110TS462_1o,0.9769987
52,T1110TS119_2o,0.9466195
53,T1110TS314_1o,0.0
54,T1110TS147_3o,0.9510428
55,T1110TS239_3o,0.9739387
56,T1110TS125_3o,0.9497769
57,T1110TS360_5o,0.94125175
58,T1110TS312_2o,0.0
59,T1110TS348_4o,0.9462877
60,T1110TS423_5o,0.943852
61,T1110TS054_5o,0.9456055
62,T1110TS439_1o,0.9739387
63,T1110TS462_2o,0.97655684
64,T1110TS374_4o,0.95195204
65,T1110TS291_4o,0.0
66,T1110TS239_5o,0.97015464
67,T1110TS037_3o,0.95126384
68,T1110TS188_2o,0.9342174
69,T1110TS312_4o,0.0
70,T1110TS098_5o,0.9538846
71,T1110TS390_4o,0.953782
72,T1110TS444_5o,0.95524055
73,T1110TS205_3o,0.94579756
74,T1110TS169_5o,0.9629421
75,T1110TS367_1o,0.97329754
76,T1110TS447_3o,0.21683393
77,T1110TS446_5o,0.94641864
78,T1110TS423_2o,0.9410593
79,T1110TS398_2o,0.95875424
80,T1110TS298_1o,0.9572291
81,T1110TS493_4o,0.95383483
82,T1110TS462_4o,0.9751013
83,T1110TS493_2o,0.95113564
84,T1110TS239_1o,0.97010815
85,T1110TS446_2o,0.9591617
86,T1110TS185_1o,0.95092
87,T1110TS462_5o,0.9740401
88,T1110TS423_4o,0.9101637
89,T1110TS187_4o,0.9101637
90,T1110TS288_2o,0.94375443
91,T1110TS367_3o,0.9729507
92,T1110TS091_3o,0.6100469
93,T1110TS439_2o,0.93842506
94,T1110TS350_4o,0.0
95,T1110TS477_1o,0.9682274
96,T1110TS399_2o,0.9330412
97,T1110TS374_5o,0.9523921
98,T1110TS446_1o,0.9584251
99,T1110TS185_3o,0.94351304
100,T1110TS131_1o,0.9466195
101,T1110TS073_4o,0.9430335
102,T1110TS119_5o,0.9466195
103,T1110TS091_2o,0.60889184
104,T1110TS320_4o,0.9542286
105,T1110TS180_3o,0.9785367
106,T1110TS374_2o,0.9522312
107,T1110TS201_4o,0.96023655
108,T1110TS035_1o,0.9579412
109,T1110TS147_5o,0.9510428
110,T1110TS091_5o,0.60668504
111,T1110TS201_1o,0.9594128
112,T1110TS086_1o,0.9562216
113,T1110TS248_2o,0.74596214
114,T1110TS071_2o,0.9511524
115,T1110TS037_2o,0.85720706
116,T1110TS119_4o,0.9466195
117,T1110TS054_4o,0.93461436
118,T1110TS188_5o,0.93567336
119,T1110TS125_2o,0.95168597
120,T1110TS180_4o,0.9761584
121,T1110TS312_3o,0.0
122,T1110TS003_3o,0.94948125
123,T1110TS035_2o,0.74596214
124,T1110TS158_2o,0.95708245
125,T1110TS298_4o,0.94748366
126,T1110TS312_5o,0.0
127,T1110TS131_4o,0.953287
128,T1110TS086_4o,0.9537013
129,T1110TS187_2o,0.9410593
130,T1110TS147_1o,0.9510428
131,T1110TS086_2o,0.9555474
132,T1110TS201_2o,0.9586844
133,T1110TS180_2o,0.97876745
134,T1110TS165_1o,0.25312886
135,T1110TS185_4o,0.9433613
136,T1110TS086_5o,0.9486174
137,T1110TS367_5o,0.95675904
138,T1110TS158_4o,0.95365155
139,T1110TS234_1o,0.43598548
140,T1110TS119_3o,0.9466195
141,T1110TS248_4o,0.55889827
142,T1110TS461_2o,0.9411855
143,T1110TS098_1o,0.9621888
144,T1110TS169_1o,0.9629421
145,T1110TS447_1o,0.21583876
146,T1110TS320_2o,0.95113564
147,T1110TS461_3o,0.9394163
148,T1110TS003_5o,0.9486174
149,T1110TS147_4o,0.9510428
150,T1110TS035_4o,0.55889827
151,T1110TS169_3o,0.9545721
152,T1110TS071_5o,0.9493628
153,T1110TS188_4o,0.94021714
154,T1110TS278_2o,0.8532998
155,T1110TS180_1o,0.97952753
156,T1110TS350_5o,0.0
157,T1110TS298_5o,0.94794166
158,T1110TS091_1o,0.60844225
159,T1110TS098_4o,0.9545721
160,T1110TS239_2o,0.96125156
161,T1110TS398_1o,0.95875424
162,T1110TS073_5o,0.9428438
163,T1110TS054_2o,0.9330412
164,T1110TS390_2o,0.9507137
165,T1110TS003_4o,0.95052594
166,T1110TS288_3o,0.94019717
167,T1110TS446_3o,0.9623898
168,T1110TS444_2o,0.9505419
169,T1110TS462_3o,0.9754831
170,T1110TS165_3o,0.26293457
171,T1110TS298_2o,0.9500844
172,T1110TS348_5o,0.94090307
173,T1110TS398_4o,0.95875424
174,T1110TS185_2o,0.9466843
175,T1110TS073_3o,0.94019717
176,T1110TS447_5o,0.21587929
177,T1110TS288_5o,0.9428438
178,T1110TS298_3o,0.95606786
179,T1110TS131_3o,0.94505197
180,T1110TS399_3o,0.9469868
181,T1110TS291_1o,0.0
182,T1110TS180_5o,0.97539234
183,T1110TS444_1o,0.95524055
184,T1110TS071_3o,0.95674914
185,T1110TS348_3o,0.9504489
186,T1110TS360_3o,0.94339275
187,T1110TS350_1o,0.0
188,T1110TS494_2o,0.75606894
189,T1110TS367_4o,0.95761615
190,T1110TS399_1o,0.9389205
191,T1110TS125_5o,0.94497555
192,T1110TS158_5o,0.94805557
193,T1110TS054_1o,0.9389205
194,T1110TS423_1o,0.91397244
195,T1110TS350_2o,0.0
196,T1110TS169_4o,0.9545721
197,T1110TS165_5o,0.32047752
198,T1110TS314_3o,0.0
199,T1110TS444_4o,0.9505419
200,T1110TS073_2o,0.94375443
201,T1110TS165_4o,0.2848438
202,T1110TS439_4o,0.86619186
203,T1110TS493_3o,0.9504489
204,T1110TS071_4o,0.95381385
205,T1110TS073_1o,0.94751346
206,T1110TS187_1o,0.91397244
207,T1110TS278_4o,0.8968374
208,T1110TS360_2o,0.94199955
209,T1110TS493_1o,0.9510428
210,T1110TS390_1o,0.9505925
211,T1110TS098_3o,0.57281494
212,T1110TS367_2o,0.9731531
213,T1110TS098_2o,0.6074883
214,T1110TS348_2o,0.94776607
215,T1110TS035_5o,0.5442117
216,T1110TS291_5o,0.0
217,T1110TS493_5o,0.9552033
218,T1110TS390_3o,0.949978
219,T1110TS439_5o,0.96125156
220,T1110TS447_4o,0.21683393
221,T1110TS461_5o,0.94641864
222,T1110TS248_3o,0.5917637
223,T1110TS314_2o,0.0
224,T1110TS205_1o,0.9454639
225,T1110TS188_1o,0.9346603
226,T1110TS314_4o,0.0
227,T1110TS205_2o,0.9494434
228,T1110TS314_5o,0.9472716
229,T1110TS003_1o,0.94805557
230,T1110TS131_5o,0.94413066
231,T1110TS185_5o,0.9412236
232,T1110TS494_3o,0.727793
233,T1110TS003_2o,0.9490051
234,T1110TS201_5o,0.946108
235,T1110TS158_1o,0.95752555
236,T1110TS348_1o,0.95027906
237,T1110TS035_3o,0.5917637
238,T1110TS158_3o,0.9569167
239,T1110TS360_1o,0.9472716
240,T1110TS037_1o,0.9579687
