,model,plddt
0,T1160TS423_2o,0.9076667
1,T1160TS165_1o,0.33317292
2,T1160TS003_3o,0.9283979
3,T1160TS320_2o,0.9277656
4,T1160TS398_2o,0.9247083
5,T1160TS074_2o,0.893301
6,T1160TS399_3o,0.92501765
7,T1160TS291_2o,0.0
8,T1160TS239_5o,0.9291406
9,T1160TS086_3o,0.927948
10,T1160TS444_2o,0.92720836
11,T1160TS477_1o,0.8770583
12,T1160TS298_4o,0.91358536
13,T1160TS493_1o,0.9264333
14,T1160TS298_2o,0.9206958
15,T1160TS367_2o,0.9270625
16,T1160TS091_3o,0.5180593
17,T1160TS205_4o,0.0
18,T1160TS278_4o,0.824251
19,T1160TS461_5o,0.90792185
20,T1160TS187_4o,0.89070827
21,T1160TS462_1o,0.9447916
22,T1160TS125_5o,0.9188625
23,T1160TS315_1o,0.0
24,T1160TS439_5o,0.9227969
25,T1160TS187_1o,0.89683026
26,T1160TS086_2o,0.9272708
27,T1160TS185_4o,0.91090626
28,T1160TS205_2o,0.0
29,T1160TS180_1o,0.9498219
30,T1160TS461_1o,0.9327958
31,T1160TS169_4o,0.9245
32,T1160TS239_4o,0.92182606
33,T1160TS052_4o,0.0
34,T1160TS074_3o,0.89231557
35,T1160TS052_3o,0.0
36,T1160TS462_2o,0.93983746
37,T1160TS150_4o,0.86778957
38,T1160TS165_4o,0.33317292
39,T1160TS169_2o,0.93420833
40,T1160TS348_2o,0.85109997
41,T1160TS037_4o,0.7307927
42,T1160TS003_2o,0.927948
43,T1160TS248_2o,0.93330103
44,T1160TS462_4o,0.9322729
45,T1160TS131_3o,0.9348333
46,T1160TS086_4o,0.9275896
47,T1160TS461_2o,0.9204469
48,T1160TS439_4o,0.90838337
49,T1160TS314_3o,0.8699584
50,T1160TS187_2o,0.9076667
51,T1160TS374_2o,0.96770734
52,T1160TS229_1o,0.8683927
53,T1160TS315_4o,0.0
54,T1160TS360_5o,0.9181542
55,T1160TS312_4o,0.0
56,T1160TS119_3o,0.9408729
57,T1160TS423_5o,0.93558544
58,T1160TS298_1o,0.92887396
59,T1160TS312_2o,0.0
60,T1160TS348_4o,0.87828016
61,T1160TS348_3o,0.9346449
62,T1160TS158_2o,0.9275896
63,T1160TS278_3o,0.79198855
64,T1160TS390_4o,0.9245
65,T1160TS187_3o,0.88734585
66,T1160TS444_1o,0.9479062
67,T1160TS150_3o,0.86778957
68,T1160TS298_5o,0.91695
69,T1160TS350_2o,0.0
70,T1160TS003_1o,0.9273322
71,T1160TS180_2o,0.939476
72,T1160TS098_4o,0.9245
73,T1160TS054_5o,0.9188625
74,T1160TS312_1o,0.0
75,T1160TS288_4o,0.87791044
76,T1160TS493_2o,0.9277656
77,T1160TS399_1o,0.9450073
78,T1160TS052_2o,0.0
79,T1160TS278_1o,0.9165344
80,T1160TS205_3o,0.90937084
81,T1160TS374_3o,0.95354587
82,T1160TS462_3o,0.94246036
83,T1160TS291_3o,0.0
84,T1160TS165_2o,0.41853335
85,T1160TS119_1o,0.9425552
86,T1160TS073_5o,0.87503433
87,T1160TS350_4o,0.0
88,T1160TS350_3o,0.0
89,T1160TS091_1o,0.5073562
90,T1160TS493_3o,0.925
91,T1160TS037_1o,0.9393282
92,T1160TS098_5o,0.9237396
93,T1160TS312_3o,0.0
94,T1160TS447_1o,0.24182291
95,T1160TS074_4o,0.87791044
96,T1160TS074_5o,0.87503433
97,T1160TS423_1o,0.89683026
98,T1160TS399_5o,0.9188625
99,T1160TS147_3o,0.0
100,T1160TS298_3o,0.92443436
101,T1160TS447_2o,0.23953752
