,model,plddt
0,T1127TS205_4o,0.0
1,T1127TS003_2o,0.9791195
2,T1127TS035_3o,0.94037634
3,T1127TS444_5o,0.9280711
4,T1127TS046_3o,0.94037634
5,T1127TS035_2o,0.94037634
6,T1127TS086_2o,0.9791195
7,T1127TS248_5o,0.94037634
8,T1127TS071_4o,0.9305218
9,T1127TS187_2o,0.9123481
10,T1127TS291_2o,0.0
11,T1127TS320_4o,0.9298223
12,T1127TS119_4o,0.9307166
13,T1127TS456_4o,0.94225997
14,T1127TS201_5o,0.9195742
15,T1127TS248_1o,0.94037634
16,T1127TS325_4o,0.94225997
17,T1127TS091_1o,0.5595476
18,T1127TS188_5o,0.95114905
19,T1127TS462_2o,0.9761244
20,T1127TS447_2o,0.20795119
21,T1127TS398_3o,0.9333521
22,T1127TS239_2o,0.94715947
23,T1127TS374_1o,0.93954265
24,T1127TS312_1o,0.0
25,T1127TS131_3o,0.92371285
26,T1127TS493_3o,0.9284097
27,T1127TS462_5o,0.9731396
28,T1127TS348_1o,0.9338334
29,T1127TS119_5o,0.9307166
30,T1127TS298_2o,0.92715544
31,T1127TS248_2o,0.94037634
32,T1127TS248_3o,0.94037634
33,T1127TS205_5o,0.9289656
34,T1127TS046_5o,0.94037634
35,T1127TS399_2o,0.92820305
36,T1127TS320_1o,0.941014
37,T1127TS071_1o,0.935316
38,T1127TS122_3o,0.0
39,T1127TS147_4o,0.941014
40,T1127TS245_4o,0.9335107
41,T1127TS187_4o,0.9036706
42,T1127TS165_4o,0.93136966
43,T1127TS071_2o,0.9299289
44,T1127TS234_1o,0.4246934
45,T1127TS494_2o,0.7306962
46,T1127TS125_4o,0.933777
47,T1127TS091_3o,0.5596104
48,T1127TS298_3o,0.9273986
49,T1127TS003_5o,0.9382195
50,T1127TS291_5o,0.0
51,T1127TS046_4o,0.94037634
52,T1127TS180_1o,0.9763341
53,T1127TS390_2o,0.93082947
54,T1127TS347_1o,0.94225997
55,T1127TS239_5o,0.9494306
56,T1127TS150_2o,0.9314218
57,T1127TS071_3o,0.93089724
58,T1127TS350_2o,0.0
59,T1127TS291_4o,0.0
60,T1127TS158_5o,0.97400975
61,T1127TS304_2o,0.94037634
62,T1127TS091_2o,0.5582379
63,T1127TS390_4o,0.9293602
64,T1127TS439_3o,0.9338789
65,T1127TS423_5o,0.8981592
66,T1127TS086_5o,0.97400975
67,T1127TS494_4o,0.69283813
68,T1127TS119_1o,0.9307166
69,T1127TS098_1o,0.9297737
70,T1127TS314_2o,0.9312841
71,T1127TS374_3o,0.9459356
72,T1127TS201_1o,0.9352906
73,T1127TS165_5o,0.3314886
74,T1127TS125_1o,0.93070805
75,T1127TS347_4o,0.94225997
76,T1127TS360_5o,0.92339545
77,T1127TS325_3o,0.94225997
78,T1127TS147_5o,0.941014
79,T1127TS234_2o,0.4246934
80,T1127TS188_1o,0.8699715
81,T1127TS158_1o,0.9789552
82,T1127TS447_4o,0.20879763
83,T1127TS398_5o,0.9407156
84,T1127TS054_1o,0.93070805
85,T1127TS494_3o,0.69189596
86,T1127TS169_5o,0.9314704
87,T1127TS180_4o,0.97473484
88,T1127TS439_2o,0.94461733
89,T1127TS439_5o,0.94320923
90,T1127TS131_5o,0.92173415
91,T1127TS150_3o,0.92852235
92,T1127TS098_5o,0.95114905
93,T1127TS125_3o,0.9241668
94,T1127TS245_2o,0.93246704
95,T1127TS447_3o,0.20857441
96,T1127TS314_1o,0.941014
97,T1127TS304_5o,0.94037634
98,T1127TS147_3o,0.941014
99,T1127TS201_4o,0.9278471
100,T1127TS423_4o,0.9036706
101,T1127TS131_4o,0.9172448
102,T1127TS003_3o,0.9420604
103,T1127TS347_5o,0.94225997
104,T1127TS439_4o,0.94924855
105,T1127TS035_4o,0.94037634
106,T1127TS003_4o,0.9399197
107,T1127TS091_5o,0.5590908
108,T1127TS494_5o,0.609213
109,T1127TS158_4o,0.9754256
110,T1127TS086_1o,0.9789552
111,T1127TS348_3o,0.92943794
112,T1127TS165_2o,0.065151654
113,T1127TS158_2o,0.9791195
114,T1127TS187_5o,0.8981592
115,T1127TS201_3o,0.93186283
116,T1127TS046_2o,0.94037634
117,T1127TS245_1o,0.9439735
118,T1127TS350_1o,0.0
119,T1127TS312_4o,0.0
120,T1127TS119_2o,0.9307166
121,T1127TS278_1o,0.93117774
122,T1127TS073_2o,0.92075354
123,T1127TS073_4o,0.92075354
124,T1127TS122_2o,0.0
125,T1127TS423_2o,0.9123481
126,T1127TS399_1o,0.93070805
127,T1127TS229_5o,0.9494306
128,T1127TS188_4o,0.9175474
129,T1127TS423_3o,0.9336616
130,T1127TS187_1o,0.8970554
131,T1127TS185_3o,0.9355853
132,T1127TS169_1o,0.9297737
133,T1127TS446_4o,0.9267905
134,T1127TS320_5o,0.9338334
135,T1127TS291_1o,0.0
136,T1127TS461_4o,0.9267905
137,T1127TS350_3o,0.0
138,T1127TS456_5o,0.94225997
139,T1127TS205_1o,0.9317957
140,T1127TS239_3o,0.93407583
141,T1127TS398_2o,0.9407156
142,T1127TS390_1o,0.9405545
143,T1127TS158_3o,0.97541815
144,T1127TS054_4o,0.933777
145,T1127TS073_5o,0.92075354
146,T1127TS446_5o,0.91735566
