,model,plddt
0,H1151TS239_1,0.94057405
1,H1151TS234_4,0.47550744
2,H1151TS147_3,0.8253772
3,H1151TS314_5,0.8305074
4,H1151TS073_3,0.8153641
5,H1151TS314_4,0.0
6,H1151TS398_1,0.830057
7,H1151TS462_4,0.8521764
8,H1151TS086_5,0.83080274
9,H1151TS367_5,0.83080274
10,H1151TS423_3,0.7769408
11,H1151TS098_1,0.8305048
12,H1151TS374_1,0.84133416
13,H1151TS291_3,0.0
14,H1151TS003_5,0.83359694
15,H1151TS035_5,0.82970655
16,H1151TS037_4,0.8032
17,H1151TS288_3,0.8153641
18,H1151TS169_4,0.8321531
19,H1151TS125_3,0.8278811
20,H1151TS248_1,0.831218
21,H1151TS447_4,0.18235746
22,H1151TS188_2,0.0
23,H1151TS390_1,0.830057
24,H1151TS234_5,0.47550744
25,H1151TS125_5,0.8268614
26,H1151TS205_2,0.0
27,H1151TS158_4,0.83255833
28,H1151TS446_4,0.82790613
29,H1151TS439_5,0.8402698
30,H1151TS054_1,0.83178025
31,H1151TS298_1,0.82750833
32,H1151TS215_2,0.804782
33,H1151TS073_1,0.8293715
34,H1151TS257_2,0.87633383
35,H1151TS205_4,0.0
36,H1151TS441_5,0.8043864
37,H1151TS446_5,0.8292315
38,H1151TS257_1,0.86468077
39,H1151TS131_1,0.7411373
40,H1151TS091_2,0.81560045
41,H1151TS011_4,0.8299974
42,H1151TS165_3,0.42236406
43,H1151TS320_2,0.83272105
44,H1151TS037_3,0.836018
45,H1151TS367_1,0.8293
46,H1151TS446_1,0.8315794
47,H1151TS091_5,0.8391128
48,H1151TS493_2,0.83272105
49,H1151TS054_5,0.8268614
50,H1151TS248_5,0.83362895
51,H1151TS158_3,0.82932186
52,H1151TS298_5,0.82854784
53,H1151TS257_4,0.87076277
54,H1151TS003_4,0.83080274
55,H1151TS333_4,0.8239254
56,H1151TS399_4,0.8305372
57,H1151TS086_3,0.8320417
58,H1151TS360_2,0.823572
59,H1151TS278_4,0.7921369
60,H1151TS227_2,0.8242811
61,H1151TS092_1,0.8203219
62,H1151TS003_3,0.8333711
63,H1151TS374_5,0.8399947
64,H1151TS003_2,0.8343259
65,H1151TS350_4,0.0
66,H1151TS374_4,0.8293623
67,H1151TS119_5,0.8292315
68,H1151TS398_2,0.830057
69,H1151TS097_2,0.77759737
70,H1151TS165_1,0.3849061
71,H1151TS215_5,0.7005666
72,H1151TS133_1,0.83146757
73,H1151TS125_2,0.82627416
74,H1151TS180_1,0.8546662
75,H1151TS239_5,0.8401228
76,H1151TS278_2,0.82453865
77,H1151TS205_5,0.8289263
78,H1151TS188_1,0.0
79,H1151TS447_2,0.17912413
80,H1151TS333_2,0.81741667
81,H1151TS165_5,0.353593
82,H1151TS360_4,0.8249443
83,H1151TS333_3,0.7983772
84,H1151TS035_1,0.833718
85,H1151TS037_5,0.79173255
86,H1151TS288_2,0.8263729
87,H1151TS374_3,0.843514
88,H1151TS493_5,0.8265342
89,H1151TS423_5,0.82327634
90,H1151TS248_4,0.82770044
91,H1151TS333_1,0.0
92,H1151TS054_3,0.8278811
93,H1151TS439_2,0.83733326
94,H1151TS399_3,0.8278811
95,H1151TS493_1,0.8305074
96,H1151TS444_1,0.81209695
97,H1151TS368_4,0.8239254
98,H1151TS091_3,0.846896
99,H1151TS399_2,0.82627416
100,H1151TS180_4,0.85475177
101,H1151TS234_1,0.47550744
102,H1151TS097_3,0.7528325
103,H1151TS278_3,0.8314364
104,H1151TS169_5,0.83128595
105,H1151TS462_1,0.85267895
106,H1151TS291_5,0.0
107,H1151TS348_4,0.83275443
108,H1151TS187_3,0.7769408
109,H1151TS003_1,0.8299294
110,H1151TS185_2,0.84835356
111,H1151TS150_1,0.8192118
112,H1151TS360_3,0.8310197
113,H1151TS433_2,0.8075211
114,H1151TS461_3,0.82824254
115,H1151TS434_2,0.82476926
116,H1151TS225_3,0.8547636
117,H1151TS433_5,0.8043864
118,H1151TS439_3,0.90095603
119,H1151TS312_4,0.0
120,H1151TS434_3,0.8280881
121,H1151TS390_3,0.83500004
122,H1151TS158_1,0.8333711
123,H1151TS399_1,0.83178025
