,model,plddt
0,T1109TS288_1o,0.94211143
1,T1109TS098_2o,0.5991628
2,T1109TS461_2o,0.95526236
3,T1109TS119_4o,0.9080359
4,T1109TS461_4o,0.9468742
5,T1109TS073_5o,0.9379088
6,T1109TS312_5o,0.0
7,T1109TS447_4o,0.21470484
8,T1109TS444_1o,0.95524055
9,T1109TS239_4o,0.8615342
10,T1109TS399_2o,0.8969267
11,T1109TS180_1o,0.9778612
12,T1109TS158_3o,0.9690163
13,T1109TS278_3o,0.73887753
14,T1109TS037_5o,0.9281405
15,T1109TS091_1o,0.6097881
16,T1109TS125_2o,0.94994384
17,T1109TS291_3o,0.0
18,T1109TS158_4o,0.9500092
19,T1109TS035_4o,0.56033677
20,T1109TS278_1o,0.94769496
21,T1109TS119_3o,0.9080359
22,T1109TS187_2o,0.851544
23,T1109TS165_4o,0.31362423
24,T1109TS119_1o,0.9080359
25,T1109TS098_1o,0.9496941
26,T1109TS125_3o,0.9472877
27,T1109TS298_4o,0.9440016
28,T1109TS360_1o,0.93695706
29,T1109TS288_2o,0.9430775
30,T1109TS462_5o,0.97244406
31,T1109TS147_2o,0.9561941
32,T1109TS439_3o,0.964108
33,T1109TS320_5o,0.94424385
34,T1109TS187_3o,0.83369416
35,T1109TS239_2o,0.964108
36,T1109TS205_4o,0.0
37,T1109TS320_3o,0.9480864
38,T1109TS374_4o,0.95319694
39,T1109TS086_4o,0.9710621
40,T1109TS234_1o,0.41714317
41,T1109TS073_4o,0.94059604
42,T1109TS037_4o,0.9291828
43,T1109TS201_5o,0.9414719
44,T1109TS248_3o,0.9563616
45,T1109TS288_4o,0.94059604
46,T1109TS248_5o,0.56033677
47,T1109TS158_2o,0.9710621
48,T1109TS086_2o,0.9682027
49,T1109TS054_4o,0.9287377
50,T1109TS360_2o,0.9375011
51,T1109TS169_3o,0.90709734
52,T1109TS071_4o,0.9389732
53,T1109TS399_5o,0.94788945
54,T1109TS205_1o,0.9538068
55,T1109TS493_3o,0.9480864
56,T1109TS348_2o,0.9402269
57,T1109TS320_1o,0.9561941
58,T1109TS248_4o,0.87244517
59,T1109TS003_1o,0.9240454
60,T1109TS165_5o,0.35390085
61,T1109TS185_2o,0.95630836
62,T1109TS239_5o,0.92943597
63,T1109TS054_2o,0.8969267
64,T1109TS288_5o,0.9379088
65,T1109TS312_2o,0.0
66,T1109TS278_2o,0.88828063
67,T1109TS091_5o,0.6093841
68,T1109TS423_3o,0.83369416
69,T1109TS367_5o,0.95451146
70,T1109TS462_2o,0.9783516
71,T1109TS098_3o,0.57279587
72,T1109TS035_1o,0.9563515
73,T1109TS086_5o,0.9718776
74,T1109TS298_3o,0.9478546
75,T1109TS398_5o,0.95895547
76,T1109TS314_4o,0.93942904
77,T1109TS439_5o,0.953893
78,T1109TS374_3o,0.8930634
79,T1109TS374_2o,0.95317876
80,T1109TS185_5o,0.9500575
81,T1109TS374_1o,0.9188207
82,T1109TS073_1o,0.94211143
83,T1109TS493_4o,0.95097387
84,T1109TS446_2o,0.95526236
85,T1109TS165_3o,0.28388813
86,T1109TS054_5o,0.94788945
87,T1109TS158_5o,0.9487326
88,T1109TS312_1o,0.0
89,T1109TS367_1o,0.9718238
90,T1109TS298_2o,0.95431256
91,T1109TS054_3o,0.9353978
92,T1109TS446_4o,0.9468742
93,T1109TS447_5o,0.21470484
94,T1109TS131_1o,0.9080359
95,T1109TS314_3o,0.0
96,T1109TS444_4o,0.9558414
97,T1109TS423_2o,0.851544
98,T1109TS360_4o,0.94150776
99,T1109TS185_1o,0.95642924
100,T1109TS169_5o,0.9041291
101,T1109TS180_5o,0.97244406
102,T1109TS187_1o,0.8523558
103,T1109TS477_1o,0.96640897
104,T1109TS367_3o,0.9712249
105,T1109TS350_5o,0.0
106,T1109TS188_1o,0.90709734
107,T1109TS205_5o,0.0
108,T1109TS003_2o,0.8817451
109,T1109TS054_1o,0.92586756
110,T1109TS180_3o,0.9784897
111,T1109TS374_5o,0.94858676
112,T1109TS360_5o,0.93920696
113,T1109TS439_2o,0.9755008
114,T1109TS390_3o,0.9476278
115,T1109TS071_2o,0.9460476
116,T1109TS298_1o,0.95468223
117,T1109TS188_4o,0.93528104
118,T1109TS035_3o,0.87244517
119,T1109TS461_3o,0.95827556
120,T1109TS131_5o,0.91685224
121,T1109TS493_2o,0.95355576
122,T1109TS398_3o,0.95895547
123,T1109TS278_4o,0.9201031
124,T1109TS288_3o,0.9414238
125,T1109TS447_1o,0.21474716
