,model,interface_size_norm,model_size_norm
0,T1123TS003_1o,0.40977443609022557,1.0
1,T1123TS003_2o,0.40225563909774437,1.0
2,T1123TS003_3o,0.29699248120300753,1.0
3,T1123TS003_4o,0.3609022556390977,1.0
4,T1123TS003_5o,0.31954887218045114,1.0
5,T1123TS035_1o,0.36466165413533835,1.0
6,T1123TS035_2o,0.37218045112781956,1.0
7,T1123TS035_3o,0.2894736842105263,1.0
8,T1123TS035_4o,0.48120300751879697,1.0
9,T1123TS035_5o,0.3082706766917293,1.0
10,T1123TS037_1o,0.3533834586466165,1.0
11,T1123TS037_2o,0.5676691729323309,1.0
12,T1123TS037_3o,0.7969924812030075,1.0
13,T1123TS037_4o,0.21428571428571427,1.0
14,T1123TS037_5o,0.3233082706766917,1.0
15,T1123TS054_1o,0.24060150375939848,1.0
16,T1123TS054_2o,0.12781954887218044,1.0
17,T1123TS054_3o,0.09022556390977443,1.0
18,T1123TS054_4o,0.2744360902255639,1.0
19,T1123TS054_5o,0.22932330827067668,1.0
20,T1123TS071_1o,0.37218045112781956,1.0
21,T1123TS071_2o,0.2706766917293233,1.0
22,T1123TS071_3o,0.31203007518796994,1.0
23,T1123TS071_4o,0.2631578947368421,1.0
24,T1123TS071_5o,0.22556390977443608,1.0
25,T1123TS073_1o,0.5827067669172933,1.0
26,T1123TS073_2o,0.40601503759398494,1.0
27,T1123TS073_3o,0.5037593984962406,1.0
28,T1123TS073_4o,0.5112781954887218,1.0
29,T1123TS073_5o,0.34210526315789475,1.0
30,T1123TS086_1o,0.5263157894736842,1.0
31,T1123TS086_2o,0.6240601503759399,1.0
32,T1123TS086_3o,0.31954887218045114,1.0
33,T1123TS086_4o,0.43609022556390975,1.0
34,T1123TS086_5o,0.35714285714285715,1.0
35,T1123TS091_1o,0.30451127819548873,1.0
36,T1123TS091_2o,0.2556390977443609,1.0
37,T1123TS091_3o,0.3233082706766917,1.0
38,T1123TS091_4o,0.22180451127819548,1.0
39,T1123TS091_5o,0.30451127819548873,1.0
40,T1123TS098_1o,0.6879699248120301,1.0
41,T1123TS098_2o,0.7030075187969925,1.0
42,T1123TS098_3o,0.39473684210526316,1.0
43,T1123TS098_4o,0.11278195488721804,1.0
44,T1123TS098_5o,0.14285714285714285,1.0
45,T1123TS119_1o,0.38345864661654133,1.0
46,T1123TS119_2o,0.3157894736842105,1.0
47,T1123TS119_3o,0.3233082706766917,1.0
48,T1123TS119_4o,0.22180451127819548,1.0
49,T1123TS119_5o,0.2706766917293233,1.0
50,T1123TS125_1o,0.24060150375939848,1.0
51,T1123TS125_2o,0.12781954887218044,1.0
52,T1123TS125_3o,0.09022556390977443,1.0
53,T1123TS125_4o,0.2744360902255639,1.0
