,model,interface_size_norm,model_size_norm
0,T1115TS003_1o,0.4162326388888889,1.0
1,T1115TS003_2o,0.4509548611111111,1.0
2,T1115TS003_3o,0.3953993055555556,1.0
3,T1115TS003_4o,0.4375,1.0
4,T1115TS003_5o,0.3663194444444444,1.0
5,T1115TS035_1o,3.66796875,1.0
6,T1115TS035_2o,1.9613715277777777,1.0
7,T1115TS035_3o,1.7482638888888888,1.0
8,T1115TS035_4o,1.5143229166666667,1.0
9,T1115TS035_5o,0.1892361111111111,1.0
10,T1115TS054_1o,0.8472222222222222,1.0
11,T1115TS054_2o,0.3194444444444444,1.0
12,T1115TS054_3o,0.2916666666666667,1.0
13,T1115TS054_4o,0.4236111111111111,1.0
14,T1115TS054_5o,0.2152777777777778,1.0
15,T1115TS071_1o,0.006510416666666667,0.125
16,T1115TS071_2o,0.018229166666666668,0.125
17,T1115TS071_3o,0.006076388888888889,0.125
18,T1115TS071_4o,0.005642361111111111,0.125
19,T1115TS071_5o,0.008246527777777778,0.125
20,T1115TS086_1o,0.4518229166666667,1.0
21,T1115TS086_2o,0.3975694444444444,1.0
22,T1115TS086_3o,0.4192708333333333,1.0
23,T1115TS086_4o,0.4162326388888889,1.0
24,T1115TS086_5o,0.4014756944444444,1.0
25,T1115TS091_1o,0.4097222222222222,1.0
26,T1115TS091_2o,0.8741319444444444,1.0
27,T1115TS091_3o,0.5017361111111112,1.0
28,T1115TS091_4o,0.3441840277777778,1.0
29,T1115TS091_5o,0.4544270833333333,1.0
30,T1115TS098_1o,0.9166666666666666,1.0
31,T1115TS098_2o,0.9166666666666666,1.0
32,T1115TS098_3o,0.5230034722222222,1.0
33,T1115TS098_4o,0.5230034722222222,1.0
34,T1115TS098_5o,0.6644965277777778,1.0
35,T1115TS119_1o,0.6944444444444444,0.9027777777777778
36,T1115TS119_2o,0.9986979166666666,0.9027777777777778
37,T1115TS119_3o,0.5208333333333334,0.9027777777777778
38,T1115TS119_4o,1.1575520833333333,1.0
39,T1115TS119_5o,0.7986111111111112,1.0
40,T1115TS125_1o,0.8472222222222222,1.0
41,T1115TS125_2o,0.3194444444444444,1.0
42,T1115TS125_3o,0.2916666666666667,1.0
43,T1115TS125_4o,0.4236111111111111,1.0
44,T1115TS125_5o,0.2152777777777778,1.0
45,T1115TS131_1o,0.18446180555555555,0.5
46,T1115TS131_2o,0.13932291666666666,0.5
47,T1115TS131_3o,0.0681423611111111,0.5
48,T1115TS131_4o,0.078125,0.5
49,T1115TS131_5o,0.1584201388888889,0.5
50,T1115TS147_1o,0.2361111111111111,1.0
51,T1115TS147_2o,0.09809027777777778,1.0
52,T1115TS147_3o,0.5377604166666666,1.0
53,T1115TS147_4o,0.18272569444444445,1.0
54,T1115TS147_5o,0.23697916666666666,1.0
55,T1115TS150_1o,0.2986111111111111,1.0
56,T1115TS150_2o,0.1111111111111111,1.0
57,T1115TS150_3o,1.0486111111111112,1.0
58,T1115TS150_4o,0.041666666666666664,1.0
59,T1115TS150_5o,0.1597222222222222,1.0
60,T1115TS158_1o,0.4162326388888889,1.0
61,T1115TS158_2o,0.4014756944444444,1.0
62,T1115TS158_3o,0.4487847222222222,1.0
63,T1115TS158_4o,0.4518229166666667,1.0
64,T1115TS158_5o,0.3975694444444444,1.0
65,T1115TS165_1o,0.5842013888888888,1.0
66,T1115TS165_2o,0.4622395833333333,1.0
67,T1115TS165_3o,0.3198784722222222,1.0
68,T1115TS165_4o,0.5842013888888888,1.0
69,T1115TS165_5o,0.95703125,1.0
70,T1115TS169_1o,0.9166666666666666,1.0
71,T1115TS169_2o,0.5230034722222222,1.0
72,T1115TS169_3o,0.9166666666666666,1.0
73,T1115TS169_4o,0.5230034722222222,1.0
74,T1115TS169_5o,0.5230034722222222,1.0
75,T1115TS180_1o,0.0998263888888889,0.5
76,T1115TS180_2o,0.054253472222222224,0.5
77,T1115TS180_3o,0.015625,0.5
78,T1115TS180_4o,0.04513888888888889,0.5
79,T1115TS180_5o,0.005208333333333333,0.5
80,T1115TS185_1o,0.8819444444444444,1.0
81,T1115TS185_2o,0.9930555555555556,1.0
82,T1115TS185_3o,1.0412326388888888,1.0
83,T1115TS185_4o,0.9305555555555556,1.0
84,T1115TS185_5o,0.9722222222222222,1.0
85,T1115TS187_1o,0.27734375,0.25
86,T1115TS187_2o,0.2230902777777778,0.25
87,T1115TS187_3o,0.06597222222222222,0.25
88,T1115TS187_4o,0.3203125,0.25
89,T1115TS187_5o,0.047309027777777776,0.25
90,T1115TS188_1o,0.625,1.0
91,T1115TS188_2o,0.625,1.0
92,T1115TS188_3o,0.625,1.0
93,T1115TS188_4o,0.5802951388888888,1.0
94,T1115TS188_5o,0.6644965277777778,1.0
95,T1115TS234_1o,8.872395833333334,1.0
96,T1115TS239_1o,0.11241319444444445,0.4427083333333333
97,T1115TS239_2o,0.2165798611111111,0.2282986111111111
98,T1115TS239_3o,0.16015625,0.2282986111111111
99,T1115TS239_4o,0.0759548611111111,0.5138888888888888
100,T1115TS239_5o,0.061197916666666664,0.4565972222222222
101,T1115TS248_1o,1.3237847222222223,1.0
102,T1115TS248_2o,3.66796875,1.0
103,T1115TS248_3o,1.9613715277777777,1.0
104,T1115TS248_4o,1.7482638888888888,1.0
105,T1115TS248_5o,1.0941840277777777,1.0
106,T1115TS278_1o,0.1467013888888889,0.1875
107,T1115TS278_2o,0.1870659722222222,0.1875
108,T1115TS278_3o,0.11371527777777778,0.3715277777777778
109,T1115TS278_4o,1.7013888888888888,1.0
110,T1115TS278_5o,0.1519097222222222,0.1875
111,T1115TS288_1o,0.19661458333333334,0.3125
112,T1115TS288_2o,0.17317708333333334,0.3125
113,T1115TS288_3o,0.2113715277777778,0.3125
114,T1115TS288_4o,0.2339409722222222,0.3125
115,T1115TS288_5o,0.12977430555555555,0.3125
116,T1115TS298_1o,0.6640625,1.0
117,T1115TS298_2o,0.5798611111111112,1.0
118,T1115TS298_3o,0.6388888888888888,1.0
119,T1115TS298_4o,0.5416666666666666,1.0
120,T1115TS298_5o,0.4513888888888889,1.0
121,T1115TS320_1o,0.16883680555555555,1.0
122,T1115TS320_2o,0.9774305555555556,1.0
123,T1115TS320_3o,0.045572916666666664,0.5
124,T1115TS320_4o,1.3003472222222223,1.0
125,T1115TS348_1o,0.057291666666666664,1.0
126,T1115TS348_2o,0.057291666666666664,1.0
127,T1115TS348_3o,0.052083333333333336,1.0
128,T1115TS348_4o,0.0842013888888889,1.0
129,T1115TS348_5o,0.07552083333333333,1.0
130,T1115TS352_1o,0.08333333333333333,1.0
131,T1115TS352_2o,0.04861111111111111,1.0
132,T1115TS352_3o,0.04861111111111111,1.0
133,T1115TS352_4o,0.027777777777777776,1.0
134,T1115TS352_5o,0.0763888888888889,1.0
135,T1115TS360_1o,0.03342013888888889,0.5
136,T1115TS360_2o,0.03298611111111111,0.5
137,T1115TS360_3o,0.02734375,0.5
138,T1115TS360_4o,0.0642361111111111,0.5
139,T1115TS360_5o,0.02734375,0.5
140,T1115TS367_1o,0.4791666666666667,1.0
141,T1115TS367_2o,0.5147569444444444,1.0
142,T1115TS367_3o,0.4001736111111111,1.0
143,T1115TS367_4o,0.4370659722222222,1.0
144,T1115TS367_5o,0.3763020833333333,1.0
145,T1115TS374_1o,0.5933159722222222,1.0
146,T1115TS374_2o,0.5850694444444444,1.0
147,T1115TS374_3o,0.4084201388888889,1.0
148,T1115TS374_4o,0.59765625,1.0
149,T1115TS374_5o,0.5603298611111112,1.0
150,T1115TS385_1o,0.0546875,0.125
151,T1115TS390_1o,0.1879340277777778,0.5
152,T1115TS390_2o,0.20008680555555555,0.5
153,T1115TS390_3o,0.17708333333333334,0.5
154,T1115TS390_4o,0.20225694444444445,0.5
155,T1115TS390_5o,0.17708333333333334,0.5
156,T1115TS397_1o,1.53125,1.0
157,T1115TS397_2o,1.5329861111111112,1.0
158,T1115TS397_3o,1.6510416666666667,1.0
