,model,interface_size_norm,model_size_norm
0,T1181TS003_1o,0.3003875968992248,1.0
1,T1181TS003_2o,0.22189922480620156,1.0
2,T1181TS003_3o,0.3023255813953488,1.0
3,T1181TS003_4o,0.2800387596899225,1.0
4,T1181TS003_5o,0.2858527131782946,1.0
5,T1181TS035_1o,0.14244186046511628,1.0
6,T1181TS035_2o,0.1744186046511628,1.0
7,T1181TS035_3o,0.10755813953488372,1.0
8,T1181TS035_4o,0.10077519379844961,1.0
9,T1181TS035_5o,0.08236434108527131,1.0
10,T1181TS037_1o,0.24031007751937986,1.0
11,T1181TS037_2o,0.2742248062015504,1.0
12,T1181TS037_3o,0.1618217054263566,1.0
13,T1181TS037_4o,0.2131782945736434,1.0
14,T1181TS037_5o,0.09593023255813954,1.0
15,T1181TS046_1o,0.14244186046511628,1.0
16,T1181TS046_2o,0.1744186046511628,1.0
17,T1181TS046_3o,0.10755813953488372,1.0
18,T1181TS046_4o,0.10077519379844961,1.0
19,T1181TS046_5o,0.08236434108527131,1.0
20,T1181TS054_1o,0.18895348837209303,1.0
21,T1181TS054_2o,0.25,1.0
22,T1181TS054_3o,0.18604651162790697,1.0
23,T1181TS054_4o,0.06589147286821706,1.0
24,T1181TS054_5o,0.18313953488372092,1.0
25,T1181TS071_1o,0.3846899224806202,1.0
26,T1181TS071_2o,0.4331395348837209,1.0
27,T1181TS071_3o,0.3236434108527132,1.0
28,T1181TS071_4o,0.28391472868217055,1.0
29,T1181TS071_5o,0.375968992248062,1.0
30,T1181TS073_1o,0.187015503875969,1.0
31,T1181TS073_2o,0.23934108527131784,1.0
32,T1181TS073_3o,0.20348837209302326,1.0
33,T1181TS073_4o,0.1937984496124031,1.0
34,T1181TS073_5o,0.09786821705426356,1.0
35,T1181TS074_4o,0.09689922480620156,1.0
36,T1181TS074_5o,0.14534883720930233,1.0
37,T1181TS086_1o,0.22189922480620156,1.0
38,T1181TS086_2o,0.3023255813953488,1.0
39,T1181TS086_3o,0.2315891472868217,1.0
40,T1181TS086_4o,0.3003875968992248,1.0
41,T1181TS086_5o,0.2858527131782946,1.0
42,T1181TS091_1o,0.11724806201550388,1.0
43,T1181TS091_2o,0.20251937984496124,1.0
44,T1181TS091_3o,0.4001937984496124,1.0
45,T1181TS091_4o,0.18895348837209303,1.0
46,T1181TS091_5o,0.18023255813953487,1.0
47,T1181TS098_1o,0.22577519379844962,1.0
48,T1181TS098_2o,0.3701550387596899,1.0
49,T1181TS098_3o,0.16666666666666666,1.0
50,T1181TS098_4o,0.05717054263565891,1.0
51,T1181TS098_5o,0.17151162790697674,1.0
52,T1181TS119_1o,0.4021317829457364,1.0
53,T1181TS119_2o,0.3905038759689923,1.0
54,T1181TS119_3o,0.4476744186046512,1.0
55,T1181TS119_4o,0.4680232558139535,1.0
56,T1181TS119_5o,0.35271317829457366,1.0
57,T1181TS122_1o,0.32751937984496127,1.0
58,T1181TS122_2o,0.32751937984496127,1.0
59,T1181TS122_3o,0.32751937984496127,1.0
60,T1181TS122_4o,0.32751937984496127,1.0
61,T1181TS122_5o,0.32751937984496127,1.0
62,T1181TS125_1o,0.18895348837209303,1.0
63,T1181TS125_2o,0.25,1.0
64,T1181TS125_3o,0.18604651162790697,1.0
65,T1181TS125_4o,0.06589147286821706,1.0
66,T1181TS125_5o,0.18313953488372092,1.0
67,T1181TS131_1o,0.1569767441860465,1.0
68,T1181TS131_2o,0.18992248062015504,1.0
69,T1181TS131_3o,0.08624031007751938,1.0
70,T1181TS131_4o,0.1569767441860465,1.0
71,T1181TS131_5o,0.08817829457364341,1.0
72,T1181TS147_1o,0.19670542635658914,1.0
73,T1181TS147_2o,0.36627906976744184,1.0
74,T1181TS147_3o,0.36046511627906974,1.0
75,T1181TS147_4o,0.15213178294573643,1.0
76,T1181TS147_5o,0.17635658914728683,1.0
77,T1181TS150_1o,0.4273255813953488,1.0
78,T1181TS150_2o,0.22093023255813954,1.0
79,T1181TS150_3o,0.12209302325581395,1.0
80,T1181TS150_4o,0.061046511627906974,1.0
81,T1181TS150_5o,0.055232558139534885,1.0
82,T1181TS158_1o,0.3003875968992248,1.0
83,T1181TS158_2o,0.22189922480620156,1.0
84,T1181TS158_3o,0.3023255813953488,1.0
85,T1181TS158_4o,0.2858527131782946,1.0
86,T1181TS158_5o,0.2364341085271318,1.0
87,T1181TS165_1o,0.18023255813953487,1.0
88,T1181TS165_2o,0.3992248062015504,1.0
89,T1181TS165_3o,0.22093023255813954,1.0
90,T1181TS165_4o,0.5319767441860465,1.0
91,T1181TS165_5o,0.4796511627906977,1.0
92,T1181TS180_1o,0.12887596899224807,1.0
93,T1181TS180_2o,0.12015503875968993,1.0
94,T1181TS180_3o,0.0755813953488372,1.0
95,T1181TS180_4o,0.13275193798449614,1.0
96,T1181TS180_5o,0.12403100775193798,1.0
97,T1181TS185_1o,0.20348837209302326,1.0
98,T1181TS185_2o,0.1744186046511628,1.0
99,T1181TS185_3o,0.20348837209302326,1.0
100,T1181TS185_4o,0.26453488372093026,1.0
101,T1181TS185_5o,0.2063953488372093,1.0
102,T1181TS187_2o,0.09593023255813954,1.0
103,T1181TS187_3o,0.08914728682170543,1.0
104,T1181TS187_4o,0.040697674418604654,1.0
105,T1181TS187_5o,0.0436046511627907,1.0
106,T1181TS188_1o,0.16666666666666666,1.0
107,T1181TS188_2o,0.17151162790697674,1.0
108,T1181TS188_3o,0.2238372093023256,1.0
109,T1181TS188_4o,0.1385658914728682,1.0
110,T1181TS188_5o,0.1812015503875969,1.0
111,T1181TS205_1o,0.17829457364341086,1.0
112,T1181TS205_2o,0.1744186046511628,1.0
113,T1181TS205_3o,0.21996124031007752,1.0
114,T1181TS205_4o,0.18023255813953487,1.0
115,T1181TS205_5o,0.35174418604651164,1.0
116,T1181TS229_1o,0.4127906976744186,1.0
117,T1181TS229_2o,0.4312015503875969,1.0
118,T1181TS229_3o,0.2548449612403101,1.0
119,T1181TS229_4o,0.2606589147286822,1.0
120,T1181TS229_5o,0.34011627906976744,1.0
121,T1181TS239_1o,0.4127906976744186,1.0
122,T1181TS239_2o,0.4312015503875969,1.0
123,T1181TS239_3o,0.2548449612403101,1.0
124,T1181TS239_4o,0.2606589147286822,1.0
125,T1181TS239_5o,0.34011627906976744,1.0
126,T1181TS245_1o,0.1812015503875969,1.0
127,T1181TS245_2o,0.17732558139534885,1.0
128,T1181TS245_3o,0.1753875968992248,1.0
129,T1181TS245_4o,0.1753875968992248,1.0
130,T1181TS245_5o,0.17344961240310078,1.0
131,T1181TS248_1o,0.14244186046511628,1.0
132,T1181TS248_2o,0.1744186046511628,1.0
133,T1181TS248_3o,0.10755813953488372,1.0
134,T1181TS248_4o,0.10077519379844961,1.0
135,T1181TS248_5o,0.08236434108527131,1.0
136,T1181TS278_1o,0.3633720930232558,1.0
137,T1181TS278_2o,0.3594961240310077,1.0
