,model,interface_size_norm,model_size_norm
0,H1168TS003_1,0.3880070546737213,1.0
1,H1168TS003_2,0.4021164021164021,1.0
2,H1168TS003_3,0.3915343915343915,1.0
3,H1168TS003_4,0.4056437389770723,1.0
4,H1168TS003_5,0.3844797178130511,1.0
5,H1168TS011_1,0.4021164021164021,1.0
6,H1168TS011_2,0.3950617283950617,1.0
7,H1168TS011_3,0.3950617283950617,1.0
8,H1168TS011_4,0.4091710758377425,1.0
9,H1168TS011_5,0.4056437389770723,1.0
10,H1168TS035_1,0.3562610229276896,1.0
11,H1168TS035_2,0.41622574955908287,1.0
12,H1168TS035_3,0.3915343915343915,1.0
13,H1168TS035_4,0.2998236331569665,1.0
14,H1168TS035_5,0.31040564373897706,1.0
15,H1168TS037_1,0.4126984126984127,1.0
16,H1168TS037_2,0.3527336860670194,1.0
17,H1168TS054_1,0.4126984126984127,1.0
18,H1168TS054_2,0.4126984126984127,1.0
19,H1168TS054_3,0.4056437389770723,1.0
20,H1168TS054_4,0.4091710758377425,1.0
21,H1168TS054_5,0.38095238095238093,1.0
22,H1168TS067_1,0.3350970017636684,0.9118165784832452
23,H1168TS067_2,0.3386243386243386,0.9118165784832452
24,H1168TS071_1,0.4126984126984127,1.0
25,H1168TS071_2,0.3915343915343915,1.0
26,H1168TS071_3,0.3880070546737213,1.0
27,H1168TS071_4,0.3950617283950617,1.0
28,H1168TS071_5,0.4021164021164021,1.0
29,H1168TS073_1,0.37037037037037035,1.0
30,H1168TS073_2,0.37742504409171074,1.0
31,H1168TS073_3,0.36684303350970016,1.0
32,H1168TS073_4,0.31393298059964725,1.0
33,H1168TS073_5,0.2751322751322751,1.0
34,H1168TS086_1,0.3880070546737213,1.0
35,H1168TS086_2,0.3985890652557319,1.0
36,H1168TS086_3,0.3915343915343915,1.0
37,H1168TS086_4,0.3844797178130511,1.0
38,H1168TS086_5,0.4021164021164021,1.0
39,H1168TS091_1,0.30687830687830686,1.0
40,H1168TS091_2,0.30687830687830686,1.0
41,H1168TS091_3,0.3421516754850088,1.0
42,H1168TS091_4,0.30687830687830686,1.0
43,H1168TS091_5,0.35978835978835977,1.0
