,model,interface_size_norm,model_size_norm
0,H1141TS003_1,0.11560693641618497,1.0
1,H1141TS003_2,0.11560693641618497,1.0
2,H1141TS003_3,0.11560693641618497,1.0
3,H1141TS003_4,0.10982658959537572,1.0
4,H1141TS003_5,0.11560693641618497,1.0
5,H1141TS011_1,0.12716763005780346,1.0
6,H1141TS011_2,0.1329479768786127,1.0
7,H1141TS011_3,0.10404624277456648,1.0
8,H1141TS011_4,0.11560693641618497,1.0
9,H1141TS011_5,0.12138728323699421,1.0
10,H1141TS035_1,0.20809248554913296,1.0
11,H1141TS035_2,0.23699421965317918,1.0
12,H1141TS035_3,0.13872832369942195,1.0
13,H1141TS035_4,0.1329479768786127,1.0
14,H1141TS035_5,0.11560693641618497,1.0
15,H1141TS037_1,0.27167630057803466,1.0
16,H1141TS037_2,0.2947976878612717,1.0
17,H1141TS037_3,0.3352601156069364,1.0
18,H1141TS037_4,0.09248554913294797,1.0
19,H1141TS037_5,0.2658959537572254,1.0
20,H1141TS052_1,1.6242774566473988,1.0
21,H1141TS054_1,0.18497109826589594,1.0
22,H1141TS054_2,0.15028901734104047,1.0
23,H1141TS054_3,0.17341040462427745,1.0
24,H1141TS054_4,0.12138728323699421,1.0
25,H1141TS054_5,0.3468208092485549,1.0
26,H1141TS067_1,0.13872832369942195,1.0
27,H1141TS067_2,0.07514450867052024,1.0
28,H1141TS071_1,0.12138728323699421,1.0
29,H1141TS071_2,0.11560693641618497,1.0
30,H1141TS071_3,0.10982658959537572,1.0
31,H1141TS071_4,0.10982658959537572,1.0
32,H1141TS071_5,0.12716763005780346,1.0
33,H1141TS073_1,0.21965317919075145,1.0
34,H1141TS073_2,0.09826589595375723,1.0
35,H1141TS073_3,0.1676300578034682,1.0
36,H1141TS073_4,0.1907514450867052,1.0
37,H1141TS073_5,0.27167630057803466,1.0
38,H1141TS086_1,0.11560693641618497,1.0
39,H1141TS086_2,0.11560693641618497,1.0
40,H1141TS086_3,0.11560693641618497,1.0
41,H1141TS086_4,0.11560693641618497,1.0
42,H1141TS086_5,0.11560693641618497,1.0
43,H1141TS091_1,0.3063583815028902,1.0
