,model,interface_size_norm,model_size_norm
0,H1114TS003_1,0.5891337005508263,1.0
1,H1114TS003_2,0.5973960941412119,1.0
2,H1114TS003_3,0.13169754631947922,0.34238858287431145
3,H1114TS003_4,0.14271407110665998,0.25
4,H1114TS003_5,0.13820731096644967,0.25
5,H1114TS035_1,0.6735102653980971,1.0
6,H1114TS035_2,0.9837255883825738,1.0
7,H1114TS035_3,0.985227841762644,1.0
8,H1114TS035_4,0.9924887330996495,1.0
9,H1114TS035_5,0.9874812218327491,1.0
10,H1114TS037_1,0.09063595393089635,0.13683024536805208
11,H1114TS037_2,0.05933900851276915,0.13683024536805208
12,H1114TS037_3,0.057085628442663995,0.13683024536805208
13,H1114TS046_1,0.6735102653980971,1.0
14,H1114TS046_2,0.9837255883825738,1.0
15,H1114TS046_3,0.985227841762644,1.0
16,H1114TS046_4,0.9924887330996495,1.0
17,H1114TS046_5,0.9874812218327491,1.0
18,H1114TS054_1,1.2158237356034052,1.0
19,H1114TS054_2,0.6129193790686029,1.0
20,H1114TS054_3,0.9369053580370555,1.0
21,H1114TS054_4,0.8262393590385578,1.0
22,H1114TS054_5,1.215322984476715,1.0
23,H1114TS071_1,0.1326990485728593,0.25
24,H1114TS071_2,0.13595393089634453,0.25
25,H1114TS071_3,0.14221331997996994,0.25
26,H1114TS071_4,0.13720580871306962,0.25
27,H1114TS071_5,0.1326990485728593,0.25
28,H1114TS086_1,0.14271407110665998,0.25
29,H1114TS086_2,0.13820731096644967,0.25
30,H1114TS086_3,0.15047571357035552,0.25
31,H1114TS086_4,0.14972458688032048,0.25
32,H1114TS086_5,0.1454682023034552,0.25
33,H1114TS091_1,0.7551326990485728,1.0
34,H1114TS091_2,0.5933900851276915,1.0
35,H1114TS091_3,0.6612418627941913,1.0
36,H1114TS091_4,0.6962944416624938,1.0
37,H1114TS091_5,0.700550826239359,1.0
38,H1114TS092_1,2.0160240360540813,1.0
39,H1114TS098_1,1.686780170255383,0.9998748122183275
40,H1114TS098_2,1.687030545818728,1.0
41,H1114TS098_3,1.687030545818728,1.0
42,H1114TS098_4,1.687030545818728,1.0
43,H1114TS098_5,0.7931897846770155,1.0
44,H1114TS119_1,0.8948422633950927,0.9573109664496745
45,H1114TS119_2,0.9369053580370555,0.9568102153229845
46,H1114TS119_3,0.9396594892338508,0.9568102153229845
47,H1114TS119_4,0.9394091136705057,0.9568102153229845
48,H1114TS119_5,0.9336504757135704,0.9568102153229845
49,H1114TS125_1,1.2158237356034052,1.0
50,H1114TS125_2,0.6129193790686029,1.0
51,H1114TS125_3,0.9369053580370555,1.0
52,H1114TS125_4,0.8262393590385578,1.0
53,H1114TS125_5,1.215322984476715,1.0
54,H1114TS131_1,0.1512268402603906,0.25
55,H1114TS131_2,0.1512268402603906,0.25
56,H1114TS131_3,0.1512268402603906,0.25
57,H1114TS131_4,0.1512268402603906,0.25
58,H1114TS131_5,0.1512268402603906,0.25
59,H1114TS132_1,0.1384576865297947,0.25
60,H1114TS147_1,0.8945918878317476,1.0
61,H1114TS150_1,0.7466199298948423,1.0
62,H1114TS150_2,1.57235853780671,1.0
63,H1114TS150_3,1.2413620430645969,1.0
64,H1114TS150_4,1.642463695543315,1.0
65,H1114TS150_5,1.7906860290435653,1.0
66,H1114TS158_1,0.14972458688032048,0.25
67,H1114TS158_2,0.15047571357035552,0.25
68,H1114TS158_3,0.14271407110665998,0.25
69,H1114TS158_4,0.13820731096644967,0.25
70,H1114TS158_5,0.1454682023034552,0.25
71,H1114TS165_1,0.7834251377065599,1.0
72,H1114TS169_1,2.101151727591387,1.0
73,H1114TS169_2,0.7931897846770155,1.0
74,H1114TS169_3,1.687030545818728,1.0
75,H1114TS169_4,1.686780170255383,0.9998748122183275
76,H1114TS169_5,1.687030545818728,1.0
77,H1114TS180_1,1.0788683024536805,1.0
78,H1114TS180_2,0.1472208312468703,0.27366049073610416
79,H1114TS180_3,0.14897346019028543,0.27366049073610416
80,H1114TS180_4,0.14747120681021533,0.27366049073610416
81,H1114TS180_5,0.059839759639459186,0.27366049073610416
82,H1114TS185_1,0.5778668002003005,0.928392588883325
83,H1114TS185_2,0.6211817726589884,0.928392588883325
84,H1114TS185_3,0.5773660490736104,0.928392588883325
85,H1114TS185_4,0.5783675513269905,0.928392588883325
86,H1114TS185_5,0.5598397596394592,0.928392588883325
87,H1114TS187_1,0.061091637456184275,0.13683024536805208
88,H1114TS187_2,0.054331497245868804,0.13683024536805208
89,H1114TS187_3,0.061342013019529296,0.13683024536805208
90,H1114TS187_4,0.05908863294942414,0.13683024536805208
91,H1114TS187_5,0.05958938407611417,0.13683024536805208
92,H1114TS188_1,2.101151727591387,1.0
93,H1114TS188_2,1.687030545818728,1.0
94,H1114TS188_3,2.1261892839258887,1.0
95,H1114TS188_4,2.200300450676014,1.0
96,H1114TS188_5,0.7926890335503255,1.0
97,H1114TS199_1,0.1387080620931397,0.25
98,H1114TS205_1,0.6599899849774662,1.0
99,H1114TS205_2,0.6599899849774662,1.0
100,H1114TS205_3,0.6599899849774662,1.0
101,H1114TS205_4,0.6599899849774662,1.0
102,H1114TS205_5,0.6599899849774662,1.0
103,H1114TS215_1,0.050325488232348524,0.13683024536805208
104,H1114TS225_1,1.370305458187281,0.9974962443665498
105,H1114TS234_1,4.210816224336504,1.0
106,H1114TS234_2,4.242363545317977,1.0
107,H1114TS234_3,4.215823735603405,1.0
108,H1114TS234_4,4.089133700550827,1.0
109,H1114TS234_5,4.083875813720581,1.0
110,H1114TS239_2,0.05933900851276915,0.13683024536805208
111,H1114TS239_3,0.05683525287931898,0.13683024536805208
112,H1114TS239_4,0.055833750625938906,0.13683024536805208
113,H1114TS239_5,0.05658487731597396,0.13683024536805208
114,H1114TS245_1,0.07260891337005508,0.13683024536805208
115,H1114TS245_2,0.07135703555332999,0.13683024536805208
116,H1114TS245_3,0.08112168252378568,0.13683024536805208
117,H1114TS245_4,0.09188783174762143,0.13683024536805208
118,H1114TS245_5,0.0701051577366049,0.13683024536805208
119,H1114TS248_1,0.6735102653980971,1.0
120,H1114TS248_2,0.7103154732098147,0.9689534301452178
121,H1114TS248_3,0.7065598397596394,1.0
122,H1114TS248_4,0.7098147220831247,0.9689534301452178
123,H1114TS248_5,0.814221331997997,0.9689534301452178
124,H1114TS257_1,1.0227841762643965,1.0
125,H1114TS278_1,0.15348022033049574,0.25
126,H1114TS278_2,0.18577866800200302,0.25
127,H1114TS278_3,0.14171256885327993,0.25
128,H1114TS278_4,0.13044566850275413,0.25
129,H1114TS278_5,0.1412118177265899,0.25
130,H1114TS288_1,0.06034051076614922,0.128442663995994
131,H1114TS288_2,0.06059088632949424,0.128442663995994
132,H1114TS288_3,0.06209313970956434,0.128442663995994
133,H1114TS288_4,0.062343515272909364,0.128442663995994
134,H1114TS288_5,0.061342013019529296,0.128442663995994
135,H1114TS298_1,0.9394091136705057,1.0
136,H1114TS298_2,0.928893340010015,1.0
137,H1114TS298_3,0.8362543815723585,1.0
138,H1114TS298_4,0.8322483725588382,1.0
139,H1114TS298_5,1.1757636454682023,1.0
140,H1114TS304_1,0.6735102653980971,1.0
141,H1114TS304_2,0.7103154732098147,0.9689534301452178
142,H1114TS304_3,0.7065598397596394,1.0
143,H1114TS304_4,0.7098147220831247,0.9689534301452178
144,H1114TS304_5,0.814221331997997,0.9689534301452178
145,H1114TS320_1,0.9256384576865297,1.0
146,H1114TS320_2,2.938157235853781,1.0
147,H1114TS320_3,0.9631947921882824,1.0
148,H1114TS320_4,1.026539809714572,1.0
149,H1114TS320_5,1.217325988983475,1.0
150,H1114TS325_1,2.9546820230345516,1.0
151,H1114TS325_2,2.9546820230345516,1.0
152,H1114TS325_3,2.9546820230345516,1.0
153,H1114TS325_4,2.9546820230345516,1.0
154,H1114TS325_5,2.9546820230345516,1.0
155,H1114TS333_1,0.0,0.13683024536805208
156,H1114TS333_2,0.012268402603905859,0.13683024536805208
157,H1114TS333_3,0.01902854281422133,0.13683024536805208
158,H1114TS333_4,0.012268402603905859,0.13683024536805208
159,H1114TS333_5,0.008262393590385579,0.13683024536805208
160,H1114TS338_1,0.7466199298948423,1.0
161,H1114TS338_2,0.7466199298948423,1.0
162,H1114TS338_3,0.7466199298948423,1.0
163,H1114TS338_4,0.7466199298948423,1.0
164,H1114TS338_5,0.7466199298948423,1.0
165,H1114TS347_1,0.1387080620931397,0.25
166,H1114TS347_2,2.9546820230345516,1.0
167,H1114TS347_3,2.9546820230345516,1.0
168,H1114TS347_4,2.9546820230345516,1.0
169,H1114TS347_5,2.9546820230345516,1.0
170,H1114TS348_1,0.8024536805207811,1.0
171,H1114TS348_2,0.9411617426139208,1.0
172,H1114TS348_3,1.1484727090635953,1.0
173,H1114TS348_4,0.7336004006009014,1.0
174,H1114TS348_5,0.8660490736104156,1.0
175,H1114TS350_1,0.5548322483725588,1.0
176,H1114TS350_2,0.8232348522784176,1.0
177,H1114TS350_3,0.5548322483725588,1.0
178,H1114TS352_1,0.7466199298948423,1.0
179,H1114TS352_2,0.7466199298948423,1.0
