,model,interface_size_norm,model_size_norm
0,T1176TS003_1o,0.36617647058823527,1.0
1,T1176TS003_2o,1.1647058823529413,0.75
2,T1176TS003_3o,0.17941176470588235,1.0
3,T1176TS003_4o,0.08235294117647059,1.0
4,T1176TS003_5o,0.125,1.0
5,T1176TS035_1o,0.25882352941176473,1.0
6,T1176TS035_2o,0.225,1.0
7,T1176TS035_3o,0.425,1.0
8,T1176TS035_4o,0.17352941176470588,1.0
9,T1176TS035_5o,0.25588235294117645,1.0
10,T1176TS037_1o,0.17352941176470588,1.0
11,T1176TS037_2o,0.32941176470588235,1.0
12,T1176TS037_3o,0.12058823529411765,1.0
13,T1176TS037_4o,0.20147058823529412,1.0
14,T1176TS037_5o,0.2411764705882353,1.0
15,T1176TS054_1o,0.4676470588235294,1.0
16,T1176TS054_2o,0.03676470588235294,1.0
17,T1176TS054_3o,0.08235294117647059,1.0
18,T1176TS054_4o,0.9926470588235294,1.0
19,T1176TS054_5o,0.061764705882352944,1.0
20,T1176TS071_1o,0.2088235294117647,1.0
21,T1176TS071_2o,0.0,1.0
22,T1176TS071_3o,4.685294117647059,1.0
23,T1176TS071_4o,0.11764705882352941,1.0
24,T1176TS071_5o,0.23529411764705882,1.0
25,T1176TS073_1o,0.34705882352941175,1.0
26,T1176TS073_2o,0.13529411764705881,1.0
27,T1176TS073_3o,0.14705882352941177,1.0
28,T1176TS073_4o,0.11764705882352941,1.0
29,T1176TS073_5o,0.2235294117647059,1.0
30,T1176TS086_1o,0.17941176470588235,1.0
31,T1176TS086_2o,0.125,1.0
32,T1176TS086_3o,0.13970588235294118,1.0
33,T1176TS086_4o,0.1,1.0
34,T1176TS086_5o,0.08235294117647059,1.0
35,T1176TS091_1o,0.225,1.0
36,T1176TS091_2o,0.2514705882352941,1.0
37,T1176TS091_3o,0.16470588235294117,1.0
38,T1176TS091_4o,0.2235294117647059,1.0
39,T1176TS091_5o,0.17941176470588235,1.0
40,T1176TS098_1o,0.28823529411764703,1.0
41,T1176TS098_2o,0.6147058823529412,1.0
42,T1176TS098_3o,0.060294117647058824,1.0
43,T1176TS098_4o,0.0029411764705882353,1.0
44,T1176TS098_5o,0.14705882352941177,1.0
45,T1176TS119_1o,0.47058823529411764,1.0
46,T1176TS119_2o,0.4647058823529412,1.0
47,T1176TS119_3o,0.43529411764705883,1.0
48,T1176TS119_4o,0.3588235294117647,1.0
49,T1176TS119_5o,0.32941176470588235,1.0
50,T1176TS125_1o,0.4676470588235294,1.0
51,T1176TS125_2o,0.03676470588235294,1.0
52,T1176TS125_3o,0.08235294117647059,1.0
53,T1176TS125_4o,0.9926470588235294,1.0
54,T1176TS125_5o,0.061764705882352944,1.0
55,T1176TS131_1o,2.651470588235294,1.0
56,T1176TS131_2o,0.075,1.0
57,T1176TS131_3o,0.06323529411764706,1.0
58,T1176TS131_4o,0.8308823529411765,1.0
59,T1176TS131_5o,0.08235294117647059,1.0
60,T1176TS147_1o,0.03529411764705882,1.0
61,T1176TS147_2o,0.38235294117647056,1.0
62,T1176TS147_3o,0.09705882352941177,1.0
