,model,interface_size_norm,model_size_norm
0,H1144TS003_1,0.17595307917888564,1.0
1,H1144TS003_2,0.16422287390029325,1.0
2,H1144TS003_3,0.2932551319648094,1.0
3,H1144TS003_4,0.2991202346041056,1.0
4,H1144TS003_5,0.1466275659824047,1.0
5,H1144TS011_1,0.15249266862170088,1.0
6,H1144TS011_2,0.30498533724340177,1.0
7,H1144TS011_3,0.1935483870967742,1.0
8,H1144TS011_4,0.09970674486803519,1.0
9,H1144TS011_5,0.20527859237536658,1.0
10,H1144TS035_1,0.12903225806451613,1.0
11,H1144TS035_2,0.20527859237536658,1.0
12,H1144TS035_3,0.15835777126099707,1.0
13,H1144TS035_4,0.093841642228739,1.0
14,H1144TS035_5,0.1935483870967742,1.0
15,H1144TS037_1,0.28152492668621704,1.0
16,H1144TS037_2,0.12316715542521994,1.0
17,H1144TS037_3,0.2756598240469208,1.0
18,H1144TS037_4,0.25219941348973607,1.0
19,H1144TS037_5,0.20527859237536658,1.0
20,H1144TS052_1,2.8211143695014664,1.0
21,H1144TS054_1,0.31085043988269795,1.0
22,H1144TS054_2,0.25806451612903225,1.0
23,H1144TS054_3,0.19941348973607037,1.0
24,H1144TS054_4,0.17595307917888564,1.0
25,H1144TS054_5,0.187683284457478,1.0
26,H1144TS067_1,0.1466275659824047,1.0
27,H1144TS067_2,0.05865102639296188,1.0
28,H1144TS071_1,0.20527859237536658,1.0
29,H1144TS071_2,0.25806451612903225,1.0
30,H1144TS071_3,0.24633431085043989,1.0
31,H1144TS071_4,0.22287390029325513,1.0
32,H1144TS071_5,0.21114369501466276,1.0
33,H1144TS073_1,0.18181818181818182,1.0
34,H1144TS073_2,0.2756598240469208,1.0
35,H1144TS073_3,0.17008797653958943,1.0
36,H1144TS073_4,0.07038123167155426,1.0
37,H1144TS073_5,0.12903225806451613,1.0
38,H1144TS086_1,0.16422287390029325,1.0
39,H1144TS086_2,0.2932551319648094,1.0
40,H1144TS086_3,0.2991202346041056,1.0
41,H1144TS086_4,0.17595307917888564,1.0
42,H1144TS086_5,0.2932551319648094,1.0
43,H1144TS091_1,0.3519061583577713,1.0
44,H1144TS091_2,0.3284457478005865,1.0
45,H1144TS091_3,0.2991202346041056,1.0
46,H1144TS091_4,0.2404692082111437,1.0
47,H1144TS091_5,0.25806451612903225,1.0
48,H1144TS092_1,0.11143695014662756,1.0
49,H1144TS097_1,0.12316715542521994,1.0
50,H1144TS097_2,0.1466275659824047,1.0
51,H1144TS097_3,0.1935483870967742,1.0
52,H1144TS097_4,0.19941348973607037,1.0
53,H1144TS097_5,0.17008797653958943,1.0
54,H1144TS098_1,0.17595307917888564,1.0
55,H1144TS098_2,0.14076246334310852,1.0
56,H1144TS098_3,0.2873900293255132,1.0
57,H1144TS098_4,0.11730205278592376,1.0
58,H1144TS098_5,0.18181818181818182,1.0
59,H1144TS119_1,0.2287390029325513,1.0
60,H1144TS119_2,0.1348973607038123,1.0
61,H1144TS119_3,0.22287390029325513,1.0
62,H1144TS119_4,0.05865102639296188,1.0
63,H1144TS119_5,0.2873900293255132,1.0
64,H1144TS125_1,0.31085043988269795,1.0
65,H1144TS125_2,0.25806451612903225,1.0
66,H1144TS125_3,0.19941348973607037,1.0
67,H1144TS125_4,0.17595307917888564,1.0
