,model,interface_size_norm,model_size_norm
0,T1109TS003_1o,0.41409691629955947,1.0
1,T1109TS003_2o,0.4185022026431718,1.0
2,T1109TS003_3o,0.4581497797356828,1.0
3,T1109TS003_4o,0.44493392070484583,1.0
4,T1109TS003_5o,0.41409691629955947,1.0
5,T1109TS035_1o,0.41409691629955947,1.0
6,T1109TS035_2o,0.4801762114537445,1.0
7,T1109TS035_3o,0.8766519823788547,1.0
8,T1109TS035_4o,0.3788546255506608,1.0
9,T1109TS035_5o,0.4845814977973568,1.0
10,T1109TS037_1o,0.43171806167400884,1.0
11,T1109TS037_2o,0.42290748898678415,1.0
12,T1109TS037_3o,0.4933920704845815,1.0
13,T1109TS037_4o,0.5154185022026432,1.0
14,T1109TS037_5o,0.3039647577092511,1.0
15,T1109TS054_1o,0.42290748898678415,1.0
16,T1109TS054_2o,0.3964757709251101,1.0
17,T1109TS054_3o,0.44493392070484583,1.0
18,T1109TS054_4o,0.46255506607929514,1.0
19,T1109TS054_5o,0.42290748898678415,1.0
20,T1109TS071_1o,0.46255506607929514,1.0
21,T1109TS071_2o,0.44052863436123346,1.0
22,T1109TS071_3o,0.46255506607929514,1.0
23,T1109TS071_4o,0.46255506607929514,1.0
24,T1109TS071_5o,0.4669603524229075,1.0
25,T1109TS073_1o,0.34801762114537443,1.0
26,T1109TS073_2o,0.3788546255506608,1.0
27,T1109TS073_3o,0.3700440528634361,1.0
28,T1109TS073_4o,0.41409691629955947,1.0
29,T1109TS073_5o,0.3832599118942731,1.0
30,T1109TS086_1o,0.44933920704845814,1.0
31,T1109TS086_2o,0.44933920704845814,1.0
32,T1109TS086_3o,0.45374449339207046,1.0
33,T1109TS086_4o,0.45374449339207046,1.0
34,T1109TS086_5o,0.45374449339207046,1.0
35,T1109TS091_1o,0.4052863436123348,1.0
36,T1109TS091_2o,0.3788546255506608,1.0
37,T1109TS091_3o,0.43612334801762115,1.0
38,T1109TS091_4o,0.36123348017621143,1.0
39,T1109TS091_5o,0.42731277533039647,1.0
40,T1109TS098_1o,0.43171806167400884,1.0
41,T1109TS098_2o,9.3568281938326,1.0
42,T1109TS098_3o,9.220264317180616,1.0
43,T1109TS098_4o,0.42290748898678415,1.0
44,T1109TS098_5o,0.42290748898678415,1.0
45,T1109TS119_1o,0.4008810572687225,1.0
46,T1109TS119_2o,0.4845814977973568,1.0
47,T1109TS119_3o,0.4185022026431718,1.0
48,T1109TS119_4o,0.47577092511013214,1.0
49,T1109TS119_5o,0.41409691629955947,1.0
50,T1109TS125_1o,0.42290748898678415,1.0
51,T1109TS125_2o,0.43612334801762115,1.0
52,T1109TS125_3o,0.43171806167400884,1.0
53,T1109TS125_4o,0.40969162995594716,1.0
54,T1109TS125_5o,0.42290748898678415,1.0
55,T1109TS131_1o,0.47577092511013214,1.0
56,T1109TS131_2o,0.4185022026431718,1.0
57,T1109TS131_3o,0.4845814977973568,1.0
58,T1109TS131_4o,0.4977973568281938,1.0
59,T1109TS131_5o,0.40969162995594716,1.0
60,T1109TS147_1o,0.42731277533039647,1.0
61,T1109TS147_2o,0.4713656387665198,1.0
62,T1109TS147_3o,0.43171806167400884,1.0
63,T1109TS147_4o,0.44933920704845814,1.0
64,T1109TS147_5o,0.4185022026431718,1.0
65,T1109TS158_1o,0.45374449339207046,1.0
66,T1109TS158_2o,0.45374449339207046,1.0
67,T1109TS158_3o,0.44933920704845814,1.0
68,T1109TS158_4o,0.4052863436123348,1.0
69,T1109TS158_5o,0.4052863436123348,1.0
70,T1109TS165_1o,0.6828193832599119,1.0
71,T1109TS165_2o,0.6872246696035242,1.0
72,T1109TS165_3o,0.73568281938326,1.0
73,T1109TS165_4o,0.6872246696035242,1.0
74,T1109TS165_5o,0.6960352422907489,1.0
75,T1109TS169_1o,0.42290748898678415,1.0
76,T1109TS169_2o,0.42290748898678415,1.0
77,T1109TS169_3o,0.3788546255506608,1.0
78,T1109TS169_4o,0.42290748898678415,1.0
79,T1109TS169_5o,0.3392070484581498,1.0
80,T1109TS180_1o,0.41409691629955947,1.0
81,T1109TS180_2o,0.41409691629955947,1.0
82,T1109TS180_3o,0.3964757709251101,1.0
83,T1109TS180_4o,0.41409691629955947,1.0
84,T1109TS180_5o,0.41409691629955947,1.0
85,T1109TS185_1o,0.2775330396475771,1.0
86,T1109TS185_2o,0.2775330396475771,1.0
87,T1109TS185_3o,0.2422907488986784,1.0
88,T1109TS185_4o,0.2511013215859031,1.0
89,T1109TS185_5o,0.27312775330396477,1.0
90,T1109TS187_1o,0.21145374449339208,1.0
91,T1109TS187_2o,0.19383259911894274,1.0
92,T1109TS187_3o,0.15859030837004406,1.0
93,T1109TS187_4o,0.44493392070484583,1.0
94,T1109TS187_5o,0.43171806167400884,1.0
95,T1109TS188_1o,0.3788546255506608,1.0
96,T1109TS188_2o,0.3392070484581498,1.0
97,T1109TS188_3o,0.42290748898678415,1.0
98,T1109TS188_4o,0.4713656387665198,1.0
99,T1109TS188_5o,0.44052863436123346,1.0
100,T1109TS201_1o,0.4052863436123348,1.0
101,T1109TS201_2o,0.4008810572687225,1.0
102,T1109TS201_3o,0.4008810572687225,1.0
103,T1109TS201_4o,0.42290748898678415,1.0
104,T1109TS201_5o,0.41409691629955947,1.0
105,T1109TS205_1o,0.40969162995594716,1.0
106,T1109TS205_2o,0.3964757709251101,1.0
107,T1109TS205_3o,0.42290748898678415,1.0
108,T1109TS205_4o,0.3568281938325991,1.0
109,T1109TS205_5o,0.27312775330396477,1.0
110,T1109TS234_1o,0.013215859030837005,1.0
111,T1109TS239_1o,0.4669603524229075,1.0
112,T1109TS239_2o,0.41409691629955947,1.0
113,T1109TS239_3o,0.46255506607929514,1.0
114,T1109TS239_4o,0.3700440528634361,1.0
115,T1109TS239_5o,0.4581497797356828,1.0
116,T1109TS248_1o,0.43612334801762115,1.0
117,T1109TS248_2o,0.41409691629955947,1.0
118,T1109TS248_3o,0.41409691629955947,1.0
119,T1109TS248_4o,0.8766519823788547,1.0
120,T1109TS248_5o,0.3788546255506608,1.0
121,T1109TS278_1o,0.43612334801762115,1.0
122,T1109TS278_2o,0.46255506607929514,1.0
123,T1109TS278_3o,0.8678414096916299,1.0
124,T1109TS278_4o,0.27312775330396477,1.0
125,T1109TS278_5o,0.20704845814977973,1.0
126,T1109TS288_1o,0.44052863436123346,1.0
127,T1109TS288_2o,0.44493392070484583,1.0
128,T1109TS288_3o,0.42290748898678415,1.0
129,T1109TS288_4o,0.42731277533039647,1.0
130,T1109TS288_5o,0.43171806167400884,1.0
131,T1109TS291_1o,0.44052863436123346,1.0
132,T1109TS291_2o,0.43171806167400884,1.0
133,T1109TS291_3o,0.42290748898678415,1.0
