,model,interface_size_norm,model_size_norm
0,H1135TS003_1,0.5420765027322404,1.0
1,H1135TS003_2,0.5387978142076503,1.0
2,H1135TS003_3,0.5344262295081967,1.0
3,H1135TS003_4,0.5639344262295082,1.0
4,H1135TS003_5,0.5442622950819672,1.0
5,H1135TS011_1,0.07213114754098361,1.0
6,H1135TS011_2,0.26010928961748636,1.0
7,H1135TS011_3,2.712568306010929,1.0
8,H1135TS011_4,0.26666666666666666,1.0
9,H1135TS011_5,0.28087431693989073,1.0
10,H1135TS035_1,0.5792349726775956,1.0
11,H1135TS035_2,0.5322404371584699,1.0
12,H1135TS035_3,0.8601092896174863,1.0
13,H1135TS035_4,0.8918032786885246,1.0
14,H1135TS035_5,1.0546448087431695,1.0
15,H1135TS037_1,0.6207650273224044,1.0
16,H1135TS037_2,0.6295081967213115,1.0
17,H1135TS037_3,0.6262295081967213,1.0
18,H1135TS037_4,0.3103825136612022,0.9590163934426229
19,H1135TS037_5,0.05136612021857923,0.12021857923497267
20,H1135TS054_1,0.8163934426229508,1.0
21,H1135TS054_2,0.6196721311475409,1.0
22,H1135TS054_3,0.8426229508196721,1.0
23,H1135TS054_4,1.1836065573770491,1.0
24,H1135TS054_5,1.1245901639344262,1.0
25,H1135TS071_1,0.05792349726775956,0.12021857923497267
26,H1135TS071_2,0.05792349726775956,0.12021857923497267
27,H1135TS071_3,0.05792349726775956,0.12021857923497267
28,H1135TS071_4,0.05901639344262295,0.12021857923497267
29,H1135TS071_5,0.05901639344262295,0.12021857923497267
30,H1135TS073_1,1.126775956284153,1.0
31,H1135TS073_2,0.9366120218579235,1.0
32,H1135TS073_3,0.825136612021858,1.0
33,H1135TS073_4,0.8699453551912568,1.0
34,H1135TS073_5,1.126775956284153,1.0
35,H1135TS086_1,0.5420765027322404,1.0
36,H1135TS086_2,0.5508196721311476,1.0
37,H1135TS086_3,0.5672131147540984,1.0
38,H1135TS086_4,0.5770491803278689,1.0
39,H1135TS086_5,0.5377049180327869,1.0
40,H1135TS091_1,1.0655737704918034,1.0
41,H1135TS091_2,1.13224043715847,1.0
42,H1135TS091_3,1.1016393442622952,1.0
43,H1135TS091_4,1.1245901639344262,1.0
44,H1135TS091_5,1.13224043715847,1.0
45,H1135TS092_1,0.3519125683060109,1.0
46,H1135TS098_1,1.1868852459016392,1.0
47,H1135TS098_2,0.2972677595628415,1.0
48,H1135TS098_3,0.8644808743169399,0.9967213114754099
49,H1135TS098_4,1.037158469945355,0.9967213114754099
50,H1135TS098_5,1.1868852459016392,1.0
51,H1135TS119_1,0.7639344262295082,1.0
52,H1135TS119_2,0.740983606557377,1.0
53,H1135TS119_3,0.7245901639344262,1.0
54,H1135TS119_4,0.7475409836065574,1.0
55,H1135TS119_5,0.7475409836065574,1.0
56,H1135TS125_1,0.8163934426229508,1.0
57,H1135TS125_2,0.6196721311475409,1.0
58,H1135TS125_3,0.8426229508196721,1.0
59,H1135TS125_4,1.1836065573770491,1.0
60,H1135TS125_5,1.1245901639344262,1.0
61,H1135TS131_1,0.35628415300546445,1.0
62,H1135TS131_2,0.3114754098360656,1.0
63,H1135TS131_3,0.3038251366120219,1.0
64,H1135TS131_4,0.292896174863388,1.0
65,H1135TS131_5,0.2983606557377049,1.0
66,H1135TS132_1,0.2972677595628415,1.0
67,H1135TS133_1,0.25245901639344265,1.0
68,H1135TS133_2,0.2568306010928962,1.0
69,H1135TS133_3,0.2371584699453552,1.0
70,H1135TS133_4,0.2448087431693989,1.0
71,H1135TS133_5,0.24153005464480876,1.0
72,H1135TS147_1,0.5650273224043716,1.0
73,H1135TS147_2,0.5573770491803278,1.0
74,H1135TS147_3,0.5519125683060109,1.0
75,H1135TS147_4,0.5508196721311476,1.0
76,H1135TS147_5,0.5475409836065573,1.0
77,H1135TS150_1,0.7693989071038252,1.0
78,H1135TS150_2,0.6524590163934426,1.0
79,H1135TS150_3,0.7573770491803279,1.0
80,H1135TS150_4,0.6721311475409836,1.0
81,H1135TS150_5,0.6491803278688525,1.0
82,H1135TS158_1,0.5781420765027322,1.0
83,H1135TS158_2,0.571584699453552,1.0
84,H1135TS158_3,0.5693989071038251,1.0
85,H1135TS158_4,0.5628415300546448,1.0
86,H1135TS158_5,0.5704918032786885,1.0
87,H1135TS165_1,0.7180327868852459,1.0
88,H1135TS165_2,0.8557377049180328,1.0
89,H1135TS165_3,0.8229508196721311,1.0
90,H1135TS165_4,0.9540983606557377,1.0
91,H1135TS165_5,0.7475409836065574,1.0
92,H1135TS169_1,1.1868852459016392,1.0
93,H1135TS169_2,0.8644808743169399,0.9967213114754099
94,H1135TS169_3,1.1868852459016392,1.0
95,H1135TS169_4,0.8644808743169399,0.9967213114754099
96,H1135TS169_5,1.037158469945355,0.9967213114754099
97,H1135TS180_1,0.6327868852459017,1.0
98,H1135TS180_2,0.28743169398907104,1.0
99,H1135TS180_3,0.2907103825136612,1.0
100,H1135TS180_4,0.26010928961748636,1.0
101,H1135TS180_5,0.23934426229508196,1.0
102,H1135TS185_1,0.6961748633879782,1.0
103,H1135TS185_2,0.6994535519125683,1.0
104,H1135TS185_3,0.6437158469945355,1.0
105,H1135TS185_4,0.6513661202185792,1.0
106,H1135TS185_5,0.6612021857923497,1.0
107,H1135TS187_1,0.23278688524590163,0.3333333333333333
108,H1135TS187_2,0.19672131147540983,0.3333333333333333
109,H1135TS187_3,0.21202185792349726,0.3333333333333333
