,model,interface_size_norm,model_size_norm
0,H1151TS003_1,0.30701754385964913,1.0
1,H1151TS003_2,0.30701754385964913,1.0
2,H1151TS003_3,0.30701754385964913,1.0
3,H1151TS003_4,0.30701754385964913,1.0
4,H1151TS003_5,0.2894736842105263,1.0
5,H1151TS011_1,0.2982456140350877,1.0
6,H1151TS011_2,0.30701754385964913,1.0
7,H1151TS011_3,0.2894736842105263,1.0
8,H1151TS011_4,0.2894736842105263,1.0
9,H1151TS011_5,0.2807017543859649,1.0
10,H1151TS035_1,0.3157894736842105,1.0
11,H1151TS035_2,0.32456140350877194,1.0
12,H1151TS035_3,0.2982456140350877,1.0
13,H1151TS035_4,0.2982456140350877,1.0
14,H1151TS035_5,0.2982456140350877,1.0
15,H1151TS037_1,0.30701754385964913,1.0
16,H1151TS037_2,0.23684210526315788,1.0
17,H1151TS037_3,0.2894736842105263,1.0
18,H1151TS037_4,0.32456140350877194,1.0
19,H1151TS037_5,0.2719298245614035,1.0
20,H1151TS054_1,0.30701754385964913,1.0
21,H1151TS054_2,0.2982456140350877,1.0
22,H1151TS054_3,0.2894736842105263,1.0
23,H1151TS054_4,0.3157894736842105,1.0
24,H1151TS054_5,0.30701754385964913,1.0
25,H1151TS067_1,0.06140350877192982,1.0
26,H1151TS067_2,0.16666666666666666,1.0
27,H1151TS071_1,0.2982456140350877,1.0
28,H1151TS071_2,0.2807017543859649,1.0
29,H1151TS071_3,0.2807017543859649,1.0
30,H1151TS071_4,0.2894736842105263,1.0
31,H1151TS071_5,0.2631578947368421,1.0
32,H1151TS073_1,0.4298245614035088,1.0
33,H1151TS073_2,0.3333333333333333,1.0
34,H1151TS073_3,0.43859649122807015,1.0
35,H1151TS073_4,0.38596491228070173,1.0
36,H1151TS073_5,0.32456140350877194,1.0
37,H1151TS074_1,0.3157894736842105,1.0
38,H1151TS074_2,0.32456140350877194,1.0
39,H1151TS074_3,0.3157894736842105,1.0
40,H1151TS074_4,0.30701754385964913,1.0
41,H1151TS074_5,0.3157894736842105,1.0
42,H1151TS086_1,0.30701754385964913,1.0
43,H1151TS086_2,0.3157894736842105,1.0
44,H1151TS086_3,0.2982456140350877,1.0
45,H1151TS086_4,0.3157894736842105,1.0
46,H1151TS086_5,0.30701754385964913,1.0
47,H1151TS091_1,0.7105263157894737,1.0
48,H1151TS091_2,0.2631578947368421,1.0
49,H1151TS091_3,0.45614035087719296,1.0
50,H1151TS091_4,0.2894736842105263,1.0
51,H1151TS091_5,0.34210526315789475,1.0
52,H1151TS092_1,0.2719298245614035,1.0
53,H1151TS097_1,0.3508771929824561,1.0
54,H1151TS097_2,0.41228070175438597,1.0
55,H1151TS097_3,0.4473684210526316,1.0
56,H1151TS097_4,0.30701754385964913,1.0
57,H1151TS097_5,0.18421052631578946,1.0
58,H1151TS098_1,0.3157894736842105,1.0
59,H1151TS098_2,0.2982456140350877,1.0
60,H1151TS098_3,0.2894736842105263,1.0
61,H1151TS098_4,0.30701754385964913,1.0
62,H1151TS098_5,0.30701754385964913,1.0
63,H1151TS119_1,0.2982456140350877,1.0
64,H1151TS119_2,0.2982456140350877,1.0
65,H1151TS119_3,0.3157894736842105,1.0
66,H1151TS119_4,0.2982456140350877,1.0
67,H1151TS119_5,0.2982456140350877,1.0
68,H1151TS125_1,0.30701754385964913,1.0
69,H1151TS125_2,0.2982456140350877,1.0
70,H1151TS125_3,0.2894736842105263,1.0
71,H1151TS125_4,0.3157894736842105,1.0
72,H1151TS125_5,0.30701754385964913,1.0
73,H1151TS131_1,0.3157894736842105,1.0
74,H1151TS131_2,0.18421052631578946,1.0
75,H1151TS131_3,0.2894736842105263,1.0
76,H1151TS131_4,0.18421052631578946,1.0
77,H1151TS131_5,0.2982456140350877,1.0
78,H1151TS133_1,0.2807017543859649,1.0
79,H1151TS133_2,0.2982456140350877,1.0
80,H1151TS133_3,0.2982456140350877,1.0
81,H1151TS133_4,0.2894736842105263,1.0
82,H1151TS133_5,0.3157894736842105,1.0
83,H1151TS147_1,0.8508771929824561,1.0
84,H1151TS147_2,0.7719298245614035,1.0
85,H1151TS147_3,0.5877192982456141,1.0
86,H1151TS147_4,0.6052631578947368,1.0
87,H1151TS147_5,0.6578947368421053,1.0
88,H1151TS150_1,0.2982456140350877,1.0
89,H1151TS150_2,0.2982456140350877,1.0
90,H1151TS150_3,0.2807017543859649,1.0
91,H1151TS150_4,0.2982456140350877,1.0
92,H1151TS150_5,0.3157894736842105,1.0
93,H1151TS158_1,0.30701754385964913,1.0
94,H1151TS158_2,0.30701754385964913,1.0
95,H1151TS158_3,0.30701754385964913,1.0
96,H1151TS158_4,0.30701754385964913,1.0
97,H1151TS158_5,0.30701754385964913,1.0
98,H1151TS165_1,0.5,1.0
99,H1151TS165_2,0.5964912280701754,1.0
100,H1151TS165_3,0.7894736842105263,1.0
101,H1151TS165_4,0.6929824561403509,1.0
102,H1151TS165_5,0.9473684210526315,1.0
103,H1151TS169_1,0.2894736842105263,1.0
104,H1151TS169_2,0.2894736842105263,1.0
105,H1151TS169_3,0.2894736842105263,1.0
106,H1151TS169_4,0.2982456140350877,1.0
107,H1151TS169_5,0.30701754385964913,1.0
108,H1151TS180_1,0.3157894736842105,1.0
109,H1151TS180_2,0.2894736842105263,1.0
110,H1151TS180_3,0.2894736842105263,1.0
111,H1151TS180_4,0.2894736842105263,1.0
112,H1151TS180_5,0.2894736842105263,1.0
113,H1151TS185_1,0.2807017543859649,1.0
114,H1151TS185_2,0.2894736842105263,1.0
115,H1151TS185_3,0.2807017543859649,1.0
116,H1151TS185_4,0.2631578947368421,1.0
117,H1151TS185_5,0.32456140350877194,1.0
118,H1151TS187_1,0.13157894736842105,1.0
119,H1151TS187_2,0.14912280701754385,1.0
