,model,interface_size_norm,model_size_norm
0,T1127TS003_1o,1.009478672985782,1.0
1,T1127TS003_2o,1.009478672985782,1.0
2,T1127TS003_3o,0.990521327014218,1.0
3,T1127TS003_4o,1.037914691943128,1.0
4,T1127TS003_5o,1.004739336492891,1.0
5,T1127TS035_1o,1.0,1.0
6,T1127TS035_2o,1.018957345971564,1.0
7,T1127TS035_3o,1.014218009478673,1.0
8,T1127TS035_4o,1.0568720379146919,1.0
9,T1127TS035_5o,1.0710900473933649,1.0
10,T1127TS037_1o,0.995260663507109,1.0
11,T1127TS046_1o,1.009478672985782,1.0
12,T1127TS046_2o,1.004739336492891,1.0
13,T1127TS046_3o,1.014218009478673,1.0
14,T1127TS046_4o,1.0568720379146919,1.0
15,T1127TS046_5o,1.0710900473933649,1.0
16,T1127TS054_1o,1.004739336492891,1.0
17,T1127TS054_2o,1.033175355450237,1.0
18,T1127TS054_3o,1.052132701421801,1.0
19,T1127TS054_4o,1.004739336492891,1.0
20,T1127TS054_5o,1.018957345971564,1.0
21,T1127TS071_1o,1.0,1.0
22,T1127TS071_2o,0.995260663507109,1.0
23,T1127TS071_3o,1.004739336492891,1.0
24,T1127TS071_4o,1.018957345971564,1.0
25,T1127TS071_5o,1.009478672985782,1.0
26,T1127TS073_1o,0.966824644549763,1.0
27,T1127TS073_2o,1.004739336492891,1.0
28,T1127TS073_3o,0.966824644549763,1.0
29,T1127TS073_4o,0.95260663507109,1.0
30,T1127TS073_5o,1.018957345971564,1.0
31,T1127TS086_1o,1.009478672985782,1.0
32,T1127TS086_2o,1.009478672985782,1.0
33,T1127TS086_3o,0.981042654028436,1.0
34,T1127TS086_4o,0.981042654028436,1.0
35,T1127TS086_5o,0.990521327014218,1.0
36,T1127TS091_1o,0.985781990521327,1.0
37,T1127TS091_2o,1.009478672985782,1.0
38,T1127TS091_3o,1.004739336492891,1.0
39,T1127TS091_4o,0.985781990521327,1.0
40,T1127TS091_5o,0.976303317535545,1.0
41,T1127TS098_1o,1.009478672985782,1.0
42,T1127TS098_2o,1.004739336492891,1.0
43,T1127TS098_3o,1.009478672985782,1.0
44,T1127TS098_4o,1.004739336492891,1.0
45,T1127TS098_5o,1.009478672985782,1.0
46,T1127TS119_1o,1.0,1.0
47,T1127TS119_2o,0.38388625592417064,1.0
48,T1127TS119_3o,1.0,1.0
49,T1127TS119_4o,0.38388625592417064,1.0
50,T1127TS119_5o,1.0,1.0
51,T1127TS122_1o,1.004739336492891,1.0
52,T1127TS122_2o,1.018957345971564,1.0
53,T1127TS122_3o,1.004739336492891,1.0
54,T1127TS122_4o,0.990521327014218,1.0
55,T1127TS122_5o,1.014218009478673,1.0
56,T1127TS125_1o,1.004739336492891,1.0
57,T1127TS125_2o,1.033175355450237,1.0
58,T1127TS125_3o,1.052132701421801,1.0
59,T1127TS125_4o,1.004739336492891,1.0
60,T1127TS125_5o,1.018957345971564,1.0
61,T1127TS131_1o,1.0,1.0
62,T1127TS131_2o,0.995260663507109,1.0
63,T1127TS131_3o,1.037914691943128,1.0
64,T1127TS131_4o,1.028436018957346,1.0
65,T1127TS131_5o,1.028436018957346,1.0
66,T1127TS147_1o,1.2417061611374407,1.0
67,T1127TS147_2o,1.127962085308057,1.0
68,T1127TS147_3o,1.033175355450237,1.0
69,T1127TS147_4o,1.1232227488151658,1.0
70,T1127TS147_5o,1.2132701421800949,1.0
71,T1127TS150_1o,0.9715639810426541,1.0
72,T1127TS150_2o,1.004739336492891,1.0
73,T1127TS150_3o,1.028436018957346,1.0
74,T1127TS150_4o,1.014218009478673,1.0
75,T1127TS150_5o,1.037914691943128,1.0
76,T1127TS158_1o,1.009478672985782,1.0
77,T1127TS158_2o,1.009478672985782,1.0
78,T1127TS158_3o,0.981042654028436,1.0
79,T1127TS158_4o,0.981042654028436,1.0
80,T1127TS158_5o,0.990521327014218,1.0
