,model,interface_size_norm,model_size_norm
0,T1187TS003_1o,0.13253012048192772,1.0
1,T1187TS003_2o,0.18674698795180722,1.0
2,T1187TS003_3o,0.23493975903614459,1.0
3,T1187TS003_4o,0.28313253012048195,1.0
4,T1187TS003_5o,0.3614457831325301,1.0
5,T1187TS035_1o,0.3072289156626506,1.0
6,T1187TS035_2o,0.15060240963855423,1.0
7,T1187TS035_3o,0.15060240963855423,1.0
8,T1187TS035_4o,0.29518072289156627,1.0
9,T1187TS035_5o,0.1686746987951807,1.0
10,T1187TS037_1o,0.39156626506024095,1.0
11,T1187TS037_2o,0.3493975903614458,1.0
12,T1187TS037_3o,0.4578313253012048,1.0
13,T1187TS037_4o,0.37349397590361444,1.0
14,T1187TS037_5o,0.19879518072289157,1.0
15,T1187TS046_1o,0.3072289156626506,1.0
16,T1187TS046_2o,0.15060240963855423,1.0
17,T1187TS046_3o,0.15060240963855423,1.0
18,T1187TS046_4o,0.29518072289156627,1.0
19,T1187TS046_5o,0.1686746987951807,1.0
20,T1187TS054_1o,0.3674698795180723,1.0
21,T1187TS054_2o,0.37349397590361444,1.0
22,T1187TS054_3o,0.40963855421686746,1.0
23,T1187TS054_4o,0.37349397590361444,1.0
24,T1187TS054_5o,0.28313253012048195,1.0
25,T1187TS071_1o,0.024096385542168676,1.0
26,T1187TS071_2o,0.018072289156626505,1.0
27,T1187TS071_3o,0.060240963855421686,1.0
28,T1187TS071_4o,0.10240963855421686,1.0
29,T1187TS071_5o,0.1144578313253012,1.0
30,T1187TS073_1o,0.12048192771084337,1.0
31,T1187TS073_2o,0.1144578313253012,1.0
32,T1187TS073_3o,0.12650602409638553,1.0
33,T1187TS073_4o,0.10240963855421686,1.0
34,T1187TS073_5o,0.12048192771084337,1.0
35,T1187TS074_4o,0.10240963855421686,1.0
36,T1187TS074_5o,0.10843373493975904,1.0
37,T1187TS086_1o,0.21686746987951808,1.0
38,T1187TS086_2o,0.13253012048192772,1.0
39,T1187TS086_3o,0.18674698795180722,1.0
40,T1187TS086_4o,0.3614457831325301,1.0
41,T1187TS086_5o,0.7650602409638554,1.0
42,T1187TS091_1o,0.21686746987951808,1.0
43,T1187TS091_2o,0.3493975903614458,1.0
44,T1187TS091_3o,0.4036144578313253,1.0
45,T1187TS091_4o,0.3132530120481928,1.0
46,T1187TS091_5o,0.35542168674698793,1.0
47,T1187TS098_1o,0.42771084337349397,1.0
48,T1187TS098_2o,0.2469879518072289,1.0
49,T1187TS098_3o,0.4036144578313253,1.0
50,T1187TS098_4o,7.162650602409639,1.0
51,T1187TS098_5o,7.397590361445783,1.0
52,T1187TS119_1o,0.012048192771084338,1.0
