,model,interface_size_norm,model_size_norm
0,H1143TS003_1,0.18857142857142858,1.0
1,H1143TS003_2,0.19428571428571428,1.0
2,H1143TS003_3,0.2,1.0
3,H1143TS003_4,0.18857142857142858,1.0
4,H1143TS003_5,0.19428571428571428,1.0
5,H1143TS011_1,0.18857142857142858,1.0
6,H1143TS011_2,0.18285714285714286,1.0
7,H1143TS011_3,0.17714285714285713,1.0
8,H1143TS011_4,0.17142857142857143,1.0
9,H1143TS011_5,0.13142857142857142,1.0
10,H1143TS035_1,0.18285714285714286,1.0
11,H1143TS035_2,0.10857142857142857,1.0
12,H1143TS035_3,0.09714285714285714,1.0
13,H1143TS035_4,0.10285714285714286,1.0
14,H1143TS035_5,0.13142857142857142,1.0
15,H1143TS037_1,0.2,1.0
16,H1143TS037_2,0.24571428571428572,1.0
17,H1143TS037_3,0.11428571428571428,1.0
18,H1143TS037_4,0.14857142857142858,1.0
19,H1143TS037_5,0.13714285714285715,1.0
20,H1143TS052_1,2.257142857142857,1.0
21,H1143TS054_1,0.18285714285714286,1.0
22,H1143TS054_2,0.26285714285714284,1.0
23,H1143TS054_3,0.24571428571428572,1.0
24,H1143TS054_4,0.13714285714285715,1.0
25,H1143TS054_5,0.18285714285714286,1.0
26,H1143TS067_1,0.22285714285714286,1.0
27,H1143TS067_2,0.14285714285714285,1.0
28,H1143TS071_1,0.19428571428571428,1.0
29,H1143TS071_2,0.1657142857142857,1.0
30,H1143TS071_3,0.16,1.0
31,H1143TS071_4,0.17142857142857143,1.0
32,H1143TS071_5,0.14857142857142858,1.0
33,H1143TS073_1,0.17142857142857143,1.0
34,H1143TS073_2,0.1657142857142857,1.0
35,H1143TS073_3,0.13714285714285715,1.0
36,H1143TS073_4,0.13142857142857142,1.0
37,H1143TS073_5,0.17714285714285713,1.0
38,H1143TS086_1,0.18857142857142858,1.0
39,H1143TS086_2,0.2,1.0
40,H1143TS086_3,0.19428571428571428,1.0
41,H1143TS086_4,0.2,1.0
42,H1143TS086_5,0.2057142857142857,1.0
43,H1143TS091_1,0.2057142857142857,1.0
44,H1143TS091_2,0.22857142857142856,1.0
45,H1143TS091_3,0.17142857142857143,1.0
46,H1143TS091_4,0.15428571428571428,1.0
47,H1143TS091_5,0.19428571428571428,1.0
48,H1143TS092_1,0.08,1.0
49,H1143TS097_1,0.16,1.0
50,H1143TS097_2,0.18857142857142858,1.0
51,H1143TS097_3,0.32571428571428573,1.0
52,H1143TS097_4,0.2742857142857143,1.0
53,H1143TS097_5,0.30857142857142855,1.0
54,H1143TS098_1,0.17714285714285713,1.0
55,H1143TS098_2,0.18285714285714286,1.0
56,H1143TS098_3,0.17714285714285713,1.0
57,H1143TS098_4,0.18285714285714286,1.0
58,H1143TS098_5,0.18857142857142858,1.0
59,H1143TS119_1,0.14285714285714285,1.0
60,H1143TS119_2,0.13142857142857142,1.0
61,H1143TS119_3,0.12,1.0
62,H1143TS119_4,0.045714285714285714,1.0
63,H1143TS119_5,0.15428571428571428,1.0
