,model,interface_size_norm,model_size_norm
0,H1134TS003_1,0.16206261510128914,1.0
1,H1134TS003_2,0.16206261510128914,1.0
2,H1134TS003_3,0.16574585635359115,1.0
3,H1134TS003_4,0.15837937384898712,1.0
4,H1134TS003_5,0.15837937384898712,1.0
5,H1134TS011_1,0.287292817679558,1.0
6,H1134TS011_2,0.26887661141804786,1.0
7,H1134TS011_3,0.27624309392265195,1.0
8,H1134TS011_4,0.27624309392265195,1.0
9,H1134TS011_5,0.30939226519337015,1.0
10,H1134TS035_1,0.2946593001841621,1.0
11,H1134TS035_2,0.1252302025782689,1.0
12,H1134TS035_3,0.13627992633517497,1.0
13,H1134TS035_4,0.16206261510128914,1.0
14,H1134TS035_5,0.29097605893186,1.0
15,H1134TS037_1,0.30939226519337015,1.0
16,H1134TS037_2,0.19152854511970535,1.0
17,H1134TS037_3,0.23204419889502761,1.0
18,H1134TS037_4,0.13259668508287292,1.0
19,H1134TS037_5,0.5009208103130756,1.0
20,H1134TS054_1,0.15469613259668508,1.0
21,H1134TS054_2,0.16574585635359115,1.0
22,H1134TS054_3,0.15469613259668508,1.0
23,H1134TS054_4,0.1878453038674033,1.0
24,H1134TS054_5,0.15469613259668508,1.0
25,H1134TS067_1,0.04419889502762431,1.0
26,H1134TS067_2,0.011049723756906077,1.0
27,H1134TS071_1,0.26519337016574585,1.0
28,H1134TS071_2,0.15837937384898712,1.0
29,H1134TS071_3,0.14732965009208104,1.0
30,H1134TS071_4,0.15837937384898712,1.0
31,H1134TS071_5,0.13627992633517497,1.0
32,H1134TS073_1,0.13996316758747698,1.0
33,H1134TS073_2,0.1878453038674033,1.0
34,H1134TS073_3,0.07734806629834254,1.0
35,H1134TS073_4,0.16574585635359115,1.0
36,H1134TS073_5,0.1694290976058932,1.0
37,H1134TS086_1,0.16574585635359115,1.0
38,H1134TS086_2,0.16206261510128914,1.0
39,H1134TS086_3,0.29097605893186,1.0
40,H1134TS086_4,0.16574585635359115,1.0
41,H1134TS086_5,0.143646408839779,1.0
42,H1134TS091_1,0.18047882136279927,1.0
43,H1134TS091_2,0.20994475138121546,1.0
44,H1134TS091_3,0.2578268876611418,1.0
45,H1134TS091_4,0.11786372007366483,1.0
46,H1134TS091_5,0.07734806629834254,1.0
47,H1134TS092_1,0.2578268876611418,1.0
48,H1134TS098_1,0.15837937384898712,1.0
49,H1134TS098_2,0.1694290976058932,1.0
50,H1134TS098_3,0.15837937384898712,1.0
51,H1134TS098_4,0.2504604051565378,1.0
52,H1134TS098_5,2.265193370165746,1.0
53,H1134TS119_1,0.15837937384898712,1.0
54,H1134TS119_2,0.15837937384898712,1.0
55,H1134TS119_3,0.16206261510128914,1.0
56,H1134TS119_4,0.3020257826887661,1.0
57,H1134TS119_5,0.15837937384898712,1.0
58,H1134TS125_1,0.15469613259668508,1.0
59,H1134TS125_2,0.16574585635359115,1.0
60,H1134TS125_3,0.15469613259668508,1.0
61,H1134TS125_4,0.1878453038674033,1.0
62,H1134TS125_5,0.15469613259668508,1.0
63,H1134TS131_1,0.15837937384898712,1.0
64,H1134TS131_2,0.15837937384898712,1.0
65,H1134TS131_3,0.16206261510128914,1.0
66,H1134TS131_4,0.3020257826887661,1.0
67,H1134TS131_5,0.15469613259668508,1.0
68,H1134TS133_1,0.13259668508287292,1.0
69,H1134TS133_2,0.12154696132596685,1.0
70,H1134TS133_3,0.14732965009208104,1.0
71,H1134TS133_4,0.143646408839779,1.0
72,H1134TS133_5,0.16206261510128914,1.0
73,H1134TS147_1,0.2283609576427256,1.0
74,H1134TS147_2,0.3278084714548803,1.0
75,H1134TS147_3,0.29097605893186,1.0
76,H1134TS147_4,0.31675874769797424,1.0
77,H1134TS147_5,0.19152854511970535,1.0
78,H1134TS150_1,0.16206261510128914,1.0
79,H1134TS150_2,0.27255985267034993,1.0
80,H1134TS150_3,0.287292817679558,1.0
81,H1134TS150_4,0.16206261510128914,1.0
82,H1134TS150_5,0.14732965009208104,1.0
83,H1134TS158_1,0.16206261510128914,1.0
84,H1134TS158_2,0.16574585635359115,1.0
85,H1134TS158_3,0.16574585635359115,1.0
86,H1134TS158_4,0.16206261510128914,1.0
87,H1134TS158_5,0.143646408839779,1.0
88,H1134TS165_1,0.39042357274401474,1.0
89,H1134TS165_2,0.3572744014732965,1.0
90,H1134TS165_3,0.1878453038674033,1.0
91,H1134TS165_4,0.23572744014732966,1.0
92,H1134TS165_5,0.39042357274401474,1.0
93,H1134TS169_1,0.08839779005524862,1.0
94,H1134TS169_2,0.09576427255985268,1.0
95,H1134TS169_3,0.10313075506445672,1.0
96,H1134TS169_4,0.11049723756906077,1.0
97,H1134TS169_5,0.10681399631675875,1.0
98,H1134TS180_1,0.283609576427256,1.0
99,H1134TS180_2,0.27255985267034993,1.0
100,H1134TS180_3,0.2946593001841621,1.0
101,H1134TS180_4,0.2946593001841621,1.0
102,H1134TS180_5,0.1694290976058932,1.0
103,H1134TS185_1,0.08839779005524862,1.0
104,H1134TS185_2,0.06998158379373849,1.0
105,H1134TS185_3,0.0847145488029466,1.0
106,H1134TS185_4,0.09208103130755065,1.0
107,H1134TS185_5,0.09944751381215469,1.0
108,H1134TS187_1,0.5340699815837937,1.0
109,H1134TS187_2,0.4972375690607735,1.0
110,H1134TS187_3,0.21731123388581952,1.0
111,H1134TS187_4,0.15469613259668508,1.0
112,H1134TS187_5,0.15101289134438306,1.0
113,H1134TS188_1,0.15837937384898712,1.0
114,H1134TS188_2,0.1694290976058932,1.0
115,H1134TS188_3,0.10681399631675875,1.0
116,H1134TS188_4,0.27624309392265195,1.0
117,H1134TS188_5,0.143646408839779,1.0
118,H1134TS205_1,0.21731123388581952,1.0
119,H1134TS205_2,0.14732965009208104,1.0
120,H1134TS205_3,0.1694290976058932,1.0
121,H1134TS205_4,0.15837937384898712,1.0
122,H1134TS205_5,0.1731123388581952,1.0
123,H1134TS215_1,0.07366482504604052,1.0
