,model,interface_size_norm,model_size_norm
0,H1140TS003_1,0.14814814814814814,1.0
1,H1140TS003_2,0.14245014245014245,1.0
2,H1140TS003_3,0.14814814814814814,1.0
3,H1140TS003_4,0.14814814814814814,1.0
4,H1140TS003_5,0.13105413105413105,1.0
5,H1140TS011_1,0.11965811965811966,1.0
6,H1140TS011_2,0.11396011396011396,1.0
7,H1140TS011_3,0.15384615384615385,1.0
8,H1140TS011_4,0.07407407407407407,1.0
9,H1140TS011_5,0.10826210826210826,1.0
10,H1140TS035_1,0.10826210826210826,1.0
11,H1140TS035_2,0.08547008547008547,1.0
12,H1140TS035_3,0.03418803418803419,1.0
13,H1140TS035_4,0.0,1.0
14,H1140TS035_5,0.05128205128205128,1.0
15,H1140TS037_1,0.21082621082621084,1.0
16,H1140TS037_2,0.22792022792022792,1.0
17,H1140TS037_3,0.07977207977207977,1.0
18,H1140TS037_4,0.21652421652421652,1.0
19,H1140TS037_5,0.07407407407407407,1.0
20,H1140TS052_1,2.8034188034188032,1.0
21,H1140TS054_1,0.09686609686609686,1.0
22,H1140TS054_2,0.12535612535612536,1.0
23,H1140TS054_3,0.18233618233618235,1.0
24,H1140TS054_4,0.05128205128205128,1.0
25,H1140TS054_5,0.039886039886039885,1.0
26,H1140TS067_1,0.23931623931623933,1.0
27,H1140TS071_1,0.07977207977207977,1.0
28,H1140TS071_2,0.09686609686609686,1.0
29,H1140TS071_3,0.07407407407407407,1.0
30,H1140TS071_4,0.07977207977207977,1.0
31,H1140TS071_5,0.06267806267806268,1.0
32,H1140TS073_1,0.18803418803418803,1.0
33,H1140TS073_2,0.05128205128205128,1.0
34,H1140TS073_3,0.07407407407407407,1.0
35,H1140TS073_4,0.12535612535612536,1.0
36,H1140TS073_5,0.15954415954415954,1.0
37,H1140TS086_1,0.13105413105413105,1.0
38,H1140TS086_2,0.14245014245014245,1.0
39,H1140TS086_3,0.12535612535612536,1.0
40,H1140TS086_4,0.11396011396011396,1.0
41,H1140TS086_5,0.14814814814814814,1.0
42,H1140TS091_1,0.2905982905982906,1.0
43,H1140TS091_2,0.23931623931623933,1.0
44,H1140TS091_3,0.18803418803418803,1.0
45,H1140TS091_4,0.16524216524216523,1.0
46,H1140TS091_5,0.22792022792022792,1.0
47,H1140TS092_1,0.10826210826210826,1.0
48,H1140TS097_1,0.21652421652421652,1.0
49,H1140TS097_2,0.2564102564102564,1.0
50,H1140TS097_3,0.5071225071225072,1.0
51,H1140TS097_4,0.6837606837606838,1.0
52,H1140TS097_5,0.5527065527065527,1.0
53,H1140TS098_1,0.10826210826210826,1.0
54,H1140TS098_2,0.14814814814814814,1.0
55,H1140TS098_3,0.11965811965811966,1.0
56,H1140TS098_4,2.2905982905982905,1.0
57,H1140TS098_5,2.427350427350427,1.0
58,H1140TS119_1,0.11396011396011396,1.0
59,H1140TS119_2,0.11965811965811966,1.0
60,H1140TS119_3,0.14814814814814814,1.0
61,H1140TS119_4,0.10256410256410256,1.0
62,H1140TS119_5,0.039886039886039885,1.0
63,H1140TS125_1,0.09686609686609686,1.0
64,H1140TS125_2,0.12535612535612536,1.0
65,H1140TS125_3,0.18233618233618235,1.0
66,H1140TS125_4,0.05128205128205128,1.0
67,H1140TS125_5,0.039886039886039885,1.0
68,H1140TS131_1,0.11396011396011396,1.0
69,H1140TS131_2,0.08547008547008547,1.0
70,H1140TS131_3,0.10256410256410256,1.0
71,H1140TS131_4,0.41595441595441596,1.0
72,H1140TS131_5,0.14814814814814814,1.0
73,H1140TS133_1,0.09116809116809117,1.0
74,H1140TS133_2,0.09116809116809117,1.0
75,H1140TS133_3,0.06837606837606838,1.0
76,H1140TS133_4,0.11965811965811966,1.0
77,H1140TS133_5,0.10256410256410256,1.0
78,H1140TS147_1,0.38746438746438744,1.0
79,H1140TS147_2,0.2792022792022792,1.0
80,H1140TS147_3,0.37606837606837606,1.0
81,H1140TS147_4,0.301994301994302,1.0
82,H1140TS147_5,0.31339031339031337,1.0
83,H1140TS150_1,0.07977207977207977,1.0
84,H1140TS150_2,0.14245014245014245,1.0
85,H1140TS150_3,0.08547008547008547,1.0
86,H1140TS150_4,0.05698005698005698,1.0
87,H1140TS150_5,0.07407407407407407,1.0
88,H1140TS158_1,0.14814814814814814,1.0
89,H1140TS158_2,0.13675213675213677,1.0
90,H1140TS158_3,0.13675213675213677,1.0
91,H1140TS158_4,0.12535612535612536,1.0
92,H1140TS158_5,0.2336182336182336,1.0
93,H1140TS165_1,0.301994301994302,1.0
94,H1140TS165_2,0.5641025641025641,1.0
95,H1140TS165_3,0.47293447293447294,1.0
96,H1140TS165_4,0.3247863247863248,1.0
97,H1140TS165_5,0.6210826210826211,1.0
98,H1140TS169_1,0.07977207977207977,1.0
99,H1140TS169_2,0.05128205128205128,1.0
100,H1140TS169_3,0.14245014245014245,1.0
101,H1140TS169_4,0.08547008547008547,1.0
102,H1140TS169_5,0.05698005698005698,1.0
103,H1140TS180_1,0.09116809116809117,1.0
104,H1140TS180_2,0.10256410256410256,1.0
105,H1140TS180_3,0.045584045584045586,1.0
106,H1140TS180_4,0.12535612535612536,1.0
107,H1140TS180_5,0.06267806267806268,1.0
108,H1140TS185_1,0.11396011396011396,1.0
109,H1140TS185_2,0.06837606837606838,1.0
110,H1140TS185_3,0.17663817663817663,1.0
111,H1140TS185_4,0.06267806267806268,1.0
112,H1140TS185_5,0.09686609686609686,1.0
113,H1140TS187_1,0.15954415954415954,1.0
114,H1140TS187_2,0.15954415954415954,1.0
115,H1140TS187_3,0.10826210826210826,1.0
116,H1140TS187_4,0.11396011396011396,1.0
117,H1140TS187_5,0.09686609686609686,1.0
118,H1140TS188_1,0.10826210826210826,1.0
119,H1140TS188_2,0.08547008547008547,1.0
120,H1140TS188_3,0.02849002849002849,1.0
121,H1140TS188_4,0.09686609686609686,1.0
122,H1140TS188_5,0.14814814814814814,1.0
123,H1140TS205_1,0.21652421652421652,1.0
124,H1140TS205_2,0.22792022792022792,1.0
125,H1140TS205_3,0.19943019943019943,1.0
126,H1140TS205_4,0.07407407407407407,1.0
127,H1140TS205_5,0.16524216524216523,1.0
128,H1140TS215_1,0.07977207977207977,1.0
129,H1140TS215_3,0.02849002849002849,1.0
130,H1140TS215_4,0.10826210826210826,1.0
131,H1140TS215_5,0.022792022792022793,1.0
132,H1140TS225_1,0.2678062678062678,1.0
133,H1140TS225_2,0.39886039886039887,1.0
134,H1140TS225_3,0.37606837606837606,1.0
135,H1140TS225_4,0.38746438746438744,1.0
136,H1140TS225_5,0.2792022792022792,1.0
137,H1140TS227_1,0.09116809116809117,1.0
138,H1140TS227_2,0.09116809116809117,1.0
139,H1140TS227_3,0.06837606837606838,1.0
140,H1140TS227_4,0.11965811965811966,1.0
141,H1140TS227_5,0.10256410256410256,1.0
142,H1140TS234_1,0.017094017094017096,1.0
143,H1140TS234_2,0.011396011396011397,1.0
144,H1140TS234_3,0.017094017094017096,1.0
145,H1140TS234_4,0.045584045584045586,1.0
146,H1140TS239_1,0.17663817663817663,1.0
147,H1140TS239_2,0.13105413105413105,1.0
148,H1140TS239_3,0.06837606837606838,1.0
149,H1140TS239_4,0.10256410256410256,1.0
150,H1140TS239_5,0.07407407407407407,1.0
151,H1140TS245_1,0.13675213675213677,1.0
152,H1140TS245_2,0.301994301994302,1.0
153,H1140TS245_3,0.15954415954415954,1.0
154,H1140TS245_4,0.9971509971509972,1.0
155,H1140TS245_5,0.7008547008547008,1.0
156,H1140TS248_1,0.10826210826210826,1.0
157,H1140TS248_2,0.08547008547008547,1.0
158,H1140TS248_3,0.03418803418803419,1.0
159,H1140TS248_4,0.0,1.0
160,H1140TS248_5,0.05128205128205128,1.0
161,H1140TS257_1,0.10826210826210826,1.0
162,H1140TS257_2,0.12535612535612536,1.0
163,H1140TS257_3,0.12535612535612536,1.0
164,H1140TS257_4,0.10826210826210826,1.0
165,H1140TS257_5,0.12535612535612536,1.0
166,H1140TS278_1,0.15384615384615385,1.0
167,H1140TS278_2,0.3190883190883191,1.0
168,H1140TS278_3,0.17094017094017094,1.0
169,H1140TS278_4,0.10256410256410256,1.0
170,H1140TS278_5,0.09686609686609686,1.0
171,H1140TS288_1,0.19373219373219372,1.0
172,H1140TS288_2,0.19373219373219372,1.0
173,H1140TS288_3,0.19373219373219372,1.0
174,H1140TS288_4,0.19373219373219372,1.0
175,H1140TS288_5,0.19373219373219372,1.0
176,H1140TS291_1,0.05698005698005698,1.0
177,H1140TS291_2,0.08547008547008547,1.0
178,H1140TS291_3,0.02849002849002849,1.0
179,H1140TS291_4,0.05698005698005698,1.0
180,H1140TS291_5,0.06837606837606838,1.0
181,H1140TS298_1,0.06267806267806268,1.0
182,H1140TS298_2,0.14814814814814814,1.0
183,H1140TS298_3,0.10256410256410256,1.0
184,H1140TS298_4,0.11965811965811966,1.0
185,H1140TS298_5,0.10256410256410256,1.0
186,H1140TS312_1,0.15384615384615385,0.9857549857549858
187,H1140TS312_2,0.15954415954415954,0.9772079772079773
188,H1140TS312_3,0.14814814814814814,0.9857549857549858
189,H1140TS312_4,0.22792022792022792,0.9772079772079773
190,H1140TS312_5,0.06837606837606838,0.98005698005698
191,H1140TS314_1,0.13105413105413105,1.0
192,H1140TS314_2,0.19943019943019943,1.0
193,H1140TS314_3,0.358974358974359,1.0
194,H1140TS314_4,0.2792022792022792,1.0
195,H1140TS314_5,0.05128205128205128,1.0
196,H1140TS315_1,2.8034188034188032,1.0
197,H1140TS320_1,0.07977207977207977,1.0
198,H1140TS320_2,0.05128205128205128,1.0
199,H1140TS320_3,0.14245014245014245,1.0
200,H1140TS320_4,0.08547008547008547,1.0
201,H1140TS320_5,0.05698005698005698,1.0
202,H1140TS333_1,0.0,1.0
203,H1140TS333_2,0.0,1.0
204,H1140TS333_3,0.0,1.0
205,H1140TS333_4,0.0,1.0
206,H1140TS333_5,0.0,1.0
207,H1140TS348_1,0.19943019943019943,1.0
208,H1140TS348_2,0.17094017094017094,1.0
209,H1140TS348_3,0.05128205128205128,1.0
210,H1140TS348_4,0.14245014245014245,1.0
211,H1140TS348_5,0.08547008547008547,1.0
212,H1140TS350_1,0.05698005698005698,1.0
213,H1140TS350_2,0.08547008547008547,1.0
214,H1140TS350_3,0.02849002849002849,1.0
215,H1140TS350_4,0.05698005698005698,1.0
216,H1140TS350_5,0.06837606837606838,1.0
217,H1140TS360_1,0.11965811965811966,1.0
218,H1140TS360_2,0.12535612535612536,1.0
219,H1140TS360_3,0.07407407407407407,1.0
220,H1140TS360_4,0.12535612535612536,1.0
221,H1140TS360_5,0.12535612535612536,1.0
222,H1140TS367_1,0.13105413105413105,1.0
223,H1140TS367_2,0.14814814814814814,1.0
224,H1140TS367_3,0.14814814814814814,1.0
225,H1140TS367_4,0.14814814814814814,1.0
226,H1140TS367_5,0.13675213675213677,1.0
227,H1140TS368_1,0.0,1.0
228,H1140TS368_2,0.0,1.0
229,H1140TS368_3,0.0,1.0
230,H1140TS368_4,0.0,1.0
231,H1140TS368_5,0.0,1.0
232,H1140TS374_1,0.14814814814814814,1.0
233,H1140TS374_2,0.13675213675213677,1.0
234,H1140TS374_3,0.10256410256410256,1.0
235,H1140TS374_4,0.09686609686609686,1.0
236,H1140TS374_5,0.07977207977207977,1.0
237,H1140TS385_1,0.13675213675213677,1.0
238,H1140TS390_1,0.07977207977207977,1.0
239,H1140TS390_2,0.05128205128205128,1.0
240,H1140TS390_3,0.14245014245014245,1.0
241,H1140TS390_4,0.08547008547008547,1.0
242,H1140TS390_5,0.05698005698005698,1.0
243,H1140TS397_1,0.25071225071225073,0.9914529914529915
244,H1140TS397_2,0.20512820512820512,0.9914529914529915
245,H1140TS397_3,0.21652421652421652,0.9914529914529915
246,H1140TS397_4,0.20512820512820512,0.9914529914529915
247,H1140TS397_5,0.12535612535612536,0.9914529914529915
248,H1140TS398_1,0.3817663817663818,1.0
249,H1140TS398_2,0.3418803418803419,1.0
250,H1140TS398_3,0.301994301994302,1.0
251,H1140TS398_4,0.49572649572649574,1.0
252,H1140TS398_5,0.39886039886039887,1.0
253,H1140TS399_1,0.09686609686609686,1.0
254,H1140TS399_2,0.12535612535612536,1.0
255,H1140TS399_3,0.18233618233618235,1.0
256,H1140TS399_4,0.05128205128205128,1.0
257,H1140TS399_5,0.039886039886039885,1.0
258,H1140TS423_1,0.15954415954415954,1.0
259,H1140TS423_2,0.10826210826210826,1.0
260,H1140TS423_3,0.11396011396011396,1.0
261,H1140TS423_4,0.09686609686609686,1.0
262,H1140TS423_5,0.06837606837606838,1.0
263,H1140TS433_1,0.02849002849002849,1.0
264,H1140TS433_2,0.02849002849002849,1.0
265,H1140TS433_3,0.011396011396011397,1.0
266,H1140TS433_4,0.005698005698005698,1.0
267,H1140TS433_5,0.045584045584045586,1.0
268,H1140TS434_1,0.11965811965811966,1.0
269,H1140TS434_2,0.11396011396011396,1.0
270,H1140TS434_3,0.15384615384615385,1.0
271,H1140TS434_4,0.07407407407407407,1.0
272,H1140TS434_5,0.10826210826210826,1.0
273,H1140TS439_1,0.16524216524216523,1.0
274,H1140TS439_2,0.13105413105413105,1.0
275,H1140TS439_3,0.08547008547008547,1.0
276,H1140TS439_4,0.16524216524216523,1.0
277,H1140TS439_5,0.16524216524216523,1.0
278,H1140TS441_1,0.02849002849002849,1.0
279,H1140TS441_2,0.02849002849002849,1.0
280,H1140TS441_3,0.011396011396011397,1.0
281,H1140TS441_4,0.005698005698005698,1.0
282,H1140TS441_5,0.045584045584045586,1.0
283,H1140TS444_1,0.33048433048433046,1.0
284,H1140TS444_2,0.3646723646723647,1.0
285,H1140TS444_3,0.39316239316239315,1.0
286,H1140TS444_4,0.045584045584045586,1.0
287,H1140TS444_5,0.4672364672364672,1.0
288,H1140TS446_1,0.33618233618233617,1.0
289,H1140TS446_2,0.11396011396011396,1.0
290,H1140TS446_3,0.12535612535612536,1.0
291,H1140TS446_4,0.10256410256410256,1.0
292,H1140TS446_5,0.08547008547008547,1.0
293,H1140TS447_1,0.7464387464387464,1.0
294,H1140TS447_2,0.8376068376068376,1.0
295,H1140TS447_3,0.8717948717948718,1.0
296,H1140TS447_4,0.8717948717948718,1.0
297,H1140TS447_5,0.8319088319088319,1.0
298,H1140TS461_1,0.33618233618233617,1.0
299,H1140TS461_2,0.11396011396011396,1.0
300,H1140TS461_3,0.12535612535612536,1.0
301,H1140TS461_4,0.10256410256410256,1.0
302,H1140TS461_5,0.08547008547008547,1.0
303,H1140TS462_1,0.05128205128205128,1.0
304,H1140TS462_2,0.09686609686609686,1.0
305,H1140TS462_3,0.18803418803418803,1.0
306,H1140TS462_4,0.11396011396011396,1.0
307,H1140TS462_5,0.03418803418803419,1.0
308,H1140TS477_1,0.11965811965811966,1.0
309,H1140TS493_1,0.21082621082621084,1.0
310,H1140TS493_2,0.5754985754985755,1.0
311,H1140TS493_3,0.18233618233618235,1.0
312,H1140TS493_4,0.27350427350427353,1.0
313,H1140TS493_5,0.15954415954415954,1.0
314,H1140TS494_1,0.15954415954415954,1.0
315,H1140TS494_2,0.19943019943019943,1.0
316,H1140TS494_3,0.18233618233618235,1.0
317,H1140TS494_4,0.15954415954415954,1.0
318,H1140TS494_5,0.15384615384615385,1.0
