,model,interface_size_norm,model_size_norm
0,H1137TS003_1,1.1607142857142858,1.0
1,H1137TS003_2,1.1986062717770034,1.0
2,H1137TS003_3,1.2621951219512195,1.0
3,H1137TS003_4,1.3166376306620209,1.0
4,H1137TS003_5,1.151567944250871,1.0
5,H1137TS035_1,1.002177700348432,1.0
6,H1137TS035_2,1.2221254355400697,1.0
7,H1137TS035_3,1.6628919860627178,1.0
8,H1137TS035_4,1.0047909407665505,1.0
9,H1137TS035_5,1.0805749128919862,1.0
10,H1137TS037_1,1.4277003484320558,1.0
11,H1137TS037_2,0.8253484320557491,1.0
12,H1137TS037_3,1.1297909407665505,1.0
13,H1137TS054_1,1.6315331010452963,1.0
14,H1137TS054_2,1.6315331010452963,1.0
15,H1137TS054_3,1.7360627177700347,1.0
16,H1137TS054_4,1.4699477351916377,1.0
17,H1137TS054_5,1.6162891986062717,1.0
18,H1137TS071_1,0.3828397212543554,0.3969947735191638
19,H1137TS071_2,0.47081881533101044,0.3969947735191638
20,H1137TS071_3,0.477787456445993,0.3969947735191638
21,H1137TS071_4,0.4163763066202091,0.3969947735191638
22,H1137TS071_5,0.40461672473867594,0.3969947735191638
23,H1137TS073_1,1.3710801393728222,1.0
24,H1137TS073_2,1.350609756097561,1.0
25,H1137TS073_3,1.3000871080139373,1.0
26,H1137TS073_4,1.2944250871080138,1.0
27,H1137TS073_5,1.2600174216027875,1.0
28,H1137TS074_1,1.3710801393728222,1.0
29,H1137TS086_1,1.1959930313588851,1.0
30,H1137TS086_2,1.0718641114982579,1.0
31,H1137TS086_3,1.2848432055749128,1.0
32,H1137TS086_4,1.4634146341463414,1.0
33,H1137TS086_5,1.3819686411149825,1.0
34,H1137TS091_1,1.6864111498257839,0.8577961672473867
35,H1137TS091_2,1.7931184668989546,0.8577961672473867
36,H1137TS091_3,1.9150696864111498,0.8577961672473867
37,H1137TS091_4,1.9107142857142858,0.8577961672473867
38,H1137TS091_5,1.7530487804878048,0.8577961672473867
39,H1137TS092_1,1.3253484320557491,1.0
40,H1137TS098_1,1.223432055749129,1.0
41,H1137TS098_2,0.7373693379790941,0.8577961672473867
42,H1137TS098_3,1.223432055749129,1.0
43,H1137TS098_4,1.223432055749129,1.0
44,H1137TS098_5,1.223432055749129,1.0
45,H1137TS119_1,1.2099303135888502,1.0
46,H1137TS119_2,1.2208188153310104,1.0
47,H1137TS119_3,1.2216898954703832,1.0
48,H1137TS119_4,1.1694250871080138,1.0
49,H1137TS119_5,1.2434668989547037,1.0
50,H1137TS125_1,1.6315331010452963,1.0
51,H1137TS125_2,1.6315331010452963,1.0
52,H1137TS125_3,1.7360627177700347,1.0
53,H1137TS125_4,1.4699477351916377,1.0
54,H1137TS125_5,1.6162891986062717,1.0
55,H1137TS131_1,1.1232578397212543,1.0
56,H1137TS131_2,1.0313588850174216,1.0
57,H1137TS131_3,1.1232578397212543,1.0
58,H1137TS131_4,1.0313588850174216,1.0
59,H1137TS131_5,1.1232578397212543,1.0
60,H1137TS147_1,1.2103658536585367,1.0
61,H1137TS147_2,1.2221254355400697,1.0
62,H1137TS147_3,1.2600174216027875,1.0
63,H1137TS147_4,1.1263066202090593,1.0
64,H1137TS147_5,1.2038327526132404,1.0
65,H1137TS150_1,1.2312717770034842,0.8577961672473867
66,H1137TS150_2,0.8658536585365854,0.8577961672473867
67,H1137TS150_3,1.1297909407665505,0.8577961672473867
68,H1137TS150_4,0.4864982578397213,0.8577961672473867
69,H1137TS150_5,0.7373693379790941,0.8577961672473867
70,H1137TS158_1,1.1920731707317074,1.0
71,H1137TS158_2,1.0709930313588851,1.0
72,H1137TS158_3,1.2878919860627178,1.0
73,H1137TS158_4,1.4516550522648084,1.0
74,H1137TS158_5,1.3806620209059233,1.0
75,H1137TS165_1,1.3105400696864111,1.0
76,H1137TS165_2,1.4290069686411149,1.0
77,H1137TS165_3,1.3288327526132404,1.0
78,H1137TS165_4,1.42595818815331,1.0
