,model,interface_size_norm,model_size_norm
0,H1157TS003_1,0.16535433070866143,1.0
1,H1157TS003_2,0.16535433070866143,1.0
2,H1157TS003_3,0.16141732283464566,1.0
3,H1157TS003_4,0.17060367454068243,1.0
4,H1157TS003_5,0.16141732283464566,1.0
5,H1157TS011_1,0.16010498687664043,1.0
6,H1157TS011_2,0.16666666666666666,1.0
7,H1157TS011_3,0.16141732283464566,1.0
8,H1157TS011_4,0.16272965879265092,1.0
9,H1157TS011_5,0.16141732283464566,1.0
10,H1157TS035_1,0.16141732283464566,1.0
11,H1157TS035_2,0.16141732283464566,1.0
12,H1157TS035_3,0.16404199475065617,1.0
13,H1157TS035_4,0.16010498687664043,1.0
14,H1157TS035_5,0.15879265091863518,1.0
15,H1157TS054_1,0.16404199475065617,1.0
16,H1157TS054_2,0.16272965879265092,1.0
17,H1157TS054_3,0.16404199475065617,1.0
18,H1157TS054_4,0.16666666666666666,1.0
19,H1157TS054_5,0.1679790026246719,1.0
20,H1157TS071_1,0.16666666666666666,1.0
21,H1157TS071_2,0.15748031496062992,1.0
22,H1157TS071_3,0.15485564304461943,1.0
23,H1157TS071_4,0.15748031496062992,1.0
24,H1157TS071_5,0.15879265091863518,1.0
25,H1157TS073_1,0.20341207349081364,1.0
26,H1157TS073_2,0.17454068241469817,1.0
27,H1157TS073_3,0.2099737532808399,1.0
28,H1157TS073_4,0.17979002624671916,1.0
29,H1157TS073_5,0.1272965879265092,1.0
30,H1157TS074_1,0.16929133858267717,1.0
31,H1157TS074_2,0.1679790026246719,1.0
32,H1157TS074_3,0.17060367454068243,1.0
33,H1157TS074_4,0.1732283464566929,1.0
34,H1157TS074_5,0.09973753280839895,1.0
35,H1157TS086_1,0.16141732283464566,1.0
36,H1157TS086_2,0.16010498687664043,1.0
37,H1157TS086_3,0.16272965879265092,1.0
38,H1157TS086_4,0.16535433070866143,1.0
39,H1157TS086_5,0.16010498687664043,1.0
40,H1157TS091_1,0.08792650918635171,0.9796587926509186
41,H1157TS091_2,0.0,0.9796587926509186
42,H1157TS091_3,0.06299212598425197,0.9796587926509186
43,H1157TS091_4,0.06299212598425197,0.9796587926509186
44,H1157TS091_5,0.07217847769028872,0.9796587926509186
45,H1157TS092_1,0.17060367454068243,1.0
46,H1157TS097_1,0.2847769028871391,1.0
47,H1157TS097_2,0.36220472440944884,1.0
48,H1157TS097_3,0.18110236220472442,1.0
49,H1157TS097_4,0.2650918635170604,1.0
50,H1157TS097_5,0.38320209973753283,1.0
51,H1157TS098_1,0.17060367454068243,1.0
52,H1157TS098_2,0.15485564304461943,1.0
53,H1157TS098_3,0.16666666666666666,1.0
54,H1157TS098_4,0.16141732283464566,0.9796587926509186
55,H1157TS098_5,0.15485564304461943,0.9796587926509186
56,H1157TS119_1,0.16535433070866143,1.0
57,H1157TS119_2,0.16666666666666666,1.0
58,H1157TS119_3,0.16535433070866143,1.0
59,H1157TS119_4,0.16666666666666666,1.0
60,H1157TS119_5,0.1732283464566929,1.0
61,H1157TS125_1,0.16404199475065617,1.0
62,H1157TS125_2,0.16272965879265092,1.0
63,H1157TS125_3,0.16404199475065617,1.0
64,H1157TS125_4,0.16666666666666666,1.0
65,H1157TS125_5,0.1679790026246719,1.0
66,H1157TS131_1,0.17191601049868765,1.0
67,H1157TS131_2,0.15879265091863518,1.0
68,H1157TS131_3,0.16272965879265092,1.0
69,H1157TS131_4,0.1679790026246719,1.0
70,H1157TS131_5,0.1679790026246719,1.0
71,H1157TS133_1,0.15748031496062992,1.0
72,H1157TS133_2,0.16010498687664043,1.0
73,H1157TS133_3,0.16272965879265092,1.0
74,H1157TS133_4,0.1679790026246719,1.0
75,H1157TS133_5,0.16535433070866143,1.0
76,H1157TS147_1,0.16010498687664043,0.9796587926509186
77,H1157TS147_2,0.21128608923884515,0.9796587926509186
78,H1157TS147_3,0.19553805774278216,0.9796587926509186
79,H1157TS147_4,0.3110236220472441,0.9796587926509186
80,H1157TS147_5,0.2020997375328084,0.9796587926509186
81,H1157TS150_1,0.16272965879265092,0.9796587926509186
82,H1157TS150_2,0.15879265091863518,0.9796587926509186
83,H1157TS150_3,0.16535433070866143,0.9796587926509186
84,H1157TS150_4,0.15485564304461943,0.9796587926509186
85,H1157TS150_5,0.16010498687664043,0.9796587926509186
86,H1157TS158_1,0.16535433070866143,1.0
87,H1157TS158_2,0.16272965879265092,1.0
88,H1157TS158_3,0.15879265091863518,1.0
89,H1157TS158_4,0.16141732283464566,1.0
90,H1157TS158_5,0.16666666666666666,1.0
91,H1157TS165_1,0.21391076115485563,0.9796587926509186
92,H1157TS165_2,0.2178477690288714,0.9796587926509186
93,H1157TS165_3,0.2335958005249344,0.9796587926509186
94,H1157TS165_4,0.21391076115485563,0.9796587926509186
95,H1157TS165_5,0.19160104986876642,0.9796587926509186
96,H1157TS169_1,0.16010498687664043,1.0
97,H1157TS169_2,0.16272965879265092,1.0
98,H1157TS169_3,0.15748031496062992,1.0
99,H1157TS169_4,0.17060367454068243,1.0
100,H1157TS169_5,0.16666666666666666,1.0
101,H1157TS180_1,0.16404199475065617,1.0
102,H1157TS180_2,0.16010498687664043,1.0
103,H1157TS180_3,0.04461942257217848,1.0
104,H1157TS180_4,0.0,1.0
105,H1157TS180_5,0.0013123359580052493,1.0
106,H1157TS185_1,0.15354330708661418,1.0
107,H1157TS185_2,0.16141732283464566,1.0
108,H1157TS185_3,0.16666666666666666,1.0
109,H1157TS185_4,0.17191601049868765,1.0
110,H1157TS185_5,0.15748031496062992,1.0
111,H1157TS187_1,0.16010498687664043,1.0
112,H1157TS187_2,0.15748031496062992,1.0
113,H1157TS187_3,0.16141732283464566,1.0
114,H1157TS187_4,0.16272965879265092,1.0
115,H1157TS187_5,0.15616797900262466,1.0
116,H1157TS188_1,0.16272965879265092,0.9796587926509186
117,H1157TS188_2,0.15879265091863518,0.9796587926509186
118,H1157TS188_3,0.16535433070866143,0.9796587926509186
119,H1157TS188_4,0.16141732283464566,0.9796587926509186
120,H1157TS188_5,0.15485564304461943,0.9796587926509186
121,H1157TS205_1,0.16929133858267717,1.0
122,H1157TS205_2,0.20078740157480315,1.0
123,H1157TS205_3,0.17060367454068243,1.0
124,H1157TS205_4,0.17585301837270342,1.0
125,H1157TS205_5,0.06036745406824147,1.0
126,H1157TS225_1,0.19291338582677164,1.0
127,H1157TS225_2,0.2204724409448819,1.0
128,H1157TS225_3,0.17454068241469817,1.0
129,H1157TS225_4,0.25196850393700787,1.0
130,H1157TS225_5,0.19160104986876642,1.0
131,H1157TS227_1,0.15748031496062992,1.0
132,H1157TS227_2,0.16272965879265092,1.0
133,H1157TS227_3,0.16272965879265092,1.0
134,H1157TS227_4,0.16272965879265092,1.0
135,H1157TS227_5,0.16272965879265092,1.0
136,H1157TS229_1,0.16272965879265092,0.9225721784776902
137,H1157TS229_2,0.16141732283464566,0.9225721784776902
138,H1157TS229_3,0.16404199475065617,1.0
139,H1157TS229_4,0.15485564304461943,1.0
140,H1157TS229_5,0.15879265091863518,1.0
141,H1157TS234_1,0.0026246719160104987,1.0
142,H1157TS234_2,0.031496062992125984,1.0
143,H1157TS234_3,0.006561679790026247,1.0
144,H1157TS234_4,0.01706036745406824,1.0
145,H1157TS234_5,0.03805774278215223,1.0
146,H1157TS239_1,0.16141732283464566,0.9225721784776902
147,H1157TS239_2,0.16010498687664043,0.9225721784776902
148,H1157TS239_3,0.16929133858267717,0.9225721784776902
149,H1157TS239_4,0.16404199475065617,1.0
150,H1157TS239_5,0.16272965879265092,1.0
151,H1157TS245_1,0.21128608923884515,1.0
152,H1157TS248_1,0.16141732283464566,1.0
153,H1157TS248_2,0.16141732283464566,1.0
154,H1157TS248_3,0.16404199475065617,1.0
155,H1157TS248_4,0.16010498687664043,1.0
156,H1157TS248_5,0.15879265091863518,1.0
157,H1157TS257_1,0.19291338582677164,1.0
158,H1157TS257_2,0.1679790026246719,1.0
159,H1157TS257_3,0.20341207349081364,1.0
160,H1157TS257_4,0.16535433070866143,1.0
161,H1157TS257_5,0.17060367454068243,1.0
162,H1157TS278_1,0.17454068241469817,1.0
163,H1157TS278_2,0.23622047244094488,1.0
164,H1157TS278_3,0.18766404199475065,1.0
165,H1157TS278_4,0.28346456692913385,1.0
166,H1157TS278_5,0.39501312335958005,1.0
167,H1157TS288_1,0.16929133858267717,1.0
168,H1157TS288_2,0.1679790026246719,1.0
169,H1157TS288_3,0.17060367454068243,1.0
170,H1157TS288_4,0.1732283464566929,1.0
171,H1157TS288_5,0.09973753280839895,1.0
172,H1157TS291_1,0.16272965879265092,1.0
173,H1157TS291_2,0.15616797900262466,1.0
174,H1157TS291_3,0.15879265091863518,1.0
175,H1157TS291_4,0.15879265091863518,1.0
176,H1157TS291_5,0.15616797900262466,1.0
177,H1157TS298_1,0.16141732283464566,1.0
178,H1157TS298_2,0.16272965879265092,1.0
179,H1157TS298_3,0.16929133858267717,1.0
180,H1157TS298_4,0.16141732283464566,1.0
181,H1157TS298_5,0.15879265091863518,1.0
182,H1157TS312_1,0.06824146981627296,0.8418635170603674
183,H1157TS312_2,0.07874015748031496,0.8353018372703412
184,H1157TS312_3,0.06561679790026247,0.8418635170603674
185,H1157TS312_4,0.05380577427821522,0.84251968503937
186,H1157TS312_5,0.051181102362204724,0.8431758530183727
187,H1157TS314_1,0.16272965879265092,0.9796587926509186
188,H1157TS314_2,0.16272965879265092,0.9796587926509186
189,H1157TS314_3,0.16010498687664043,0.9796587926509186
190,H1157TS314_4,0.21391076115485563,0.9796587926509186
191,H1157TS314_5,0.15485564304461943,0.9796587926509186
192,H1157TS320_1,0.16272965879265092,0.9796587926509186
193,H1157TS320_2,0.15879265091863518,0.9796587926509186
194,H1157TS320_3,0.16535433070866143,0.9796587926509186
195,H1157TS320_4,0.16141732283464566,0.9796587926509186
196,H1157TS320_5,0.15485564304461943,0.9796587926509186
197,H1157TS333_1,0.0,1.0
198,H1157TS333_2,0.0,1.0
199,H1157TS333_3,0.0,1.0
200,H1157TS333_4,0.0,1.0
201,H1157TS333_5,0.0,1.0
202,H1157TS348_1,0.16404199475065617,1.0
203,H1157TS348_2,0.16141732283464566,0.9796587926509186
204,H1157TS348_3,0.16404199475065617,1.0
205,H1157TS348_4,0.16535433070866143,1.0
206,H1157TS348_5,0.16141732283464566,1.0
207,H1157TS350_1,0.16272965879265092,1.0
208,H1157TS350_2,0.15616797900262466,1.0
209,H1157TS350_3,0.15879265091863518,1.0
210,H1157TS350_4,0.15879265091863518,1.0
211,H1157TS350_5,0.15616797900262466,1.0
212,H1157TS360_1,0.16404199475065617,1.0
213,H1157TS360_2,0.16404199475065617,1.0
214,H1157TS360_3,0.16666666666666666,1.0
215,H1157TS360_4,0.16141732283464566,1.0
216,H1157TS360_5,0.16010498687664043,1.0
217,H1157TS367_1,0.16535433070866143,1.0
218,H1157TS367_2,0.16141732283464566,1.0
