,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,T1192TS494_1o,76253.947,38309.39921052631,0.86,0.43205741626794253,0.636,0.31952153110047843
1,T1192TS158_2o,74688.917,39309.95631578947,0.833,0.4384210526315789,0.612,0.32210526315789473
2,T1192TS348_1o,69277.196,41433.72966507177,0.829,0.4958133971291866,0.568,0.3397129186602871
3,T1192TS348_2o,71888.97,42995.795454545456,0.799,0.4778708133971292,0.572,0.3421052631578947
4,T1192TS348_4o,71295.194,42640.666267942586,0.812,0.4856459330143541,0.564,0.3373205741626794
5,T1192TS439_1o,73060.99,32685.179736842107,0.876,0.39189473684210524,0.66,0.29526315789473684
6,T1192TS320_4o,78078.135,36610.80014354067,0.894,0.41919617224880384,0.647,0.303377990430622
7,T1192TS320_2o,71218.861,33394.489846889956,0.846,0.396688995215311,0.649,0.3043157894736842
8,T1192TS439_5o,70665.796,33304.214861244014,0.825,0.38881578947368417,0.649,0.30586842105263157
9,T1192TS494_2o,68099.16,34212.4966507177,0.825,0.41447368421052627,0.612,0.30746411483253583
10,T1192TS158_3o,76408.398,40214.94631578947,0.855,0.44999999999999996,0.608,0.31999999999999995
11,T1192TS350_2o,58133.469,29901.186208133968,0.828,0.42588516746411476,0.604,0.3106698564593301
12,T1192TS320_3o,73348.056,34392.868363636364,0.855,0.4009090909090909,0.655,0.3071291866028708
13,T1192TS073_5o,71873.844,36452.76298564593,0.816,0.4138564593301435,0.632,0.3205358851674641
14,T1192TS158_1o,66942.327,66942.327,0.719,0.719,0.444,0.444
15,T1192TS439_2o,70235.039,42846.73431818182,0.837,0.5106100478468899,0.558,0.3404066985645933
16,T1192TS073_4o,71820.862,36425.89173205741,0.772,0.3915406698564593,0.646,0.3276363636363636
17,T1192TS348_3o,70575.513,42210.235047846894,0.802,0.47966507177033496,0.564,0.3373205741626794
18,T1192TS348_5o,71899.127,43001.870215311,0.825,0.4934210526315789,0.562,0.33612440191387566
19,T1192TS390_1o,69912.52,69912.52,0.822,0.822,0.42,0.42
20,T1192TS494_3o,47249.556,21024.92204784689,0.828,0.3684401913875598,0.651,0.2896794258373206
21,T1192TS074_1o,74132.783,37598.44496650717,0.838,0.4250143540669856,0.636,0.3225645933014354
22,T1192TS073_3o,64586.262,32756.66876555024,0.766,0.3884976076555024,0.636,0.3225645933014354
23,T1192TS119_2o,59606.145,59606.145,0.676,0.676,0.415,0.415
24,T1192TS119_3o,55852.072,55852.072,0.652,0.652,0.414,0.414
25,T1192TS086_3o,76859.696,40452.47157894736,0.861,0.4531578947368421,0.611,0.321578947368421
26,T1192TS374_2o,64808.196,64808.196,0.745,0.745,0.424,0.424
27,T1192TS147_1o,76842.335,33898.86740191388,0.875,0.38600478468899524,0.64,0.2823349282296651
28,T1192TS439_3o,66275.257,31234.9895430622,0.803,0.37844736842105264,0.641,0.3020980861244019
29,T1192TS367_4o,69106.529,69106.529,0.783,0.783,0.424,0.424
30,T1192TS205_1o,48861.264,48861.264,0.667,0.667,0.478,0.478
31,T1192TS367_5o,65253.499,65253.499,0.738,0.738,0.427,0.427
32,T1192TS205_4o,59109.846,59109.846,0.703,0.703,0.477,0.477
33,T1192TS374_3o,73237.128,73237.128,0.757,0.757,0.444,0.444
34,T1192TS037_1o,64039.779,64039.779,0.794,0.794,0.462,0.462
35,T1192TS360_4o,9657.969,9657.969,0.488,0.488,0.406,0.406
36,T1192TS205_3o,53133.417,53133.417,0.665,0.665,0.475,0.475
37,T1192TS150_5o,33176.075,33176.075,0.609,0.609,0.411,0.411
38,T1192TS494_5o,29598.421,10196.585224880382,0.827,0.2848995215311005,0.683,0.23529186602870816
39,T1192TS444_4o,39548.462,39548.462,0.53,0.53,0.503,0.503
40,T1192TS444_5o,37667.81,37667.81,0.525,0.525,0.506,0.506
41,T1192TS150_2o,15340.751,15340.751,0.467,0.467,0.387,0.387
42,T1192TS150_4o,-26217.813,-26217.813,0.311,0.311,0.377,0.377
43,T1192TS278_5o,64145.798,64145.798,0.725,0.725,0.429,0.429
44,T1192TS278_4o,65670.532,30478.667961722487,0.874,0.4056363636363636,0.657,0.30492344497607654
45,T1192TS278_1o,62941.091,29211.893909090904,0.843,0.3912488038277511,0.656,0.30445933014354065
46,T1192TS444_3o,50146.7,50146.7,0.576,0.576,0.497,0.497
47,T1192TS360_3o,-52505.551,-52505.551,0.29,0.29,0.345,0.345
48,T1192TS098_4o,-125530.048,-125530.048,0.181,0.181,0.36,0.36
49,T1192TS098_5o,-83053.192,-83053.192,0.266,0.266,0.349,0.349
50,T1192TS187_4o,6642.279,1328.4558000000002,0.792,0.1584,0.421,0.0842
51,T1192TS187_3o,6774.655,1354.931,0.822,0.1644,0.418,0.08360000000000001
52,T1192TS350_4o,50768.791,26113.134126794255,0.766,0.3939952153110048,0.61,0.313755980861244
53,T1192TS374_4o,56159.366,56159.366,0.723,0.723,0.414,0.414
54,T1192TS150_1o,57081.657,57081.657,0.726,0.726,0.422,0.422
55,T1192TS205_5o,47622.186,47622.186,0.684,0.684,0.474,0.474
56,T1192TS374_5o,48084.833,48084.833,0.704,0.704,0.413,0.413
57,T1192TS360_5o,34567.76,34567.76,0.689,0.689,0.425,0.425
58,T1192TS360_1o,20109.444,20109.444,0.525,0.525,0.395,0.395
59,T1192TS360_2o,40120.498,40120.498,0.584,0.584,0.421,0.421
60,T1192TS150_3o,20213.895,20213.895,0.574,0.574,0.41,0.41
61,T1192TS374_1o,67009.825,67009.825,0.775,0.775,0.424,0.424
62,T1192TS037_2o,62863.155,62863.155,0.782,0.782,0.443,0.443
63,T1192TS037_5o,61249.172,61249.172,0.767,0.767,0.442,0.442
64,T1192TS037_3o,60698.027,60698.027,0.739,0.739,0.442,0.442
65,T1192TS037_4o,65386.821,65386.821,0.763,0.763,0.443,0.443
66,T1192TS119_4o,56550.544,56550.544,0.657,0.657,0.411,0.411
67,T1192TS494_4o,27073.531,13601.53471291866,0.649,0.32605263157894737,0.612,0.30746411483253583
68,T1192TS462_3o,27386.815,15986.56186602871,0.713,0.41620095693779907,0.582,0.33973205741626794
69,T1192TS205_2o,49512.987,49512.987,0.704,0.704,0.473,0.473
70,T1192TS398_4o,-13765.523,-13765.523,0.348,0.348,0.404,0.404
71,T1192TS165_2o,-5597.302,-5597.302,0.403,0.403,0.4,0.4
72,T1192TS180_5o,12475.671,7282.4491004784695,0.528,0.3082105263157895,0.574,0.3350622009569378
73,T1192TS165_5o,-26147.63,-26147.63,0.28,0.28,0.404,0.404
74,T1192TS185_4o,24186.198,12729.577894736842,0.596,0.31368421052631573,0.576,0.30315789473684207
75,T1192TS185_3o,28109.184,14794.307368421052,0.611,0.321578947368421,0.576,0.30315789473684207
76,T1192TS185_5o,44586.305,23466.476315789474,0.676,0.35578947368421054,0.583,0.30684210526315786
77,T1192TS446_4o,29715.748,17829.4488,0.679,0.40740000000000004,0.419,0.25139999999999996
78,T1192TS185_2o,48427.201,25488.000526315787,0.702,0.3694736842105263,0.59,0.31052631578947365
79,T1192TS071_2o,13407.453,13407.453,0.493,0.493,0.403,0.403
80,T1192TS462_5o,6197.608,3617.742468899522,0.418,0.24400000000000002,0.563,0.32864114832535885
81,T1192TS185_1o,29115.38,15323.884210526316,0.617,0.32473684210526316,0.574,0.3021052631578947
82,T1192TS071_1o,7145.555,7145.555,0.417,0.417,0.409,0.409
83,T1192TS131_5o,24338.714,12169.357,0.712,0.356,0.413,0.2065
84,T1192TS131_3o,20507.583,10253.7915,0.659,0.3295,0.403,0.2015
85,T1192TS165_3o,-34623.102,-34623.102,0.171,0.171,0.398,0.398
