,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,H1137TS374_4,130217.706,130217.706,0.838,0.838,0.603,0.603
1,H1137TS257_3,119735.133,119735.133,0.804,0.804,0.605,0.605
2,H1137TS494_1,117592.369,88962.51957883275,0.847,0.6407835365853658,0.635,0.4803985191637631
3,H1137TS374_1,130927.249,130927.249,0.821,0.821,0.603,0.603
4,H1137TS348_3,115704.603,105273.04689329267,0.785,0.7142269163763066,0.622,0.5659224738675958
5,H1137TS374_5,115882.465,115882.465,0.766,0.766,0.599,0.599
6,H1137TS278_1,126798.26,108767.06144163762,0.869,0.745424869337979,0.598,0.5129621080139373
7,H1137TS374_3,119478.409,119478.409,0.785,0.785,0.597,0.597
8,H1137TS278_2,127403.747,109286.44586955574,0.877,0.7522872386759581,0.596,0.5112465156794425
9,H1137TS397_1,107061.286,95800.26658841463,0.804,0.7194329268292683,0.635,0.5682088414634147
10,H1137TS248_3,134028.488,134028.488,0.847,0.847,0.603,0.603
11,H1137TS374_2,122380.514,122380.514,0.784,0.784,0.596,0.596
12,H1137TS494_2,102363.359,77441.26941768292,0.78,0.590095818815331,0.631,0.4773723867595819
13,H1137TS278_5,128743.813,110435.94934821427,0.887,0.7608652003484321,0.594,0.5095309233449477
14,H1137TS278_4,128115.704,109897.15985540069,0.872,0.7479982578397212,0.603,0.5172510888501741
15,H1137TS348_2,103469.853,94141.34273388502,0.715,0.6505378919860626,0.604,0.5495452961672473
16,H1137TS257_1,112858.042,112858.042,0.764,0.764,0.591,0.591
17,H1137TS119_1,83798.475,83798.475,0.715,0.715,0.563,0.563
18,H1137TS278_3,127702.576,109542.78024041811,0.877,0.7522872386759581,0.597,0.5121043118466898
19,H1137TS248_4,129034.12,129034.12,0.805,0.805,0.582,0.582
20,H1137TS444_1,136147.973,136147.973,0.828,0.828,0.61,0.61
21,H1137TS248_2,122621.775,122621.775,0.838,0.838,0.593,0.593
22,H1137TS248_1,119593.923,119593.923,0.847,0.847,0.593,0.593
23,H1137TS185_1,104057.392,102539.13301393729,0.779,0.7676339285714286,0.573,0.5646395905923345
24,H1137TS185_3,102839.605,101227.13732578397,0.773,0.7608797909407666,0.574,0.565
25,H1137TS439_5,93669.832,81308.35155749127,0.76,0.6597038327526132,0.629,0.545991724738676
26,H1137TS439_2,100448.18,87192.17018292681,0.799,0.693557055749129,0.63,0.546859756097561
27,H1137TS439_3,96331.814,82528.1699207317,0.788,0.6750853658536585,0.632,0.5414390243902439
28,H1137TS385_1,104724.691,89832.4385559669,0.726,0.6227600174216027,0.383,0.3285359320557491
29,H1137TS091_2,50415.124,43245.90013850174,0.62,0.5318336236933797,0.514,0.4409072299651568
30,H1137TS091_5,52921.839,45396.15065788327,0.645,0.5532785278745644,0.514,0.4409072299651568
31,H1137TS091_1,32788.696,28126.017757839723,0.567,0.48637042682926823,0.505,0.43318706445993027
32,H1137TS091_4,41036.29,35200.77228005226,0.587,0.503526350174216,0.511,0.43833384146341464
33,H1137TS035_2,89538.607,89538.607,0.76,0.76,0.571,0.571
34,H1137TS131_5,81222.327,81222.327,0.747,0.747,0.572,0.572
35,H1137TS320_2,78117.874,67009.21291071428,0.734,0.6296223867595818,0.566,0.4855126306620208
