,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,H1157TS150_3,3374.261,3305.6244573490812,0.643,0.6299206036745407,0.629,0.6162053805774278
1,H1157TS133_3,3620.507,3620.507,0.642,0.642,0.645,0.645
2,H1157TS399_3,3492.652,3492.652,0.66,0.66,0.644,0.644
3,H1157TS390_4,3717.086,3641.475982939632,0.661,0.6475544619422572,0.627,0.6142460629921259
4,H1157TS374_5,3445.942,3445.942,0.64,0.64,0.643,0.643
5,H1157TS494_1,3921.518,3921.518,0.666,0.666,0.642,0.642
6,H1157TS098_3,3086.429,3086.429,0.617,0.617,0.644,0.644
7,H1157TS205_3,2902.553,2902.553,0.617,0.617,0.646,0.646
8,H1157TS367_3,3524.885,3524.885,0.65,0.65,0.643,0.643
9,H1157TS227_3,3587.879,3587.879,0.643,0.643,0.642,0.642
10,H1157TS150_5,4050.376,3967.9864619422574,0.639,0.626001968503937,0.622,0.6093477690288713
11,H1157TS374_1,4273.407,4273.407,0.74,0.74,0.644,0.644
12,H1157TS131_3,3251.651,3251.651,0.623,0.623,0.642,0.642
13,H1157TS461_2,3686.26,3686.26,0.648,0.648,0.645,0.645
14,H1157TS423_3,3798.751,3798.751,0.651,0.651,0.642,0.642
15,H1157TS131_5,3725.81,3725.81,0.655,0.655,0.642,0.642
16,H1157TS288_3,4087.734,4087.734,0.675,0.675,0.643,0.643
17,H1157TS461_4,3223.599,3223.599,0.614,0.614,0.647,0.647
18,H1157TS131_1,3516.464,3516.464,0.621,0.621,0.643,0.643
19,H1157TS374_2,3734.062,3734.062,0.667,0.667,0.645,0.645
20,H1157TS374_4,2614.216,2614.216,0.585,0.585,0.647,0.647
21,H1157TS098_2,3634.131,3634.131,0.652,0.652,0.64,0.64
22,H1157TS071_3,4000.335,4000.335,0.645,0.645,0.638,0.638
23,H1157TS390_5,3971.414,3890.6306443569556,0.649,0.6357985564304461,0.625,0.6122867454068242
24,H1157TS423_1,4207.074,4207.074,0.68,0.68,0.642,0.642
25,H1157TS494_2,3901.931,3784.1561797900263,0.649,0.6294107611548556,0.647,0.6274711286089238
26,H1157TS131_2,3808.232,3808.232,0.643,0.643,0.644,0.644
27,H1157TS423_5,4071.723,4071.723,0.66,0.66,0.639,0.639
28,H1157TS288_4,4172.485,4172.485,0.714,0.714,0.644,0.644
29,H1157TS439_1,3866.103,3566.759066929134,0.658,0.6070524934383202,0.652,0.601517060367454
30,H1157TS439_4,4183.173,4183.173,0.672,0.672,0.634,0.634
31,H1157TS493_5,3733.768,3657.818650918635,0.66,0.6465748031496064,0.618,0.6054291338582677
32,H1157TS248_2,3835.877,3835.877,0.67,0.67,0.633,0.633
33,H1157TS461_5,3864.556,3864.556,0.676,0.676,0.652,0.652
34,H1157TS278_1,3245.366,3245.366,0.604,0.604,0.648,0.648
35,H1157TS350_1,3668.43,3668.43,0.686,0.686,0.637,0.637
36,H1157TS439_3,3734.82,3445.641023622047,0.707,0.6522585301837269,0.652,0.601517060367454
37,H1157TS097_3,2446.785,2446.785,0.532,0.532,0.649,0.649
38,H1157TS073_1,4772.98,4772.98,0.775,0.775,0.661,0.661
39,H1157TS147_3,3944.569,3864.3317040682414,0.745,0.7298458005249343,0.637,0.6240426509186352
40,H1157TS073_2,4487.009,4487.009,0.792,0.792,0.652,0.652
41,H1157TS494_4,3585.026,3342.7309356955375,0.684,0.6377716535433071,0.661,0.6163261154855643
42,H1157TS073_4,4821.813,4821.813,0.73,0.73,0.649,0.649
43,H1157TS205_4,2136.32,2136.32,0.521,0.521,0.633,0.633
44,H1157TS494_5,3160.407,2946.809938976378,0.667,0.6219206036745407,0.661,0.6163261154855643
45,H1157TS314_4,2465.717,2415.561339238845,0.518,0.5074632545931759,0.618,0.6054291338582677
46,H1157TS147_2,4413.776,4323.994467191601,0.735,0.7200492125984251,0.637,0.6240426509186352
47,H1157TS147_5,3347.062,3278.9787178477686,0.657,0.6436358267716535,0.636,0.6230629921259843
48,H1157TS073_3,5461.033,5461.033,0.721,0.721,0.647,0.647
49,H1157TS444_4,3275.142,3275.142,0.566,0.566,0.642,0.642
50,H1157TS444_2,3857.366,3857.366,0.598,0.598,0.645,0.645
51,H1157TS205_2,3117.316,3117.316,0.638,0.638,0.632,0.632
52,H1157TS493_4,2666.968,2612.718650918635,0.527,0.5162801837270341,0.611,0.5985715223097112
53,H1157TS257_4,2946.832,2946.832,0.583,0.583,0.628,0.628
54,H1157TS097_2,571.268,571.268,0.403,0.403,0.645,0.645
55,H1157TS444_5,4191.108,4191.108,0.589,0.589,0.639,0.639
56,H1157TS097_1,1893.521,1893.521,0.538,0.538,0.65,0.65
57,H1157TS147_4,4657.519,4562.779440288714,0.654,0.6406968503937008,0.633,0.6201240157480314
58,H1157TS444_3,4818.354,4818.354,0.606,0.606,0.639,0.639
59,H1157TS097_5,1620.894,1620.894,0.473,0.473,0.638,0.638
60,H1157TS444_1,4035.715,4035.715,0.596,0.596,0.639,0.639
61,H1157TS257_3,1244.717,1244.717,0.482,0.482,0.625,0.625
62,H1157TS288_5,2593.255,2593.255,0.714,0.714,0.64,0.64
63,H1157TS278_5,3086.894,3086.894,0.541,0.541,0.633,0.633
64,H1157TS227_5,3301.627,3301.627,0.628,0.628,0.646,0.646
65,H1157TS360_3,3375.358,3375.358,0.634,0.634,0.639,0.639
66,H1157TS360_1,3220.223,3220.223,0.644,0.644,0.641,0.641
67,H1157TS461_3,3639.23,3639.23,0.645,0.645,0.643,0.643
68,H1157TS133_5,3300.702,3300.702,0.643,0.643,0.636,0.636
69,H1157TS477_1,3058.181,3058.181,0.62,0.62,0.636,0.636
70,H1157TS423_4,3551.089,3551.089,0.659,0.659,0.64,0.64
71,H1157TS348_1,3075.558,3075.558,0.581,0.581,0.64,0.64
72,H1157TS169_4,3442.498,3442.498,0.649,0.649,0.642,0.642
73,H1157TS239_4,2724.552,2724.552,0.591,0.591,0.634,0.634
74,H1157TS071_1,3436.377,3436.377,0.61,0.61,0.635,0.635
75,H1157TS131_4,3277.352,3277.352,0.63,0.63,0.644,0.644
