,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,H1114TS439_2,111131.05,103785.38219829745,0.774,0.7228392588883326,0.678,0.6331847771657486
1,H1114TS494_2,111556.0,105467.06459689535,0.788,0.7449894842263396,0.674,0.63721181772659
2,H1114TS439_5,116023.765,108354.69290185277,0.778,0.7265748622934401,0.678,0.6331847771657486
3,H1114TS494_3,108589.401,102662.38812618928,0.773,0.7308082123184778,0.674,0.63721181772659
4,H1114TS439_3,106675.2,99624.0600901352,0.754,0.7041612418627942,0.677,0.6322508763144717
5,H1114TS374_4,92909.148,92909.148,0.665,0.665,0.646,0.646
6,H1114TS374_1,93420.989,93420.989,0.674,0.674,0.644,0.644
7,H1114TS374_3,91040.158,91040.158,0.67,0.67,0.643,0.643
8,H1114TS374_2,92850.07,92850.07,0.674,0.674,0.645,0.645
9,H1114TS374_5,90969.915,90969.915,0.659,0.659,0.644,0.644
10,H1114TS348_1,97519.99,97519.99,0.741,0.741,0.647,0.647
11,H1114TS046_1,86905.2,86905.2,0.725,0.725,0.639,0.639
12,H1114TS304_3,83024.597,83024.597,0.685,0.685,0.628,0.628
13,H1114TS348_5,80550.585,80550.585,0.682,0.682,0.641,0.641
14,H1114TS399_4,80502.352,80502.352,0.668,0.668,0.643,0.643
15,H1114TS046_4,73929.769,73929.769,0.662,0.662,0.622,0.622
16,H1114TS046_3,70975.598,70975.598,0.653,0.653,0.62,0.62
17,H1114TS046_2,72240.742,72240.742,0.666,0.666,0.614,0.614
18,H1114TS350_3,64311.656,64311.656,0.73,0.73,0.636,0.636
19,H1114TS046_5,69209.031,69209.031,0.654,0.654,0.617,0.617
20,H1114TS399_3,63720.686,63720.686,0.627,0.627,0.642,0.642
21,H1114TS147_1,68154.279,68154.279,0.623,0.623,0.63,0.63
22,H1114TS399_1,72965.165,72965.165,0.648,0.648,0.636,0.636
23,H1114TS348_3,59016.315,59016.315,0.574,0.574,0.626,0.626
24,H1114TS350_2,83166.364,83166.364,0.814,0.814,0.616,0.616
25,H1114TS399_2,57442.343,57442.343,0.598,0.598,0.641,0.641
26,H1114TS185_3,45778.695,42500.60116675012,0.618,0.5737466199298948,0.667,0.6192378567851778
27,H1114TS185_4,37791.245,35085.111782674016,0.571,0.5301121682523785,0.665,0.6173810716074112
