,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,H1141TS037_1,2618.698,2618.698,0.893,0.893,0.695,0.695
1,H1141TS374_2,2288.483,2288.483,0.838,0.838,0.696,0.696
2,H1141TS494_1,2259.392,2259.392,0.835,0.835,0.69,0.69
3,H1141TS477_1,2111.92,2111.92,0.82,0.82,0.695,0.695
4,H1141TS278_2,2087.901,2087.901,0.701,0.701,0.7,0.7
5,H1141TS248_1,1860.602,1860.602,0.755,0.755,0.691,0.691
6,H1141TS288_1,1786.981,1786.981,0.792,0.792,0.699,0.699
7,H1141TS073_1,1680.691,1680.691,0.784,0.784,0.704,0.704
8,H1141TS314_3,1414.003,1409.9162861271673,0.742,0.7398554913294797,0.69,0.6880057803468207
9,H1141TS494_2,1245.932,1245.932,0.65,0.65,0.686,0.686
10,H1141TS073_5,2283.556,2283.556,0.779,0.779,0.696,0.696
11,H1141TS278_3,1669.654,1669.654,0.807,0.807,0.692,0.692
12,H1141TS494_3,1299.588,1299.588,0.9,0.9,0.691,0.691
13,H1141TS494_4,302.242,302.242,0.476,0.476,0.69,0.69
14,H1141TS037_3,2141.578,2141.578,0.835,0.835,0.693,0.693
15,H1141TS205_5,1847.856,1847.856,0.744,0.744,0.682,0.682
16,H1141TS314_2,1461.775,1457.5502167630057,0.892,0.889421965317919,0.678,0.6760404624277456
17,H1141TS205_1,1135.685,1135.685,0.82,0.82,0.688,0.688
18,H1141TS150_4,1019.594,1019.594,0.737,0.737,0.693,0.693
19,H1141TS278_5,1337.584,1337.584,0.639,0.639,0.687,0.687
20,H1141TS248_2,1224.724,1224.724,0.814,0.814,0.691,0.691
21,H1141TS169_3,958.958,958.958,0.795,0.795,0.691,0.691
22,H1141TS037_2,1816.807,1816.807,0.785,0.785,0.699,0.699
23,H1141TS187_3,-19.723,-19.723,0.44,0.44,0.692,0.692
24,H1141TS374_3,907.447,907.447,0.628,0.628,0.695,0.695
25,H1141TS315_1,1196.296,1196.296,0.517,0.517,0.414,0.414
26,H1141TS278_4,1158.497,1158.497,0.661,0.661,0.691,0.691
27,H1141TS248_4,897.336,897.336,0.562,0.562,0.674,0.674
28,H1141TS444_3,978.784,978.784,0.581,0.581,0.678,0.678
29,H1141TS245_4,285.912,285.912,0.44,0.44,0.692,0.692
30,H1141TS037_5,1459.462,1459.462,0.806,0.806,0.692,0.692
31,H1141TS444_2,-258.764,-258.764,0.404,0.404,0.691,0.691
32,H1141TS444_1,933.586,933.586,0.694,0.694,0.694,0.694
33,H1141TS447_4,1380.398,1380.398,0.792,0.792,0.695,0.695
34,H1141TS225_3,-286.422,-286.422,0.4,0.4,0.678,0.678
35,H1141TS288_3,-837.595,-837.595,0.184,0.184,0.685,0.685
36,H1141TS073_2,619.377,619.377,0.682,0.682,0.687,0.687
37,H1141TS147_1,-455.048,-455.048,0.307,0.307,0.644,0.644
38,H1141TS397_5,-1108.016,-1098.4089248554915,0.178,0.17645664739884392,0.678,0.6721213872832371
39,H1141TS398_2,-688.465,-688.465,0.278,0.278,0.694,0.694
40,H1141TS398_5,-1198.468,-1198.468,0.103,0.103,0.693,0.693
41,H1141TS245_5,-247.069,-247.069,0.346,0.346,0.687,0.687
42,H1141TS367_5,657.273,657.273,0.582,0.582,0.685,0.685
43,H1141TS367_4,477.373,477.373,0.501,0.501,0.682,0.682
44,H1141TS367_1,497.91,497.91,0.502,0.502,0.683,0.683
45,H1141TS239_5,-49.627,-49.627,0.312,0.312,0.683,0.683
46,H1141TS288_2,156.721,156.721,0.397,0.397,0.68,0.68
47,H1141TS367_2,545.006,545.006,0.55,0.55,0.681,0.681
48,H1141TS227_4,190.042,190.042,0.392,0.392,0.68,0.68
49,H1141TS298_4,522.895,522.895,0.52,0.52,0.684,0.684
50,H1141TS071_1,124.553,124.553,0.388,0.388,0.682,0.682
51,H1141TS314_1,357.954,356.919450867052,0.506,0.5045375722543352,0.685,0.6830202312138728
52,H1141TS188_2,492.34,492.34,0.517,0.517,0.683,0.683
53,H1141TS158_2,593.09,593.09,0.502,0.502,0.681,0.681
54,H1141TS390_4,457.064,457.064,0.472,0.472,0.682,0.682
55,H1141TS158_4,693.865,693.865,0.528,0.528,0.679,0.679
56,H1141TS434_5,253.746,253.746,0.399,0.399,0.681,0.681
57,H1141TS180_4,632.101,632.101,0.488,0.488,0.685,0.685
58,H1141TS278_1,477.542,477.542,0.521,0.521,0.689,0.689
59,H1141TS188_5,8.967,8.967,0.325,0.325,0.677,0.677
60,H1141TS071_4,362.085,362.085,0.546,0.546,0.682,0.682
61,H1141TS071_3,430.621,430.621,0.54,0.54,0.68,0.68
62,H1141TS071_2,162.763,162.763,0.376,0.376,0.683,0.683
63,H1141TS399_4,533.81,533.81,0.487,0.487,0.683,0.683
64,H1141TS180_2,482.952,482.952,0.458,0.458,0.681,0.681
65,H1141TS350_1,696.106,696.106,0.562,0.562,0.672,0.672
66,H1141TS439_4,-22.971,-22.971,0.332,0.332,0.677,0.677
67,H1141TS298_5,14.017,14.017,0.37,0.37,0.679,0.679
68,H1141TS439_3,137.852,137.852,0.41,0.41,0.677,0.677
69,H1141TS239_4,336.888,336.888,0.451,0.451,0.684,0.684
70,H1141TS071_5,-30.715,-30.715,0.325,0.325,0.684,0.684
71,H1141TS188_4,243.632,243.632,0.45,0.45,0.687,0.687
72,H1141TS239_2,-195.441,-195.441,0.279,0.279,0.682,0.682
73,H1141TS239_3,282.281,282.281,0.444,0.444,0.682,0.682
74,H1141TS462_2,299.47,299.47,0.417,0.417,0.691,0.691
75,H1141TS461_2,588.313,588.313,0.481,0.481,0.685,0.685
76,H1141TS423_3,416.456,416.456,0.516,0.516,0.681,0.681
77,H1141TS439_1,-78.388,-78.388,0.315,0.315,0.677,0.677
78,H1141TS360_5,426.625,426.625,0.477,0.477,0.678,0.678
79,H1141TS360_2,138.817,138.817,0.404,0.404,0.685,0.685
80,H1141TS314_4,-227.899,-227.24033236994217,0.352,0.3509826589595375,0.661,0.6590895953757225
81,H1141TS312_1,758.34,753.9565317919075,0.512,0.5090404624277457,0.68,0.6760693641618498
82,H1141TS439_2,599.245,599.245,0.65,0.65,0.683,0.683
83,H1141TS494_5,813.248,813.248,0.577,0.577,0.686,0.686
84,H1141TS312_3,251.776,250.32064739884396,0.527,0.5239537572254336,0.684,0.6800462427745666
85,H1141TS131_3,572.39,572.39,0.677,0.677,0.682,0.682
86,H1141TS350_3,194.865,194.865,0.452,0.452,0.67,0.67
87,H1141TS185_1,-160.712,-160.712,0.289,0.289,0.677,0.677
88,H1141TS312_5,-147.788,-146.93373410404627,0.272,0.2704277456647399,0.681,0.677063583815029
89,H1141TS288_4,-1019.713,-1019.713,0.223,0.223,0.679,0.679
90,H1141TS447_1,847.682,847.682,0.566,0.566,0.7,0.7
91,H1141TS165_3,-1767.538,-1767.538,0.098,0.098,0.658,0.658
92,H1141TS493_3,746.713,746.713,0.508,0.508,0.667,0.667
93,H1141TS150_5,-372.659,-372.659,0.288,0.288,0.687,0.687
94,H1141TS225_1,-886.848,-886.848,0.047,0.047,0.68,0.68
95,H1141TS225_5,313.295,313.295,0.486,0.486,0.687,0.687
96,H1141TS399_5,573.514,573.514,0.541,0.541,0.682,0.682
97,H1141TS398_1,-137.396,-137.396,0.43,0.43,0.682,0.682
98,H1141TS091_5,-658.122,-658.122,0.228,0.228,0.648,0.648
99,H1141TS205_2,937.661,937.661,0.726,0.726,0.677,0.677
100,H1141TS434_4,653.539,653.539,0.72,0.72,0.684,0.684
101,H1141TS098_4,-2168.489,-2168.489,0.179,0.179,0.627,0.627
102,H1141TS434_3,556.106,556.106,0.666,0.666,0.684,0.684
103,H1141TS434_1,422.389,422.389,0.575,0.575,0.684,0.684
104,H1141TS234_2,-797.987,-797.987,0.028,0.028,0.643,0.643
105,H1141TS434_2,326.819,326.819,0.564,0.564,0.685,0.685
106,H1141TS441_2,-474.121,-474.121,0.101,0.101,0.687,0.687
107,H1141TS169_2,488.42,488.42,0.62,0.62,0.684,0.684
108,H1141TS439_5,356.835,356.835,0.589,0.589,0.688,0.688
109,H1141TS399_3,176.822,176.822,0.495,0.495,0.689,0.689
