,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,T1113TS462_5o,10141.467,10141.467,0.986,0.986,0.676,0.676
1,T1113TS298_2o,9810.669,9810.669,0.954,0.954,0.663,0.663
2,T1113TS169_1o,8479.462,8479.462,0.909,0.909,0.676,0.676
3,T1113TS278_4o,8760.643,8760.643,0.966,0.966,0.678,0.678
4,T1113TS350_1o,9874.217,9874.217,0.957,0.957,0.666,0.666
5,T1113TS185_3o,9502.097,9502.097,0.986,0.986,0.676,0.676
6,T1113TS180_1o,9640.828,9640.828,0.945,0.945,0.663,0.663
7,T1113TS367_4o,9895.327,9895.327,0.98,0.98,0.665,0.665
8,T1113TS071_1o,8760.061,8760.061,0.974,0.974,0.68,0.68
9,T1113TS125_3o,9627.171,9627.171,0.939,0.939,0.659,0.659
10,T1113TS423_1o,9661.021,9661.021,0.967,0.967,0.672,0.672
11,T1113TS003_2o,9981.807,9981.807,0.981,0.981,0.671,0.671
12,T1113TS494_2o,9733.416,9733.416,0.945,0.945,0.648,0.648
13,T1113TS147_2o,10354.788,10354.788,0.966,0.966,0.655,0.655
14,T1113TS037_2o,9867.226,9867.226,0.954,0.954,0.666,0.666
15,T1113TS298_5o,8845.406,8845.406,0.924,0.924,0.667,0.667
16,T1113TS131_3o,10166.472,10166.472,0.952,0.952,0.657,0.657
17,T1113TS239_3o,10414.643,10414.643,0.966,0.966,0.665,0.665
18,T1113TS086_5o,10345.797,10345.797,0.977,0.977,0.67,0.67
19,T1113TS367_3o,9332.88,9332.88,0.956,0.956,0.666,0.666
20,T1113TS350_2o,9965.412,9965.412,0.978,0.978,0.653,0.653
21,T1113TS399_5o,8769.128,8769.128,0.96,0.96,0.662,0.662
22,T1113TS288_3o,8708.659,8708.659,0.904,0.904,0.675,0.675
23,T1113TS073_1o,9139.579,9139.579,0.942,0.942,0.677,0.677
24,T1113TS125_5o,8378.658,8378.658,0.961,0.961,0.655,0.655
25,T1113TS350_4o,9337.768,9337.768,0.965,0.965,0.639,0.639
26,T1113TS350_5o,9668.962,9668.962,0.956,0.956,0.654,0.654
27,T1113TS073_2o,8179.548,8179.548,0.922,0.922,0.673,0.673
28,T1113TS239_4o,8973.939,8973.939,0.961,0.961,0.667,0.667
29,T1113TS073_5o,8987.569,8987.569,0.94,0.94,0.676,0.676
30,T1113TS073_3o,7853.151,7853.151,0.933,0.933,0.677,0.677
31,T1113TS185_5o,9520.95,9520.95,0.982,0.982,0.669,0.669
32,T1113TS073_4o,8760.127,8760.127,0.941,0.941,0.678,0.678
33,T1113TS147_1o,9627.439,9627.439,0.946,0.946,0.655,0.655
34,T1113TS423_4o,9760.854,9760.854,0.936,0.936,0.65,0.65
35,T1113TS091_3o,8369.069,8369.069,0.98,0.98,0.63,0.63
36,T1113TS185_4o,9056.107,9056.107,0.961,0.961,0.669,0.669
37,T1113TS091_2o,8304.194,8304.194,0.96,0.96,0.629,0.629
38,T1113TS477_1o,6633.455,6341.308018134715,0.905,0.8651424870466322,0.67,0.6404922279792747
39,T1113TS390_1o,9050.68,9050.68,0.927,0.927,0.671,0.671
40,T1113TS037_1o,8504.794,8504.794,0.951,0.951,0.67,0.67
41,T1113TS390_5o,8134.221,8134.221,0.926,0.926,0.666,0.666
42,T1113TS399_1o,7733.54,7733.54,0.909,0.909,0.67,0.67
43,T1113TS071_4o,8745.849,8745.849,0.948,0.948,0.667,0.667
44,T1113TS367_5o,8290.682,8290.682,0.939,0.939,0.671,0.671
45,T1113TS248_1o,7667.349,7667.349,0.893,0.893,0.669,0.669
46,T1113TS348_3o,8208.955,8208.955,0.932,0.932,0.669,0.669
47,T1113TS071_3o,8798.031,8798.031,0.91,0.91,0.657,0.657
48,T1113TS239_5o,8026.114,8026.114,0.889,0.889,0.659,0.659
49,T1113TS447_5o,8328.247,8328.247,0.932,0.932,0.664,0.664
50,T1113TS131_4o,7041.385,7041.385,0.887,0.887,0.673,0.673
51,T1113TS248_3o,8573.207,8573.207,0.926,0.926,0.664,0.664
52,T1113TS150_3o,6816.184,6816.184,0.864,0.864,0.673,0.673
53,T1113TS147_4o,8649.273,8649.273,0.943,0.943,0.658,0.658
54,T1113TS298_1o,9262.825,9262.825,0.961,0.961,0.671,0.671
55,T1113TS131_1o,8925.006,8925.006,0.919,0.919,0.674,0.674
56,T1113TS003_1o,9115.807,9115.807,0.958,0.958,0.671,0.671
57,T1113TS071_5o,7443.751,7443.751,0.913,0.913,0.673,0.673
58,T1113TS444_3o,6229.133,6229.133,0.87,0.87,0.666,0.666
59,T1113TS444_1o,7321.614,7321.614,0.931,0.931,0.667,0.667
60,T1113TS147_3o,7561.03,7561.03,0.909,0.909,0.662,0.662
61,T1113TS444_2o,7580.758,7580.758,0.904,0.904,0.669,0.669
62,T1113TS147_5o,8509.82,8509.82,0.932,0.932,0.654,0.654
63,T1113TS037_4o,7915.677,7915.677,0.925,0.925,0.658,0.658
64,T1113TS444_5o,6641.521,6641.521,0.915,0.915,0.668,0.668
65,T1113TS188_5o,7292.982,7292.982,0.821,0.821,0.653,0.653
66,T1113TS444_4o,5489.813,5489.813,0.814,0.814,0.666,0.666
67,T1113TS037_5o,7398.618,7398.618,0.925,0.925,0.659,0.659
68,T1113TS312_2o,6030.798,6030.798,0.852,0.852,0.654,0.654
69,T1113TS493_1o,7207.049,7207.049,0.917,0.917,0.655,0.655
70,T1113TS493_3o,8203.449,8203.449,0.927,0.927,0.638,0.638
71,T1113TS091_1o,6864.299,6864.299,0.911,0.911,0.632,0.632
72,T1113TS091_5o,6275.312,6275.312,0.833,0.833,0.624,0.624
73,T1113TS312_5o,4672.013,4672.013,0.779,0.779,0.653,0.653
74,T1113TS091_4o,7722.221,7722.221,0.919,0.919,0.623,0.623
75,T1113TS188_3o,5375.314,5375.314,0.807,0.807,0.645,0.645
76,T1113TS278_5o,6616.85,6616.85,0.796,0.796,0.658,0.658
77,T1113TS188_2o,5317.764,5317.764,0.81,0.81,0.642,0.642
78,T1113TS188_4o,4961.417,4961.417,0.758,0.758,0.64,0.64
79,T1113TS312_1o,4349.073,4349.073,0.729,0.729,0.655,0.655
80,T1113TS312_4o,7640.395,7640.395,0.922,0.922,0.659,0.659
81,T1113TS312_3o,6772.503,6772.503,0.875,0.875,0.657,0.657
82,T1113TS493_2o,4069.522,4069.522,0.709,0.709,0.623,0.623
83,T1113TS493_4o,3350.159,3350.159,0.691,0.691,0.628,0.628
84,T1113TS037_3o,6049.947,6049.947,0.819,0.819,0.645,0.645
85,T1113TS248_5o,3328.758,3328.758,0.696,0.696,0.632,0.632
86,T1113TS248_4o,5415.246,5415.246,0.836,0.836,0.614,0.614
87,T1113TS461_1o,9141.85,9141.85,0.969,0.969,0.68,0.68
88,T1113TS493_5o,4776.282,4776.282,0.738,0.738,0.632,0.632
89,T1113TS385_1o,-2040.87,-2040.87,0.213,0.213,0.64,0.64
90,T1113TS494_3o,1730.696,1730.696,0.804,0.804,0.626,0.626
91,T1113TS398_2o,-537.121,-537.121,0.279,0.279,0.635,0.635
92,T1113TS494_4o,992.671,992.671,0.717,0.717,0.618,0.618
93,T1113TS398_5o,-1095.279,-1095.279,0.243,0.243,0.64,0.64
94,T1113TS447_1o,-1523.58,-1523.58,0.105,0.105,0.581,0.581
95,T1113TS035_2o,-1223.939,-1223.939,0.223,0.223,0.62,0.62
96,T1113TS447_3o,-1084.861,-1084.861,0.191,0.191,0.582,0.582
97,T1113TS447_2o,-117.916,-117.916,0.35,0.35,0.57,0.57
98,T1113TS461_5o,7983.967,7983.967,0.902,0.902,0.664,0.664
99,T1113TS398_1o,-2133.963,-2133.963,0.104,0.104,0.624,0.624
100,T1113TS165_2o,-2716.654,-2716.654,0.074,0.074,0.597,0.597
101,T1113TS398_4o,-842.05,-842.05,0.18,0.18,0.628,0.628
102,T1113TS398_3o,-443.329,-443.329,0.315,0.315,0.628,0.628
103,T1113TS165_4o,-767.052,-767.052,0.275,0.275,0.6,0.6
104,T1113TS165_1o,-1194.102,-1194.102,0.285,0.285,0.597,0.597
105,T1113TS165_5o,-1971.628,-1971.628,0.095,0.095,0.594,0.594
106,T1113TS098_2o,-3990.733,-3990.733,0.108,0.108,0.575,0.575
107,T1113TS165_3o,-1260.948,-1260.948,0.177,0.177,0.619,0.619
108,T1113TS098_3o,-2491.674,-2491.674,0.176,0.176,0.577,0.577
109,T1113TS234_1o,-1572.151,-1572.151,0.066,0.066,0.528,0.528
110,T1113TS447_4o,-170.657,-170.657,0.41,0.41,0.594,0.594
111,T1113TS494_5o,1771.387,1771.387,0.639,0.639,0.579,0.579
112,T1113TS003_3o,0.0,0.0,0.0,0.0,0.0,0.0
113,T1113TS003_4o,0.0,0.0,0.0,0.0,0.0,0.0
114,T1113TS003_5o,0.0,0.0,0.0,0.0,0.0,0.0
115,T1113TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
116,T1113TS035_3o,0.0,0.0,0.0,0.0,0.0,0.0
117,T1113TS035_4o,0.0,0.0,0.0,0.0,0.0,0.0
118,T1113TS035_5o,0.0,0.0,0.0,0.0,0.0,0.0
119,T1113TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
120,T1113TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
121,T1113TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
122,T1113TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
123,T1113TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
124,T1113TS071_2o,0.0,0.0,0.0,0.0,0.0,0.0
125,T1113TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
126,T1113TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
127,T1113TS086_3o,0.0,0.0,0.0,0.0,0.0,0.0
128,T1113TS086_4o,0.0,0.0,0.0,0.0,0.0,0.0
129,T1113TS098_1o,0.0,0.0,0.0,0.0,0.0,0.0
130,T1113TS098_4o,0.0,0.0,0.0,0.0,0.0,0.0
131,T1113TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
132,T1113TS119_1o,0.0,0.0,0.0,0.0,0.0,0.0
133,T1113TS119_2o,0.0,0.0,0.0,0.0,0.0,0.0
134,T1113TS119_3o,0.0,0.0,0.0,0.0,0.0,0.0
135,T1113TS119_4o,0.0,0.0,0.0,0.0,0.0,0.0
136,T1113TS119_5o,0.0,0.0,0.0,0.0,0.0,0.0
137,T1113TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
138,T1113TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
139,T1113TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
140,T1113TS131_2o,0.0,0.0,0.0,0.0,0.0,0.0
141,T1113TS131_5o,0.0,0.0,0.0,0.0,0.0,0.0
142,T1113TS150_1o,0.0,0.0,0.0,0.0,0.0,0.0
143,T1113TS150_2o,0.0,0.0,0.0,0.0,0.0,0.0
144,T1113TS150_4o,0.0,0.0,0.0,0.0,0.0,0.0
145,T1113TS150_5o,0.0,0.0,0.0,0.0,0.0,0.0
146,T1113TS158_1o,0.0,0.0,0.0,0.0,0.0,0.0
147,T1113TS158_2o,0.0,0.0,0.0,0.0,0.0,0.0
148,T1113TS158_3o,0.0,0.0,0.0,0.0,0.0,0.0
149,T1113TS158_4o,0.0,0.0,0.0,0.0,0.0,0.0
150,T1113TS158_5o,0.0,0.0,0.0,0.0,0.0,0.0
151,T1113TS169_2o,0.0,0.0,0.0,0.0,0.0,0.0
152,T1113TS169_3o,0.0,0.0,0.0,0.0,0.0,0.0
153,T1113TS169_4o,0.0,0.0,0.0,0.0,0.0,0.0
154,T1113TS169_5o,0.0,0.0,0.0,0.0,0.0,0.0
155,T1113TS180_2o,0.0,0.0,0.0,0.0,0.0,0.0
156,T1113TS180_3o,0.0,0.0,0.0,0.0,0.0,0.0
157,T1113TS180_4o,0.0,0.0,0.0,0.0,0.0,0.0
158,T1113TS180_5o,0.0,0.0,0.0,0.0,0.0,0.0
159,T1113TS185_1o,0.0,0.0,0.0,0.0,0.0,0.0
160,T1113TS185_2o,0.0,0.0,0.0,0.0,0.0,0.0
161,T1113TS187_1o,0.0,0.0,0.0,0.0,0.0,0.0
162,T1113TS187_2o,0.0,0.0,0.0,0.0,0.0,0.0
163,T1113TS187_3o,0.0,0.0,0.0,0.0,0.0,0.0
164,T1113TS187_4o,0.0,0.0,0.0,0.0,0.0,0.0
165,T1113TS187_5o,0.0,0.0,0.0,0.0,0.0,0.0
166,T1113TS188_1o,0.0,0.0,0.0,0.0,0.0,0.0
167,T1113TS201_1o,0.0,0.0,0.0,0.0,0.0,0.0
168,T1113TS201_2o,0.0,0.0,0.0,0.0,0.0,0.0
169,T1113TS201_3o,0.0,0.0,0.0,0.0,0.0,0.0
170,T1113TS201_4o,0.0,0.0,0.0,0.0,0.0,0.0
171,T1113TS201_5o,0.0,0.0,0.0,0.0,0.0,0.0
172,T1113TS239_1o,0.0,0.0,0.0,0.0,0.0,0.0
173,T1113TS239_2o,0.0,0.0,0.0,0.0,0.0,0.0
174,T1113TS248_2o,0.0,0.0,0.0,0.0,0.0,0.0
175,T1113TS278_1o,0.0,0.0,0.0,0.0,0.0,0.0
176,T1113TS278_2o,0.0,0.0,0.0,0.0,0.0,0.0
177,T1113TS278_3o,0.0,0.0,0.0,0.0,0.0,0.0
178,T1113TS288_1o,0.0,0.0,0.0,0.0,0.0,0.0
179,T1113TS288_2o,0.0,0.0,0.0,0.0,0.0,0.0
180,T1113TS288_4o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1113TS288_5o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1113TS298_3o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1113TS298_4o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1113TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1113TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1113TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1113TS320_4o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1113TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1113TS348_1o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1113TS348_2o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1113TS348_4o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1113TS348_5o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1113TS350_3o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1113TS360_1o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1113TS360_2o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1113TS360_3o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1113TS360_4o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1113TS360_5o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1113TS367_1o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1113TS367_2o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1113TS374_1o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1113TS374_2o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1113TS374_3o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1113TS374_4o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1113TS374_5o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1113TS390_2o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1113TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1113TS390_4o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1113TS399_2o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1113TS399_3o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1113TS399_4o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1113TS423_2o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1113TS423_3o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1113TS423_5o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1113TS439_1o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1113TS439_2o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1113TS439_3o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1113TS439_4o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1113TS439_5o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1113TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1113TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1113TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1113TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1113TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1113TS461_2o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1113TS461_3o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1113TS461_4o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1113TS462_1o,0.0,0.0,0.0,0.0,0.0,0.0
229,T1113TS462_2o,0.0,0.0,0.0,0.0,0.0,0.0
230,T1113TS462_3o,0.0,0.0,0.0,0.0,0.0,0.0
231,T1113TS462_4o,0.0,0.0,0.0,0.0,0.0,0.0
232,T1113TS494_1o,0.0,0.0,0.0,0.0,0.0,0.0
