,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,H1142TS180_3,1613.029,1613.029,0.775,0.775,0.689,0.689
1,H1142TS180_1,1632.269,1632.269,0.779,0.779,0.692,0.692
2,H1142TS180_2,1116.615,1116.615,0.692,0.692,0.687,0.687
3,H1142TS205_1,1807.912,1807.912,0.771,0.771,0.677,0.677
4,H1142TS461_1,1041.69,1041.69,0.692,0.692,0.688,0.688
5,H1142TS073_2,989.316,989.316,0.642,0.642,0.68,0.68
6,H1142TS447_5,3219.714,3219.714,0.657,0.657,0.651,0.651
7,H1142TS444_2,846.059,846.059,0.673,0.673,0.677,0.677
8,H1142TS278_5,1029.148,1029.148,0.677,0.677,0.681,0.681
9,H1142TS098_5,720.42,720.42,0.615,0.615,0.681,0.681
10,H1142TS257_5,1369.689,1369.689,0.783,0.783,0.669,0.669
11,H1142TS447_4,2781.371,2781.371,0.839,0.839,0.675,0.675
12,H1142TS098_1,1138.658,1138.658,0.688,0.688,0.676,0.676
13,H1142TS447_2,2413.581,2413.581,0.795,0.795,0.682,0.682
14,H1142TS315_1,3822.719,3822.719,0.62,0.62,0.444,0.444
15,H1142TS444_5,646.673,646.673,0.654,0.654,0.686,0.686
16,H1142TS257_4,509.375,509.375,0.469,0.469,0.647,0.647
17,H1142TS073_3,799.283,799.283,0.666,0.666,0.696,0.696
18,H1142TS278_3,1673.94,1673.94,0.663,0.663,0.689,0.689
19,H1142TS494_5,1516.08,1516.08,0.732,0.732,0.672,0.672
20,H1142TS494_1,1364.634,1364.634,0.701,0.701,0.676,0.676
21,H1142TS494_2,637.29,637.29,0.594,0.594,0.687,0.687
22,H1142TS444_1,1067.551,1067.551,0.642,0.642,0.684,0.684
23,H1142TS185_1,590.516,590.516,0.587,0.587,0.686,0.686
24,H1142TS165_5,-839.083,-839.083,0.182,0.182,0.685,0.685
25,H1142TS398_1,-2035.774,-2035.774,0.07,0.07,0.685,0.685
26,H1142TS165_1,-1036.508,-1036.508,0.244,0.244,0.689,0.689
27,H1142TS165_3,-928.647,-928.647,0.172,0.172,0.683,0.683
28,H1142TS398_2,-713.967,-713.967,0.258,0.258,0.691,0.691
29,H1142TS444_3,-350.889,-350.889,0.37,0.37,0.689,0.689
30,H1142TS494_3,1181.305,1181.305,0.56,0.56,0.677,0.677
31,H1142TS165_4,-1442.568,-1442.568,0.137,0.137,0.688,0.688
32,H1142TS441_5,340.419,340.419,0.494,0.494,0.688,0.688
33,H1142TS441_1,99.402,99.402,0.433,0.433,0.687,0.687
34,H1142TS447_3,1227.602,1227.602,0.654,0.654,0.678,0.678
35,H1142TS097_2,-392.033,-392.033,0.355,0.355,0.684,0.684
36,H1142TS441_4,333.799,333.799,0.476,0.476,0.687,0.687
37,H1142TS037_3,1267.192,1267.192,0.829,0.829,0.689,0.689
38,H1142TS398_3,-764.48,-764.48,0.246,0.246,0.684,0.684
39,H1142TS086_2,-360.726,-360.726,0.256,0.256,0.685,0.685
40,H1142TS225_5,-183.67,-183.67,0.327,0.327,0.686,0.686
41,H1142TS493_5,-844.879,-844.879,0.168,0.168,0.682,0.682
42,H1142TS073_5,437.414,437.414,0.53,0.53,0.674,0.674
43,H1142TS398_4,-979.313,-979.313,0.212,0.212,0.681,0.681
44,H1142TS494_4,1192.977,1192.977,0.945,0.945,0.672,0.672
45,H1142TS097_4,753.347,753.347,0.471,0.471,0.679,0.679
46,H1142TS037_1,1571.497,1571.497,0.643,0.643,0.687,0.687
47,H1142TS097_1,-335.734,-335.734,0.377,0.377,0.68,0.68
48,H1142TS374_4,667.123,667.123,0.53,0.53,0.687,0.687
49,H1142TS119_4,869.013,869.013,0.887,0.887,0.669,0.669
50,H1142TS205_3,781.263,781.263,0.63,0.63,0.68,0.68
51,H1142TS147_2,876.982,876.982,0.691,0.691,0.659,0.659
52,H1142TS225_4,-1365.019,-1365.019,0.154,0.154,0.688,0.688
53,H1142TS278_2,841.779,841.779,0.578,0.578,0.679,0.679
54,H1142TS225_3,-711.934,-711.934,0.254,0.254,0.678,0.678
55,H1142TS248_2,966.74,966.74,0.761,0.761,0.665,0.665
56,H1142TS398_5,-527.22,-527.22,0.298,0.298,0.679,0.679
57,H1142TS150_1,82.924,82.924,0.433,0.433,0.678,0.678
58,H1142TS367_2,-458.085,-458.085,0.232,0.232,0.678,0.678
59,H1142TS390_5,-558.403,-558.403,0.266,0.266,0.675,0.675
60,H1142TS348_2,250.947,250.947,0.562,0.562,0.678,0.678
61,H1142TS447_1,-1123.333,-1123.333,0.233,0.233,0.678,0.678
62,H1142TS298_1,43.459,43.459,0.492,0.492,0.68,0.68
63,H1142TS158_5,-948.66,-948.66,0.099,0.099,0.677,0.677
64,H1142TS367_3,-300.837,-300.837,0.293,0.293,0.676,0.676
65,H1142TS165_2,-775.406,-775.406,0.301,0.301,0.672,0.672
66,H1142TS367_1,-480.548,-480.548,0.264,0.264,0.681,0.681
67,H1142TS003_1,-455.88,-455.88,0.209,0.209,0.678,0.678
68,H1142TS158_1,168.542,168.542,0.458,0.458,0.676,0.676
69,H1142TS086_4,-308.02,-308.02,0.266,0.266,0.679,0.679
70,H1142TS367_4,-125.279,-125.279,0.382,0.382,0.676,0.676
71,H1142TS298_2,-395.713,-395.713,0.323,0.323,0.68,0.68
72,H1142TS158_3,-538.648,-538.648,0.249,0.249,0.675,0.675
73,H1142TS288_2,-758.353,-758.353,0.219,0.219,0.676,0.676
74,H1142TS434_3,-441.147,-441.147,0.247,0.247,0.678,0.678
75,H1142TS248_1,-669.831,-669.831,0.112,0.112,0.675,0.675
76,H1142TS003_2,-5.322,-5.322,0.404,0.404,0.676,0.676
77,H1142TS037_4,851.482,851.482,0.573,0.573,0.68,0.68
78,H1142TS348_1,-412.721,-412.721,0.277,0.277,0.68,0.68
79,H1142TS003_3,272.823,272.823,0.498,0.498,0.681,0.681
80,H1142TS390_3,316.515,316.515,0.562,0.562,0.68,0.68
81,H1142TS248_3,-824.711,-824.711,0.064,0.064,0.67,0.67
82,H1142TS434_4,422.12,422.12,0.564,0.564,0.68,0.68
83,H1142TS248_4,-552.642,-552.642,0.185,0.185,0.678,0.678
84,H1142TS374_5,218.529,218.529,0.465,0.465,0.677,0.677
85,H1142TS257_3,360.913,360.913,0.503,0.503,0.664,0.664
86,H1142TS423_1,-179.473,-179.473,0.376,0.376,0.683,0.683
87,H1142TS288_1,-820.19,-820.19,0.102,0.102,0.671,0.671
88,H1142TS248_5,-715.011,-715.011,0.155,0.155,0.682,0.682
89,H1142TS133_4,255.721,255.721,0.431,0.431,0.678,0.678
90,H1142TS434_2,705.87,705.87,0.581,0.581,0.676,0.676
91,H1142TS257_1,-437.184,-437.184,0.242,0.242,0.657,0.657
92,H1142TS073_1,-527.96,-527.96,0.145,0.145,0.681,0.681
93,H1142TS257_2,230.429,230.429,0.517,0.517,0.652,0.652
94,H1142TS098_4,489.782,489.782,0.616,0.616,0.681,0.681
95,H1142TS180_4,452.201,452.201,0.604,0.604,0.687,0.687
96,H1142TS239_5,-579.376,-579.376,0.122,0.122,0.668,0.668
97,H1142TS360_1,-173.752,-173.752,0.406,0.406,0.675,0.675
