,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,H1144TS257_3,2696.231,2696.231,0.843,0.843,0.675,0.675
1,H1144TS257_2,2337.304,2337.304,0.792,0.792,0.671,0.671
2,H1144TS257_4,2202.067,2202.067,0.866,0.866,0.674,0.674
3,H1144TS257_5,2253.059,2253.059,0.789,0.789,0.671,0.671
4,H1144TS257_1,2029.459,2029.459,0.681,0.681,0.664,0.664
5,H1144TS461_1,2461.425,2461.425,0.824,0.824,0.686,0.686
6,H1144TS462_2,874.571,874.571,0.615,0.615,0.689,0.689
7,H1144TS462_4,953.764,953.764,0.66,0.66,0.684,0.684
8,H1144TS444_1,452.084,452.084,0.51,0.51,0.68,0.68
9,H1144TS462_5,464.024,464.024,0.543,0.543,0.686,0.686
10,H1144TS180_4,-168.317,-168.317,0.366,0.366,0.68,0.68
11,H1144TS180_3,395.25,395.25,0.509,0.509,0.682,0.682
12,H1144TS494_4,1360.829,1360.829,0.578,0.578,0.68,0.68
13,H1144TS423_1,2332.095,2332.095,0.869,0.869,0.687,0.687
14,H1144TS367_4,1414.985,1414.985,0.652,0.652,0.677,0.677
15,H1144TS312_5,1157.654,1154.2591202346043,0.568,0.56633431085044,0.675,0.6730205278592376
16,H1144TS434_3,1634.434,1634.434,0.706,0.706,0.682,0.682
17,H1144TS494_5,1151.225,1151.225,0.607,0.607,0.674,0.674
18,H1144TS374_1,2434.97,2434.97,0.814,0.814,0.696,0.696
19,H1144TS278_5,2892.142,2892.142,0.842,0.842,0.697,0.697
20,H1144TS037_1,2381.727,2381.727,0.81,0.81,0.694,0.694
21,H1144TS225_2,1940.722,1940.722,0.788,0.788,0.688,0.688
22,H1144TS288_1,1246.883,1246.883,0.661,0.661,0.681,0.681
23,H1144TS073_1,1303.228,1303.228,0.688,0.688,0.685,0.685
24,H1144TS248_1,803.1,803.1,0.738,0.738,0.663,0.663
25,H1144TS239_1,1782.892,1782.892,0.754,0.754,0.679,0.679
26,H1144TS447_5,-452.528,-452.528,0.352,0.352,0.693,0.693
27,H1144TS091_4,2013.9,2013.9,0.788,0.788,0.658,0.658
28,H1144TS444_2,1125.536,1125.536,0.612,0.612,0.685,0.685
29,H1144TS494_2,1738.798,1738.798,0.707,0.707,0.69,0.69
30,H1144TS494_1,2075.401,2075.401,0.747,0.747,0.692,0.692
31,H1144TS447_2,1070.191,1070.191,0.728,0.728,0.696,0.696
32,H1144TS278_2,78.002,78.002,0.425,0.425,0.693,0.693
33,H1144TS315_1,6419.455,6419.455,0.731,0.731,0.409,0.409
34,H1144TS278_4,398.591,398.591,0.566,0.566,0.692,0.692
35,H1144TS037_5,491.39,491.39,0.57,0.57,0.694,0.694
36,H1144TS494_3,1303.152,1291.6873196480938,0.708,0.7017712609970673,0.688,0.6819472140762463
37,H1144TS278_1,739.492,739.492,0.572,0.572,0.696,0.696
38,H1144TS444_4,252.217,252.217,0.475,0.475,0.673,0.673
39,H1144TS205_1,1907.235,1907.235,0.783,0.783,0.661,0.661
40,H1144TS205_3,1408.6,1408.6,0.762,0.762,0.67,0.67
41,H1144TS348_2,77.303,77.303,0.393,0.393,0.678,0.678
42,H1144TS390_1,1139.753,1139.753,0.558,0.558,0.68,0.68
43,H1144TS312_3,1222.503,1218.9179472140763,0.586,0.5842815249266863,0.676,0.674017595307918
44,H1144TS444_3,397.064,397.064,0.526,0.526,0.685,0.685
45,H1144TS180_2,586.999,586.999,0.533,0.533,0.682,0.682
46,H1144TS158_1,-35.341,-35.341,0.391,0.391,0.675,0.675
47,H1144TS312_1,733.601,731.4496774193549,0.539,0.5374193548387097,0.676,0.674017595307918
48,H1144TS462_3,78.968,78.968,0.44,0.44,0.684,0.684
49,H1144TS239_2,493.868,493.868,0.461,0.461,0.673,0.673
50,H1144TS462_1,785.605,785.605,0.591,0.591,0.685,0.685
51,H1144TS188_1,399.898,399.898,0.467,0.467,0.684,0.684
52,H1144TS239_3,503.322,503.322,0.467,0.467,0.673,0.673
53,H1144TS423_2,942.998,942.998,0.574,0.574,0.68,0.68
54,H1144TS360_1,21.571,21.571,0.375,0.375,0.677,0.677
