,model,icps,recall
0,Elo_0,0.12687675438596493,0.0006514588406168568
1,Elo_1,0.12980761904761903,0.0006300995343671238
2,Elo_2,0.13074679802955666,0.0006194198812422573
3,Elo_3,0.11992922374429224,0.0005873809218676577
4,Elo_4,0.14482608695652174,0.0005980605749925243
5,avg_refine_0,0.13456170212765958,0.0007262164124909223
6,avg_refine_1,0.13148252032520327,0.0007262164124909223
7,avg_refine_2,0.1317434210526316,0.0006728181468665898
8,avg_refine_3,0.1252798283261803,0.0006514588406168568
9,avg_refine_4,0.13136220095693782,0.0006407791874919902
10,default_af_0,0.13239757575757577,0.0004805843906189927
11,default_af_1,0.1319857142857143,0.0004912640437438592
12,default_af_2,0.13226060606060605,0.0004805843906189927
13,default_af_3,0.1370530201342282,0.0004485454312443932
14,default_af_4,0.1521148148148148,0.0002456320218719296
15,default_af_5,0.12289133858267717,0.00029903028749626214
16,default_af_6,0.12859779411764705,0.00035242855312059464
17,default_af_7,0.1226032110091743,0.0005553419624930582
18,default_af_8,0.025555555555555554,1.0679653124866504e-05
19,default_af_9,0.12318775510204082,0.00012815583749839805
20,default_comp_0,0.1256038961038961,0.0006514588406168568
21,default_comp_1,0.1289515283842795,0.0006834977999914563
22,default_comp_2,0.12755644444444444,0.0006407791874919902
23,default_comp_3,0.13143333333333335,0.0006407791874919902
24,default_comp_4,0.1330855769230769,0.0006194198812422573
25,default_comp_5,0.13325495049504948,0.0005980605749925243
26,default_comp_6,0.13111881188118815,0.0006087402281173907
27,default_comp_7,0.133265641025641,0.0005873809218676577
28,default_comp_8,0.1301742718446602,0.0005980605749925243
29,default_comp_9,0.14191494845360825,0.0006087402281173907
30,default_img_0,0.1268672340425532,0.0006407791874919902
31,default_img_1,0.1256595652173913,0.0006514588406168568
32,default_img_2,0.143422009569378,0.0006941774531163228
33,default_img_3,0.14000101522842642,0.0006300995343671238
34,default_img_4,0.14974438775510204,0.0006514588406168568
35,default_img_5,0.13513023255813955,0.0006407791874919902
36,default_img_6,0.12709905213270142,0.0005873809218676577
37,default_img_7,0.14428743718592965,0.0006728181468665898
38,default_img_8,0.13854976076555023,0.0006621384937417232
39,default_img_9,0.15433957219251337,0.0006941774531163228
40,default_mul_newest_0,0.140476171875,0.0007796146781152548
41,default_mul_newest_1,0.16423823529411766,0.0007796146781152548
42,default_mul_newest_10,0.14501960784313728,0.0006300995343671238
43,default_mul_newest_11,0.17680127388535033,0.0006300995343671238
44,default_mul_newest_12,0.17035527950310558,0.0005980605749925243
45,default_mul_newest_13,0.15265151515151515,0.0006621384937417232
46,default_mul_newest_14,0.15747091836734695,0.0006941774531163228
47,default_mul_newest_15,0.152536231884058,0.0006621384937417232
48,default_mul_newest_16,0.17307450980392158,0.0005767012687427913
49,default_mul_newest_17,0.15169095744680852,0.0005873809218676577
50,default_mul_newest_18,0.1572463054187192,0.0006941774531163228
51,default_mul_newest_19,0.1477068292682927,0.0006407791874919902
52,default_mul_newest_2,0.1682068783068783,0.0007475757187406553
53,default_mul_newest_20,0.16141916167664672,0.0006087402281173907
54,default_mul_newest_21,0.15070466321243525,0.0006514588406168568
55,default_mul_newest_22,0.16934375,0.0005980605749925243
56,default_mul_newest_23,0.16489268292682924,0.0005873809218676577
57,default_mul_newest_24,0.16352976190476193,0.0005980605749925243
58,default_mul_newest_3,0.1400263157894737,0.0006621384937417232
59,default_mul_newest_4,0.14450550458715597,0.0006621384937417232
60,default_mul_newest_5,0.1521434210526316,0.0007368960656157887
61,default_mul_newest_6,0.15942634146341464,0.0007262164124909223
62,default_mul_newest_7,0.15266782178217822,0.0006941774531163228
63,default_mul_newest_8,0.146775,0.0006941774531163228
64,default_mul_newest_9,0.15632829268292683,0.0007048571062411893
65,default_multimer_0,0.1338190677966102,0.0007155367593660558
66,default_multimer_1,0.1649222891566265,0.0006621384937417232
67,default_multimer_2,0.17543645833333335,0.0008330129437395873
68,default_multimer_3,0.14187511961722488,0.0007796146781152548
69,default_multimer_4,0.14697666666666664,0.0007048571062411893
70,default_multimer_5,0.15355445026178013,0.0006407791874919902
71,default_multimer_6,0.15101978609625671,0.0006407791874919902
72,default_multimer_7,0.13114675925925925,0.0007155367593660558
73,default_multimer_8,0.126574672489083,0.0007048571062411893
74,default_multimer_9,0.20340458015267174,0.0007048571062411893
75,default_pdb70_0,0.13073502304147466,0.0006514588406168568
76,default_pdb70_1,0.1401214953271028,0.0006728181468665898
77,default_pdb70_2,0.13586714975845413,0.0006194198812422573
78,default_pdb70_3,0.13886732673267327,0.0006300995343671238
79,default_pdb70_4,0.13665773195876288,0.0006087402281173907
80,default_pdb70_5,0.13151348837209303,0.0006194198812422573
81,default_pdb70_6,0.13412500000000002,0.0006194198812422573
82,default_pdb70_7,0.1382110576923077,0.0006728181468665898
83,default_pdb70_8,0.1449905263157895,0.0006407791874919902
84,default_pdb70_9,0.1345433789954338,0.0006194198812422573
85,default_pdb_0,0.12818991228070176,0.0006407791874919902
86,default_pdb_1,0.12135249999999999,0.0006407791874919902
87,default_pdb_2,0.12920938967136153,0.0006194198812422573
88,default_pdb_3,0.1217939024390244,0.0006621384937417232
89,default_pdb_4,0.12022460937499999,0.0006834977999914563
90,default_pdb_5,0.1300168181818182,0.0006300995343671238
91,default_pdb_6,0.12820403587443946,0.0006300995343671238
92,default_pdb_7,0.12756891891891894,0.0006407791874919902
93,default_pdb_8,0.13871589743589743,0.0006300995343671238
94,default_pdb_9,0.1483414364640884,0.0006087402281173907
95,default_struct_0,0.13006709956709958,0.0007048571062411893
96,default_struct_1,0.12240689655172415,0.0006407791874919902
97,default_struct_2,0.12493624454148472,0.0006621384937417232
98,default_struct_3,0.13473669724770643,0.0006514588406168568
99,default_struct_4,0.12285263157894738,0.0006300995343671238
100,default_struct_5,0.15810312499999998,0.0006941774531163228
101,default_struct_6,0.161672131147541,0.0006941774531163228
102,default_struct_7,0.131563133640553,0.0006300995343671238
103,default_struct_8,0.14266224489795917,0.0006407791874919902
104,default_struct_9,0.1553239520958084,0.0005767012687427913
105,default_uniclust30_0,0.14701405405405407,0.0005767012687427913
106,default_uniclust30_1,0.14321461988304096,0.0005767012687427913
107,default_uniclust30_2,0.14883,0.0005660216156179247
108,default_uniclust30_3,0.17354756097560978,0.0006087402281173907
109,default_uniclust30_4,0.1583063218390805,0.0006728181468665898
110,default_uniclust30_5,0.15098850574712644,0.0005980605749925243
111,default_uniclust30_6,0.1266372807017544,0.0006728181468665898
112,default_uniclust30_7,0.15309058823529412,0.0006407791874919902
113,default_uniclust30_8,0.16418113207547172,0.0006300995343671238
114,default_uniclust30_9,0.14465106382978724,0.0006621384937417232
115,default_uniref30_22_0,0.16063789473684212,0.0007155367593660558
116,default_uniref30_22_1,0.15763615023474178,0.0007689350249903883
117,default_uniref30_22_10,0.16249808917197453,0.0005553419624930582
118,default_uniref30_22_11,0.15428999999999998,0.0006087402281173907
119,default_uniref30_22_12,0.14678590308370046,0.0007155367593660558
120,default_uniref30_22_13,0.16607039106145252,0.0006621384937417232
121,default_uniref30_22_14,0.15270505617977528,0.0005767012687427913
122,default_uniref30_22_15,0.16660654761904764,0.0006087402281173907
123,default_uniref30_22_16,0.15041182266009853,0.0006834977999914563
124,default_uniref30_22_17,0.15775555555555557,0.0006300995343671238
125,default_uniref30_22_18,0.15431693989071038,0.0005980605749925243
126,default_uniref30_22_19,0.16797484662576692,0.0005980605749925243
127,default_uniref30_22_2,0.15659107981220657,0.0007582553718655218
128,default_uniref30_22_20,0.16117118644067796,0.0006194198812422573
129,default_uniref30_22_21,0.16311676646706588,0.0005767012687427913
130,default_uniref30_22_22,0.15470837988826816,0.0005767012687427913
131,default_uniref30_22_23,0.15777814207650276,0.0006087402281173907
132,default_uniref30_22_24,0.17085714285714287,0.0005873809218676577
133,default_uniref30_22_3,0.14351916666666667,0.0007368960656157887
134,default_uniref30_22_4,0.1630670658682635,0.0005980605749925243
135,default_uniref30_22_5,0.16401764705882352,0.0007155367593660558
136,default_uniref30_22_6,0.16979090909090908,0.0006941774531163228
137,default_uniref30_22_7,0.16706573033707867,0.0006514588406168568
138,default_uniref30_22_8,0.1662438202247191,0.0006728181468665898
139,default_uniref30_22_9,0.1549551724137931,0.0006621384937417232
140,img_multimer_0,0.1379640776699029,0.0006194198812422573
141,img_multimer_1,0.16650552147239267,0.0006728181468665898
142,img_multimer_2,0.15429500000000002,0.0006621384937417232
143,img_multimer_3,0.1684698717948718,0.0006407791874919902
144,img_multimer_4,0.15130790960451979,0.0006407791874919902
145,img_multimer_5,0.15999041916167667,0.0006514588406168568
146,img_multimer_6,0.14542146341463416,0.0006941774531163228
147,img_multimer_7,0.1634562913907285,0.0006194198812422573
148,img_multimer_8,0.16337619047619045,0.0006621384937417232
149,img_multimer_9,0.15266818181818181,0.0006300995343671238
150,iter_1_0,0.130384375,0.0006834977999914563
151,iter_1_1,0.13337040358744395,0.0006728181468665898
152,iter_1_2,0.12712702702702702,0.0006194198812422573
153,iter_1_3,0.13003568075117372,0.0006194198812422573
154,iter_1_4,0.12825963302752294,0.0006300995343671238
155,iter_1_5,0.13023632286995515,0.0006300995343671238
156,iter_1_6,0.1354842105263158,0.0006941774531163228
157,iter_1_7,0.13315211267605637,0.0006514588406168568
158,iter_1_8,0.13312500000000002,0.0006407791874919902
159,iter_1_9,0.13052981651376144,0.0006621384937417232
160,iter_1_old_0,0.1304479069767442,0.0006087402281173907
161,iter_1_old_1,0.12476569037656905,0.0006621384937417232
162,iter_1_old_2,0.13014239631336405,0.0006300995343671238
163,iter_1_old_3,0.12392100840336136,0.0006514588406168568
164,iter_1_old_4,0.11653467741935483,0.0006514588406168568
165,iter_1_old_5,0.13553543689320388,0.0006194198812422573
166,iter_1_old_6,0.17037470588235293,0.0006941774531163228
167,iter_1_old_7,0.14775609756097563,0.0006834977999914563
168,iter_1_old_8,0.13616281407035175,0.0006087402281173907
169,iter_1_old_9,0.14024226804123713,0.0006514588406168568
170,iter_2_old_0,0.13473698630136988,0.0006621384937417232
171,iter_2_old_1,0.12807123893805308,0.0006300995343671238
172,iter_2_old_2,0.13619691629955946,0.0007048571062411893
173,iter_2_old_3,0.13068536585365853,0.0005980605749925243
174,iter_2_old_4,0.12720695652173913,0.0006300995343671238
175,iter_2_old_5,0.13963482142857142,0.0007262164124909223
176,iter_2_old_6,0.1451795698924731,0.0006407791874919902
177,iter_2_old_7,0.1298343612334802,0.0006621384937417232
178,iter_2_old_8,0.13479549999999998,0.0006194198812422573
179,iter_2_old_9,0.1173323651452282,0.0006194198812422573
180,lewis_0,0.14808695652173914,0.0006300995343671238
181,lewis_1,0.1462963157894737,0.0006514588406168568
182,lewis_2,0.15419942196531794,0.0006300995343671238
183,lewis_3,0.15481257485029942,0.0006087402281173907
184,lewis_4,0.1439015873015873,0.0006300995343671238
185,spec_af_0,0.13295555555555555,0.0002776709812465291
186,spec_af_1,0.13220982142857143,0.00035242855312059464
187,spec_af_2,0.03809705882352941,0.0
188,spec_af_3,0.12091617647058825,0.0003203895937459951
189,spec_af_4,0.10790686274509803,0.00018155410312273057
190,spec_af_5,0.11421894736842104,0.00018155410312273057
191,spec_af_6,0.1125936507936508,8.543722499893203e-05
192,spec_af_7,0.1054105882352941,0.00012815583749839805
193,spec_af_8,0.11463548387096775,0.00018155410312273057
194,spec_af_9,0.13580428571428568,0.00019223375624759708
195,spec_comp_0,0.14072429149797572,0.0008223332906147208
196,spec_comp_1,0.13640972222222222,0.0006621384937417232
197,spec_comp_2,0.14497584905660377,0.0009077705156136529
198,spec_comp_3,0.12868272727272728,0.0006407791874919902
199,spec_comp_4,0.13305504587155964,0.0007262164124909223
200,spec_comp_5,0.1338598901098901,0.0005339826562433252
201,spec_comp_6,0.1254192513368984,0.0005126233499935922
202,spec_comp_7,0.13309885714285716,0.0005126233499935922
203,spec_comp_8,0.13212107843137255,0.0006087402281173907
204,spec_comp_9,0.13371764705882355,0.0005980605749925243
205,spec_iter_uniprot_sto_0,0.16015000000000004,0.0005446623093681918
206,spec_iter_uniprot_sto_1,0.17958992805755397,0.0005660216156179247
207,spec_iter_uniprot_sto_2,0.15696883116883117,0.0005339826562433252
208,spec_iter_uniprot_sto_3,0.1261805970149254,0.0004485454312443932
209,spec_iter_uniprot_sto_4,0.1966,0.0004485454312443932
210,spec_iter_uniprot_sto_5,0.06668823529411766,0.0
211,spec_iter_uniprot_sto_6,0.21945,1.0679653124866504e-05
212,spec_iter_uniprot_sto_7,0.0061444444444444446,0.0
213,spec_iter_uniprot_sto_8,0.3555,2.1359306249733008e-05
214,spec_iter_uniprot_sto_9,0.0,0.0
215,spec_iter_uniref_a3m_0,0.1250863829787234,0.0006514588406168568
216,spec_iter_uniref_a3m_1,0.13049117647058825,0.0006941774531163228
217,spec_iter_uniref_a3m_2,0.13678211382113822,0.0007582553718655218
218,spec_iter_uniref_a3m_3,0.1264715596330275,0.0006087402281173907
219,spec_iter_uniref_a3m_4,0.11910050251256282,0.0005339826562433252
220,spec_iter_uniref_a3m_5,0.12056874999999999,0.0005446623093681918
221,spec_iter_uniref_a3m_6,0.15598789473684213,0.0007689350249903883
222,spec_iter_uniref_a3m_7,0.12845837104072397,0.0006407791874919902
223,spec_iter_uniref_a3m_8,0.12391894736842105,0.0005019436968687257
224,spec_iter_uniref_a3m_9,0.14693062499999998,0.0005339826562433252
225,spec_iter_uniref_sto_0,0.15560285714285718,0.0006300995343671238
226,spec_iter_uniref_sto_1,0.1850638157894737,0.0007048571062411893
227,spec_iter_uniref_sto_2,0.17489722222222226,0.0004912640437438592
228,spec_iter_uniref_sto_3,0.22151481481481483,0.0004912640437438592
229,spec_iter_uniref_sto_4,0.10091310344827586,0.0002883506343713956
230,spec_iter_uniref_sto_5,0.06787894736842104,2.1359306249733008e-05
231,spec_iter_uniref_sto_6,0.10797534246575344,0.00010679653124866504
232,spec_iter_uniref_sto_7,0.06556923076923077,4.2718612499466016e-05
233,spec_iter_uniref_sto_8,0.05058620689655173,4.2718612499466016e-05
234,spec_iter_uniref_sto_9,0.12805681818181816,7.475757187406553e-05
235,spec_pdb70_0,0.13038907563025212,0.0006834977999914563
236,spec_pdb70_1,0.13641032863849764,0.0006300995343671238
237,spec_pdb70_2,0.14558380952380956,0.0007155367593660558
238,spec_pdb70_3,0.13543443396226418,0.0006087402281173907
239,spec_pdb70_4,0.1382178082191781,0.0006514588406168568
240,spec_pdb70_5,0.12082786069651741,0.0005233030031184588
241,spec_pdb70_6,0.12782673267326733,0.0005339826562433252
242,spec_pdb70_7,0.12470205761316873,0.0007475757187406553
243,spec_pdb70_8,0.14763806818181816,0.0005873809218676577
244,spec_pdb70_9,0.0960496551724138,0.0005873809218676577
245,spec_pdb_0,0.13115714285714286,0.0007155367593660558
246,spec_pdb_1,0.11904760147601477,0.0007048571062411893
247,spec_pdb_2,0.1284938095238095,0.0006194198812422573
248,spec_pdb_3,0.13543953488372093,0.0006407791874919902
249,spec_pdb_4,0.12285219512195124,0.0005339826562433252
250,spec_pdb_5,0.13555922330097087,0.0006300995343671238
251,spec_pdb_6,0.1432445,0.0006941774531163228
